,position,condition,step
147,"(62, 74)",1.0,17.0
148,"(63, 76)",1.0,17.0
149,"(64, 56)",1.0,17.0
150,"(65, 64)",1.0,17.0
151,"(65, 76)",1.0,17.0
152,"(66, 64)",1.0,17.0
153,"(66, 66)",1.0,17.0
154,"(67, 65)",1.0,17.0
155,"(68, 74)",1.0,17.0
156,"(69, 71)",1.0,17.0
157,"(69, 72)",1.0,17.0
158,"(58, 51)",1.0,18.0
159,"(58, 53)",1.0,18.0
160,"(58, 54)",1.0,18.0
161,"(59, 51)",1.0,18.0
162,"(60, 51)",1.0,18.0
163,"(60, 75)",1.0,18.0
164,"(62, 52)",1.0,18.0
165,"(62, 76)",1.0,18.0
166,"(62, 77)",1.0,18.0
167,"(63, 55)",1.0,18.0
168,"(66, 63)",1.0,18.0
169,"(67, 64)",1.0,18.0
170,"(67, 67)",1.0,18.0
171,"(67, 75)",1.0,18.0
172,"(68, 64)",1.0,18.0
173,"(68, 65)",1.0,18.0
174,"(69, 75)",1.0,18.0
175,"(70, 70)",1.0,18.0
176,"(70, 71)",1.0,18.0
177,"(57, 50)",1.0,19.0
178,"(57, 51)",1.0,19.0
179,"(58, 55)",1.0,19.0
180,"(59, 50)",1.0,19.0
181,"(59, 75)",1.0,19.0
182,"(60, 50)",1.0,19.0
183,"(60, 76)",1.0,19.0
184,"(61, 77)",1.0,19.0
185,"(61, 78)",1.0,19.0
186,"(62, 78)",1.0,19.0
187,"(63, 77)",1.0,19.0
188,"(64, 54)",1.0,19.0
189,"(64, 55)",1.0,19.0
190,"(66, 62)",1.0,19.0
191,"(67, 63)",1.0,19.0
192,"(68, 75)",1.0,19.0
193,"(69, 63)",1.0,19.0
194,"(69, 64)",1.0,19.0
195,"(70, 74)",1.0,19.0
196,"(70, 75)",1.0,19.0
197,"(71, 69)",1.0,19.0
198,"(71, 70)",1.0,19.0
199,"(56, 50)",1.0,20.0
200,"(56, 51)",1.0,20.0
201,"(56, 52)",1.0,20.0
202,"(57, 49)",1.0,20.0
203,"(58, 75)",1.0,20.0
204,"(59, 55)",1.0,20.0
205,"(59, 74)",1.0,20.0
206,"(59, 76)",1.0,20.0
207,"(59, 77)",1.0,20.0
208,"(60, 49)",1.0,20.0
209,"(60, 74)",1.0,20.0
210,"(61, 49)",1.0,20.0
211,"(64, 53)",1.0,20.0
212,"(64, 78)",1.0,20.0
213,"(65, 53)",1.0,20.0
214,"(65, 54)",1.0,20.0
215,"(65, 56)",1.0,20.0
216,"(67, 61)",1.0,20.0
217,"(69, 62)",1.0,20.0
218,"(69, 76)",1.0,20.0
219,"(70, 62)",1.0,20.0
220,"(70, 64)",1.0,20.0
221,"(70, 65)",1.0,20.0
222,"(71, 68)",1.0,20.0
223,"(72, 69)",1.0,20.0
224,"(55, 51)",1.0,21.0
225,"(55, 52)",1.0,21.0
226,"(56, 48)",1.0,21.0
227,"(57, 48)",1.0,21.0
228,"(58, 78)",1.0,21.0
229,"(59, 48)",1.0,21.0
230,"(59, 78)",1.0,21.0
231,"(60, 78)",1.0,21.0
232,"(62, 48)",1.0,21.0
233,"(63, 52)",1.0,21.0
234,"(64, 52)",1.0,21.0
235,"(64, 79)",1.0,21.0
236,"(65, 52)",1.0,21.0
237,"(65, 78)",1.0,21.0
238,"(65, 79)",1.0,21.0
239,"(66, 53)",1.0,21.0
240,"(66, 56)",1.0,21.0
241,"(67, 60)",1.0,21.0
242,"(68, 60)",1.0,21.0
243,"(68, 61)",1.0,21.0
244,"(69, 61)",1.0,21.0
245,"(69, 65)",1.0,21.0
246,"(70, 67)",1.0,21.0
247,"(70, 77)",1.0,21.0
248,"(71, 62)",1.0,21.0
249,"(71, 63)",1.0,21.0
250,"(71, 64)",1.0,21.0
251,"(71, 67)",1.0,21.0
252,"(72, 67)",1.0,21.0
253,"(73, 70)",1.0,21.0
254,"(56, 47)",1.0,22.0
255,"(57, 77)",1.0,22.0
256,"(58, 47)",1.0,22.0
257,"(58, 48)",1.0,22.0
258,"(58, 79)",1.0,22.0
259,"(59, 47)",1.0,22.0
260,"(60, 47)",1.0,22.0
261,"(61, 47)",1.0,22.0
262,"(62, 47)",1.0,22.0
263,"(62, 51)",1.0,22.0
264,"(63, 47)",1.0,22.0
265,"(63, 48)",1.0,22.0
266,"(63, 49)",1.0,22.0
267,"(63, 80)",1.0,22.0
268,"(67, 52)",1.0,22.0
269,"(68, 59)",1.0,22.0
270,"(69, 60)",1.0,22.0
271,"(69, 67)",1.0,22.0
272,"(69, 68)",1.0,22.0
273,"(69, 78)",1.0,22.0
274,"(70, 60)",1.0,22.0
275,"(70, 78)",1.0,22.0
276,"(71, 66)",1.0,22.0
277,"(71, 78)",1.0,22.0
278,"(72, 61)",1.0,22.0
279,"(72, 66)",1.0,22.0
280,"(73, 66)",1.0,22.0
281,"(73, 68)",1.0,22.0
282,"(74, 69)",1.0,22.0
283,"(74, 70)",1.0,22.0
284,"(55, 47)",1.0,23.0
285,"(56, 77)",1.0,23.0
286,"(58, 80)",1.0,23.0
287,"(59, 46)",1.0,23.0
288,"(59, 80)",1.0,23.0
289,"(60, 46)",1.0,23.0
290,"(61, 46)",1.0,23.0
291,"(62, 50)",1.0,23.0
292,"(63, 46)",1.0,23.0
293,"(63, 50)",1.0,23.0
294,"(64, 47)",1.0,23.0
295,"(64, 48)",1.0,23.0
296,"(64, 49)",1.0,23.0
297,"(64, 50)",1.0,23.0
298,"(64, 81)",1.0,23.0
299,"(66, 51)",1.0,23.0
300,"(68, 58)",1.0,23.0
301,"(68, 67)",1.0,23.0
302,"(68, 79)",1.0,23.0
303,"(69, 58)",1.0,23.0
304,"(69, 59)",1.0,23.0
305,"(69, 69)",1.0,23.0
306,"(69, 77)",1.0,23.0
307,"(70, 59)",1.0,23.0
308,"(71, 60)",1.0,23.0
309,"(71, 61)",1.0,23.0
310,"(71, 77)",1.0,23.0
311,"(72, 60)",1.0,23.0
312,"(72, 78)",1.0,23.0
313,"(73, 61)",1.0,23.0
314,"(73, 65)",1.0,23.0
315,"(73, 67)",1.0,23.0
316,"(74, 65)",1.0,23.0
317,"(74, 67)",1.0,23.0
318,"(75, 70)",1.0,23.0
319,"(75, 71)",1.0,23.0
320,"(55, 76)",1.0,24.0
321,"(56, 76)",1.0,24.0
322,"(56, 78)",1.0,24.0
323,"(57, 76)",1.0,24.0
324,"(57, 80)",1.0,24.0
325,"(57, 81)",1.0,24.0
326,"(59, 45)",1.0,24.0
327,"(60, 80)",1.0,24.0
328,"(60, 81)",1.0,24.0
329,"(62, 45)",1.0,24.0
330,"(64, 46)",1.0,24.0
331,"(64, 82)",1.0,24.0
332,"(65, 48)",1.0,24.0
333,"(65, 82)",1.0,24.0
334,"(66, 50)",1.0,24.0
335,"(67, 79)",1.0,24.0
336,"(67, 80)",1.0,24.0
337,"(68, 57)",1.0,24.0
338,"(68, 68)",1.0,24.0
339,"(69, 80)",1.0,24.0
340,"(70, 57)",1.0,24.0
341,"(70, 58)",1.0,24.0
342,"(71, 59)",1.0,24.0
343,"(72, 62)",1.0,24.0
344,"(72, 64)",1.0,24.0
345,"(73, 64)",1.0,24.0
346,"(73, 79)",1.0,24.0
347,"(74, 61)",1.0,24.0
348,"(74, 64)",1.0,24.0
349,"(74, 72)",1.0,24.0
350,"(56, 75)",1.0,25.0
351,"(56, 79)",1.0,25.0
352,"(56, 80)",1.0,25.0
353,"(56, 81)",1.0,25.0
354,"(58, 45)",1.0,25.0
355,"(60, 44)",1.0,25.0
356,"(61, 80)",1.0,25.0
357,"(61, 81)",1.0,25.0
358,"(61, 82)",1.0,25.0
359,"(63, 44)",1.0,25.0
360,"(65, 47)",1.0,25.0
361,"(65, 50)",1.0,25.0
362,"(66, 47)",1.0,25.0
363,"(66, 48)",1.0,25.0
364,"(67, 56)",1.0,25.0
365,"(68, 81)",1.0,25.0
366,"(69, 81)",1.0,25.0
367,"(70, 80)",1.0,25.0
368,"(71, 57)",1.0,25.0
369,"(72, 80)",1.0,25.0
370,"(73, 63)",1.0,25.0
371,"(73, 71)",1.0,25.0
372,"(73, 80)",1.0,25.0
373,"(74, 60)",1.0,25.0
374,"(74, 79)",1.0,25.0
375,"(74, 80)",1.0,25.0
376,"(75, 62)",1.0,25.0
377,"(75, 64)",1.0,25.0
378,"(55, 74)",1.0,26.0
379,"(59, 44)",1.0,26.0
380,"(60, 43)",1.0,26.0
381,"(60, 83)",1.0,26.0
382,"(61, 44)",1.0,26.0
383,"(61, 83)",1.0,26.0
384,"(62, 44)",1.0,26.0
385,"(62, 79)",1.0,26.0
386,"(62, 80)",1.0,26.0
387,"(62, 82)",1.0,26.0
388,"(64, 43)",1.0,26.0
389,"(64, 44)",1.0,26.0
390,"(68, 56)",1.0,26.0
391,"(71, 81)",1.0,26.0
392,"(72, 57)",1.0,26.0
393,"(72, 81)",1.0,26.0
394,"(73, 78)",1.0,26.0
395,"(74, 63)",1.0,26.0
396,"(75, 61)",1.0,26.0
397,"(75, 78)",1.0,26.0
398,"(75, 79)",1.0,26.0
399,"(75, 81)",1.0,26.0
400,"(76, 61)",1.0,26.0
401,"(76, 62)",1.0,26.0
402,"(54, 73)",1.0,27.0
403,"(54, 75)",1.0,27.0
404,"(55, 73)",1.0,27.0
405,"(56, 74)",1.0,27.0
406,"(58, 43)",1.0,27.0
407,"(64, 42)",1.0,27.0
408,"(65, 43)",1.0,27.0
409,"(65, 44)",1.0,27.0
410,"(69, 55)",1.0,27.0
411,"(73, 57)",1.0,27.0
412,"(73, 82)",1.0,27.0
413,"(74, 77)",1.0,27.0
414,"(74, 78)",1.0,27.0
415,"(76, 60)",1.0,27.0
416,"(76, 80)",1.0,27.0
417,"(76, 82)",1.0,27.0
418,"(77, 60)",1.0,27.0
419,"(77, 61)",1.0,27.0
420,"(77, 62)",1.0,27.0
421,"(53, 72)",1.0,28.0
422,"(53, 74)",1.0,28.0
423,"(53, 76)",1.0,28.0
424,"(57, 42)",1.0,28.0
425,"(64, 41)",1.0,28.0
426,"(64, 45)",1.0,28.0
427,"(65, 41)",1.0,28.0
428,"(69, 54)",1.0,28.0
429,"(70, 55)",1.0,28.0
430,"(70, 56)",1.0,28.0
431,"(73, 56)",1.0,28.0
432,"(74, 58)",1.0,28.0
433,"(74, 82)",1.0,28.0
434,"(75, 59)",1.0,28.0
435,"(75, 83)",1.0,28.0
436,"(77, 59)",1.0,28.0
437,"(77, 63)",1.0,28.0
438,"(77, 79)",1.0,28.0
439,"(77, 83)",1.0,28.0
440,"(78, 60)",1.0,28.0
441,"(78, 61)",1.0,28.0
442,"(52, 71)",1.0,29.0
443,"(52, 72)",1.0,29.0
444,"(52, 75)",1.0,29.0
445,"(52, 76)",1.0,29.0
446,"(52, 77)",1.0,29.0
447,"(53, 73)",1.0,29.0
448,"(53, 75)",1.0,29.0
449,"(53, 77)",1.0,29.0
450,"(54, 77)",1.0,29.0
451,"(57, 43)",1.0,29.0
452,"(65, 40)",1.0,29.0
453,"(66, 40)",1.0,29.0
454,"(66, 42)",1.0,29.0
455,"(71, 55)",1.0,29.0
456,"(73, 55)",1.0,29.0
457,"(74, 59)",1.0,29.0
458,"(75, 58)",1.0,29.0
459,"(75, 84)",1.0,29.0
460,"(77, 64)",1.0,29.0
461,"(77, 80)",1.0,29.0
462,"(77, 84)",1.0,29.0
463,"(78, 59)",1.0,29.0
464,"(78, 79)",1.0,29.0
465,"(78, 83)",1.0,29.0
466,"(79, 59)",1.0,29.0
467,"(79, 60)",1.0,29.0
468,"(79, 61)",1.0,29.0
469,"(51, 70)",1.0,30.0
470,"(51, 73)",1.0,30.0
471,"(52, 74)",1.0,30.0
472,"(52, 78)",1.0,30.0
473,"(53, 78)",1.0,30.0
474,"(54, 76)",1.0,30.0
475,"(54, 78)",1.0,30.0
476,"(64, 39)",1.0,30.0
477,"(65, 39)",1.0,30.0
478,"(66, 41)",1.0,30.0
479,"(67, 39)",1.0,30.0
480,"(67, 42)",1.0,30.0
481,"(67, 43)",1.0,30.0
482,"(72, 55)",1.0,30.0
483,"(73, 54)",1.0,30.0
484,"(74, 54)",1.0,30.0
485,"(74, 85)",1.0,30.0
486,"(76, 57)",1.0,30.0
487,"(76, 81)",1.0,30.0
488,"(76, 84)",1.0,30.0
489,"(76, 85)",1.0,30.0
490,"(77, 58)",1.0,30.0
491,"(77, 65)",1.0,30.0
492,"(77, 78)",1.0,30.0
493,"(78, 63)",1.0,30.0
494,"(78, 64)",1.0,30.0
495,"(78, 65)",1.0,30.0
496,"(79, 78)",1.0,30.0
497,"(79, 84)",1.0,30.0
498,"(80, 59)",1.0,30.0
499,"(80, 60)",1.0,30.0
500,"(80, 61)",1.0,30.0
501,"(50, 70)",1.0,31.0
502,"(50, 71)",1.0,31.0
503,"(51, 69)",1.0,31.0
504,"(51, 78)",1.0,31.0
505,"(52, 69)",1.0,31.0
506,"(52, 79)",1.0,31.0
507,"(53, 79)",1.0,31.0
508,"(54, 79)",1.0,31.0
509,"(65, 38)",1.0,31.0
510,"(66, 39)",1.0,31.0
511,"(67, 41)",1.0,31.0
512,"(68, 40)",1.0,31.0
513,"(68, 41)",1.0,31.0
514,"(68, 43)",1.0,31.0
515,"(71, 54)",1.0,31.0
516,"(73, 84)",1.0,31.0
517,"(73, 85)",1.0,31.0
518,"(74, 53)",1.0,31.0
519,"(75, 54)",1.0,31.0
520,"(77, 57)",1.0,31.0
521,"(77, 81)",1.0,31.0
522,"(78, 77)",1.0,31.0
523,"(79, 62)",1.0,31.0
524,"(79, 64)",1.0,31.0
525,"(80, 84)",1.0,31.0
526,"(80, 85)",1.0,31.0
527,"(81, 59)",1.0,31.0
528,"(81, 60)",1.0,31.0
529,"(81, 61)",1.0,31.0
530,"(49, 71)",1.0,32.0
531,"(49, 72)",1.0,32.0
532,"(50, 69)",1.0,32.0
533,"(50, 78)",1.0,32.0
534,"(51, 71)",1.0,32.0
535,"(51, 80)",1.0,32.0
536,"(53, 69)",1.0,32.0
537,"(53, 70)",1.0,32.0
538,"(66, 37)",1.0,32.0
539,"(66, 38)",1.0,32.0
540,"(69, 41)",1.0,32.0
541,"(72, 53)",1.0,32.0
542,"(73, 52)",1.0,32.0
543,"(76, 55)",1.0,32.0
544,"(77, 56)",1.0,32.0
545,"(77, 76)",1.0,32.0
546,"(77, 77)",1.0,32.0
547,"(78, 57)",1.0,32.0
548,"(78, 76)",1.0,32.0
549,"(79, 65)",1.0,32.0
550,"(80, 65)",1.0,32.0
551,"(80, 86)",1.0,32.0
552,"(81, 84)",1.0,32.0
553,"(81, 85)",1.0,32.0
554,"(81, 86)",1.0,32.0
555,"(48, 72)",1.0,33.0
556,"(49, 68)",1.0,33.0
557,"(49, 70)",1.0,33.0
558,"(49, 77)",1.0,33.0
559,"(49, 78)",1.0,33.0
560,"(50, 68)",1.0,33.0
561,"(50, 81)",1.0,33.0
562,"(51, 81)",1.0,33.0
563,"(65, 36)",1.0,33.0
564,"(67, 37)",1.0,33.0
565,"(70, 40)",1.0,33.0
566,"(72, 51)",1.0,33.0
567,"(73, 51)",1.0,33.0
568,"(74, 51)",1.0,33.0
569,"(74, 52)",1.0,33.0
570,"(76, 56)",1.0,33.0
571,"(77, 54)",1.0,33.0
572,"(77, 55)",1.0,33.0
573,"(77, 75)",1.0,33.0
574,"(78, 75)",1.0,33.0
575,"(79, 86)",1.0,33.0
576,"(80, 66)",1.0,33.0
577,"(80, 87)",1.0,33.0
578,"(81, 65)",1.0,33.0
579,"(81, 66)",1.0,33.0
580,"(82, 84)",1.0,33.0
581,"(82, 85)",1.0,33.0
582,"(82, 86)",1.0,33.0
583,"(47, 71)",1.0,34.0
584,"(47, 72)",1.0,34.0
585,"(47, 73)",1.0,34.0
586,"(48, 68)",1.0,34.0
587,"(48, 76)",1.0,34.0
588,"(48, 77)",1.0,34.0
589,"(48, 78)",1.0,34.0
590,"(50, 80)",1.0,34.0
591,"(50, 82)",1.0,34.0
592,"(51, 67)",1.0,34.0
593,"(51, 82)",1.0,34.0
594,"(52, 81)",1.0,34.0
595,"(52, 82)",1.0,34.0
596,"(64, 36)",1.0,34.0
597,"(64, 37)",1.0,34.0
598,"(68, 36)",1.0,34.0
599,"(71, 39)",1.0,34.0
600,"(71, 50)",1.0,34.0
601,"(71, 51)",1.0,34.0
602,"(75, 50)",1.0,34.0
603,"(75, 51)",1.0,34.0
604,"(76, 76)",1.0,34.0
605,"(77, 74)",1.0,34.0
606,"(78, 74)",1.0,34.0
607,"(78, 87)",1.0,34.0
608,"(79, 74)",1.0,34.0
609,"(79, 88)",1.0,34.0
610,"(80, 67)",1.0,34.0
611,"(81, 67)",1.0,34.0
612,"(81, 88)",1.0,34.0
613,"(82, 66)",1.0,34.0
614,"(83, 84)",1.0,34.0
615,"(83, 86)",1.0,34.0
616,"(83, 87)",1.0,34.0
617,"(46, 71)",1.0,35.0
618,"(46, 72)",1.0,35.0
619,"(47, 69)",1.0,35.0
620,"(47, 70)",1.0,35.0
621,"(47, 77)",1.0,35.0
622,"(47, 78)",1.0,35.0
623,"(48, 67)",1.0,35.0
624,"(48, 70)",1.0,35.0
625,"(48, 75)",1.0,35.0
626,"(48, 79)",1.0,35.0
627,"(49, 75)",1.0,35.0
628,"(49, 81)",1.0,35.0
629,"(49, 82)",1.0,35.0
630,"(50, 83)",1.0,35.0
631,"(52, 83)",1.0,35.0
632,"(53, 81)",1.0,35.0
633,"(63, 36)",1.0,35.0
634,"(69, 35)",1.0,35.0
635,"(69, 36)",1.0,35.0
636,"(69, 37)",1.0,35.0
637,"(70, 49)",1.0,35.0
638,"(71, 49)",1.0,35.0
639,"(72, 38)",1.0,35.0
640,"(72, 40)",1.0,35.0
641,"(72, 49)",1.0,35.0
642,"(74, 49)",1.0,35.0
643,"(75, 75)",1.0,35.0
644,"(76, 51)",1.0,35.0
645,"(76, 73)",1.0,35.0
646,"(77, 73)",1.0,35.0
647,"(78, 73)",1.0,35.0
648,"(80, 68)",1.0,35.0
649,"(80, 73)",1.0,35.0
650,"(80, 75)",1.0,35.0
651,"(80, 88)",1.0,35.0
652,"(82, 67)",1.0,35.0
653,"(82, 83)",1.0,35.0
654,"(82, 87)",1.0,35.0
655,"(82, 88)",1.0,35.0
656,"(83, 65)",1.0,35.0
657,"(84, 83)",1.0,35.0
658,"(84, 84)",1.0,35.0
659,"(84, 86)",1.0,35.0
660,"(45, 72)",1.0,36.0
661,"(45, 73)",1.0,36.0
662,"(46, 68)",1.0,36.0
663,"(46, 69)",1.0,36.0
664,"(46, 70)",1.0,36.0
665,"(46, 76)",1.0,36.0
666,"(46, 77)",1.0,36.0
667,"(46, 78)",1.0,36.0
668,"(47, 67)",1.0,36.0
669,"(47, 68)",1.0,36.0
670,"(47, 80)",1.0,36.0
671,"(48, 66)",1.0,36.0
672,"(48, 80)",1.0,36.0
673,"(48, 83)",1.0,36.0
674,"(49, 67)",1.0,36.0
675,"(49, 74)",1.0,36.0
676,"(49, 84)",1.0,36.0
677,"(50, 84)",1.0,36.0
678,"(52, 84)",1.0,36.0
679,"(54, 81)",1.0,36.0
680,"(62, 37)",1.0,36.0
681,"(63, 37)",1.0,36.0
682,"(68, 34)",1.0,36.0
683,"(68, 35)",1.0,36.0
684,"(69, 49)",1.0,36.0
685,"(70, 36)",1.0,36.0
686,"(71, 48)",1.0,36.0
687,"(72, 37)",1.0,36.0
688,"(73, 37)",1.0,36.0
689,"(73, 41)",1.0,36.0
690,"(73, 48)",1.0,36.0
691,"(73, 49)",1.0,36.0
692,"(74, 74)",1.0,36.0
693,"(74, 76)",1.0,36.0
694,"(75, 73)",1.0,36.0
695,"(77, 52)",1.0,36.0
696,"(77, 72)",1.0,36.0
697,"(79, 69)",1.0,36.0
698,"(79, 72)",1.0,36.0
699,"(80, 72)",1.0,36.0
700,"(80, 74)",1.0,36.0
701,"(80, 76)",1.0,36.0
702,"(81, 76)",1.0,36.0
703,"(82, 82)",1.0,36.0
704,"(83, 66)",1.0,36.0
705,"(83, 82)",1.0,36.0
706,"(83, 89)",1.0,36.0
707,"(84, 64)",1.0,36.0
708,"(84, 82)",1.0,36.0
709,"(85, 84)",1.0,36.0
710,"(85, 86)",1.0,36.0
711,"(45, 67)",1.0,37.0
712,"(45, 69)",1.0,37.0
713,"(45, 76)",1.0,37.0
714,"(45, 79)",1.0,37.0
715,"(46, 66)",1.0,37.0
716,"(46, 67)",1.0,37.0
717,"(46, 75)",1.0,37.0
718,"(46, 79)",1.0,37.0
719,"(46, 80)",1.0,37.0
720,"(47, 65)",1.0,37.0
721,"(47, 83)",1.0,37.0
722,"(48, 85)",1.0,37.0
723,"(49, 66)",1.0,37.0
724,"(50, 66)",1.0,37.0
725,"(50, 75)",1.0,37.0
726,"(51, 85)",1.0,37.0
727,"(52, 85)",1.0,37.0
728,"(55, 81)",1.0,37.0
729,"(55, 82)",1.0,37.0
730,"(61, 36)",1.0,37.0
731,"(67, 34)",1.0,37.0
732,"(68, 33)",1.0,37.0
733,"(68, 48)",1.0,37.0
734,"(68, 50)",1.0,37.0
735,"(70, 37)",1.0,37.0
736,"(71, 35)",1.0,37.0
737,"(71, 36)",1.0,37.0
738,"(71, 47)",1.0,37.0
739,"(72, 36)",1.0,37.0
740,"(72, 42)",1.0,37.0
741,"(72, 47)",1.0,37.0
742,"(72, 48)",1.0,37.0
743,"(73, 36)",1.0,37.0
744,"(73, 38)",1.0,37.0
745,"(73, 42)",1.0,37.0
746,"(73, 73)",1.0,37.0
747,"(73, 75)",1.0,37.0
748,"(74, 48)",1.0,37.0
749,"(75, 76)",1.0,37.0
750,"(76, 72)",1.0,37.0
751,"(77, 71)",1.0,37.0
752,"(78, 68)",1.0,37.0
753,"(78, 69)",1.0,37.0
754,"(78, 72)",1.0,37.0
755,"(79, 71)",1.0,37.0
756,"(80, 71)",1.0,37.0
757,"(81, 71)",1.0,37.0
758,"(81, 75)",1.0,37.0
759,"(81, 77)",1.0,37.0
760,"(81, 81)",1.0,37.0
761,"(81, 82)",1.0,37.0
762,"(82, 76)",1.0,37.0
763,"(82, 81)",1.0,37.0
764,"(82, 90)",1.0,37.0
765,"(83, 64)",1.0,37.0
766,"(84, 63)",1.0,37.0
767,"(84, 66)",1.0,37.0
768,"(84, 81)",1.0,37.0
769,"(84, 90)",1.0,37.0
770,"(85, 65)",1.0,37.0
771,"(85, 81)",1.0,37.0
772,"(86, 85)",1.0,37.0
773,"(44, 68)",1.0,38.0
774,"(44, 69)",1.0,38.0
775,"(44, 77)",1.0,38.0
