,position,condition,step
82,"(23, 68)",1.0,10.0
83,"(24, 66)",1.0,10.0
84,"(26, 66)",1.0,10.0
85,"(27, 78)",1.0,10.0
86,"(28, 66)",1.0,10.0
87,"(30, 81)",1.0,10.0
88,"(30, 82)",1.0,10.0
89,"(31, 82)",1.0,10.0
90,"(32, 81)",1.0,10.0
91,"(36, 77)",1.0,10.0
92,"(36, 79)",1.0,10.0
93,"(20, 76)",1.0,11.0
94,"(20, 77)",1.0,11.0
95,"(21, 67)",1.0,11.0
96,"(21, 70)",1.0,11.0
97,"(21, 71)",1.0,11.0
98,"(21, 78)",1.0,11.0
99,"(22, 67)",1.0,11.0
100,"(22, 69)",1.0,11.0
101,"(22, 78)",1.0,11.0
102,"(25, 65)",1.0,11.0
103,"(26, 78)",1.0,11.0
104,"(27, 66)",1.0,11.0
105,"(29, 81)",1.0,11.0
106,"(30, 83)",1.0,11.0
107,"(33, 82)",1.0,11.0
108,"(37, 76)",1.0,11.0
109,"(37, 80)",1.0,11.0
110,"(19, 76)",1.0,12.0
111,"(20, 66)",1.0,12.0
112,"(20, 75)",1.0,12.0
113,"(20, 78)",1.0,12.0
114,"(21, 79)",1.0,12.0
115,"(23, 79)",1.0,12.0
116,"(25, 64)",1.0,12.0
117,"(26, 79)",1.0,12.0
118,"(29, 84)",1.0,12.0
119,"(32, 82)",1.0,12.0
120,"(33, 81)",1.0,12.0
121,"(34, 81)",1.0,12.0
122,"(34, 83)",1.0,12.0
123,"(36, 81)",1.0,12.0
124,"(37, 75)",1.0,12.0
125,"(38, 77)",1.0,12.0
126,"(19, 65)",1.0,13.0
127,"(19, 75)",1.0,13.0
128,"(20, 67)",1.0,13.0
129,"(20, 79)",1.0,13.0
130,"(20, 80)",1.0,13.0
131,"(21, 65)",1.0,13.0
132,"(22, 79)",1.0,13.0
133,"(22, 80)",1.0,13.0
134,"(24, 79)",1.0,13.0
135,"(24, 80)",1.0,13.0
136,"(25, 78)",1.0,13.0
137,"(25, 79)",1.0,13.0
138,"(25, 80)",1.0,13.0
139,"(26, 64)",1.0,13.0
140,"(27, 80)",1.0,13.0
141,"(28, 85)",1.0,13.0
142,"(33, 83)",1.0,13.0
143,"(33, 84)",1.0,13.0
144,"(34, 84)",1.0,13.0
145,"(35, 82)",1.0,13.0
146,"(35, 83)",1.0,13.0
147,"(37, 82)",1.0,13.0
148,"(38, 75)",1.0,13.0
149,"(38, 76)",1.0,13.0
150,"(39, 76)",1.0,13.0
151,"(18, 65)",1.0,14.0
152,"(18, 74)",1.0,14.0
153,"(18, 75)",1.0,14.0
154,"(18, 76)",1.0,14.0
155,"(19, 74)",1.0,14.0
156,"(19, 80)",1.0,14.0
157,"(19, 81)",1.0,14.0
158,"(21, 64)",1.0,14.0
159,"(21, 66)",1.0,14.0
160,"(21, 81)",1.0,14.0
161,"(22, 64)",1.0,14.0
162,"(22, 65)",1.0,14.0
163,"(23, 80)",1.0,14.0
164,"(23, 81)",1.0,14.0
165,"(25, 81)",1.0,14.0
166,"(26, 81)",1.0,14.0
167,"(27, 81)",1.0,14.0
168,"(27, 84)",1.0,14.0
169,"(27, 85)",1.0,14.0
170,"(27, 86)",1.0,14.0
171,"(28, 79)",1.0,14.0
172,"(28, 80)",1.0,14.0
173,"(28, 81)",1.0,14.0
174,"(32, 84)",1.0,14.0
175,"(34, 85)",1.0,14.0
176,"(36, 82)",1.0,14.0
177,"(38, 82)",1.0,14.0
178,"(39, 75)",1.0,14.0
179,"(17, 64)",1.0,15.0
180,"(17, 65)",1.0,15.0
181,"(17, 77)",1.0,15.0
182,"(18, 73)",1.0,15.0
183,"(18, 80)",1.0,15.0
184,"(18, 81)",1.0,15.0
185,"(18, 82)",1.0,15.0
186,"(19, 73)",1.0,15.0
187,"(20, 73)",1.0,15.0
188,"(20, 74)",1.0,15.0
189,"(20, 81)",1.0,15.0
190,"(20, 82)",1.0,15.0
191,"(22, 81)",1.0,15.0
192,"(22, 82)",1.0,15.0
193,"(23, 63)",1.0,15.0
194,"(23, 82)",1.0,15.0
195,"(25, 82)",1.0,15.0
196,"(26, 82)",1.0,15.0
197,"(26, 83)",1.0,15.0
198,"(26, 85)",1.0,15.0
199,"(26, 86)",1.0,15.0
200,"(27, 83)",1.0,15.0
201,"(28, 86)",1.0,15.0
202,"(33, 85)",1.0,15.0
203,"(38, 74)",1.0,15.0
204,"(38, 83)",1.0,15.0
205,"(39, 83)",1.0,15.0
206,"(40, 75)",1.0,15.0
207,"(16, 63)",1.0,16.0
208,"(16, 64)",1.0,16.0
209,"(16, 65)",1.0,16.0
210,"(16, 77)",1.0,16.0
211,"(17, 72)",1.0,16.0
212,"(17, 73)",1.0,16.0
213,"(17, 81)",1.0,16.0
214,"(17, 83)",1.0,16.0
215,"(18, 63)",1.0,16.0
216,"(18, 83)",1.0,16.0
217,"(19, 83)",1.0,16.0
218,"(22, 83)",1.0,16.0
219,"(23, 64)",1.0,16.0
220,"(24, 62)",1.0,16.0
221,"(24, 83)",1.0,16.0
222,"(25, 87)",1.0,16.0
223,"(38, 73)",1.0,16.0
224,"(39, 73)",1.0,16.0
225,"(39, 84)",1.0,16.0
226,"(40, 82)",1.0,16.0
227,"(40, 84)",1.0,16.0
228,"(41, 76)",1.0,16.0
229,"(15, 62)",1.0,17.0
230,"(15, 65)",1.0,17.0
231,"(16, 62)",1.0,17.0
232,"(16, 72)",1.0,17.0
233,"(16, 78)",1.0,17.0
234,"(16, 80)",1.0,17.0
235,"(16, 82)",1.0,17.0
236,"(17, 62)",1.0,17.0
237,"(17, 66)",1.0,17.0
238,"(17, 74)",1.0,17.0
239,"(17, 78)",1.0,17.0
240,"(17, 80)",1.0,17.0
241,"(17, 82)",1.0,17.0
242,"(18, 84)",1.0,17.0
243,"(20, 84)",1.0,17.0
244,"(24, 87)",1.0,17.0
245,"(24, 88)",1.0,17.0
246,"(25, 62)",1.0,17.0
247,"(25, 83)",1.0,17.0
248,"(39, 81)",1.0,17.0
249,"(41, 82)",1.0,17.0
250,"(41, 84)",1.0,17.0
251,"(42, 75)",1.0,17.0
252,"(42, 76)",1.0,17.0
253,"(14, 64)",1.0,18.0
254,"(14, 65)",1.0,18.0
255,"(15, 61)",1.0,18.0
256,"(15, 80)",1.0,18.0
257,"(15, 81)",1.0,18.0
258,"(16, 61)",1.0,18.0
259,"(16, 73)",1.0,18.0
260,"(16, 74)",1.0,18.0
261,"(16, 75)",1.0,18.0
262,"(16, 79)",1.0,18.0
263,"(16, 81)",1.0,18.0
264,"(17, 79)",1.0,18.0
265,"(17, 84)",1.0,18.0
266,"(17, 85)",1.0,18.0
267,"(18, 78)",1.0,18.0
268,"(19, 85)",1.0,18.0
269,"(23, 86)",1.0,18.0
270,"(23, 88)",1.0,18.0
271,"(25, 63)",1.0,18.0
272,"(25, 84)",1.0,18.0
273,"(25, 88)",1.0,18.0
274,"(39, 80)",1.0,18.0
275,"(42, 77)",1.0,18.0
276,"(13, 63)",1.0,19.0
277,"(13, 64)",1.0,19.0
278,"(13, 65)",1.0,19.0
279,"(14, 63)",1.0,19.0
280,"(14, 66)",1.0,19.0
281,"(15, 72)",1.0,19.0
282,"(15, 79)",1.0,19.0
283,"(18, 86)",1.0,19.0
284,"(22, 86)",1.0,19.0
285,"(22, 87)",1.0,19.0
286,"(23, 87)",1.0,19.0
287,"(24, 84)",1.0,19.0
288,"(24, 85)",1.0,19.0
289,"(24, 89)",1.0,19.0
290,"(26, 63)",1.0,19.0
291,"(39, 79)",1.0,19.0
292,"(40, 79)",1.0,19.0
293,"(41, 77)",1.0,19.0
294,"(42, 78)",1.0,19.0
295,"(43, 76)",1.0,19.0
296,"(12, 63)",1.0,20.0
297,"(12, 64)",1.0,20.0
298,"(12, 65)",1.0,20.0
299,"(13, 62)",1.0,20.0
300,"(13, 67)",1.0,20.0
301,"(14, 71)",1.0,20.0
302,"(14, 79)",1.0,20.0
303,"(17, 87)",1.0,20.0
304,"(18, 87)",1.0,20.0
305,"(21, 85)",1.0,20.0
306,"(21, 86)",1.0,20.0
307,"(21, 87)",1.0,20.0
308,"(23, 90)",1.0,20.0
309,"(25, 85)",1.0,20.0
310,"(25, 90)",1.0,20.0
311,"(27, 62)",1.0,20.0
312,"(27, 64)",1.0,20.0
313,"(39, 78)",1.0,20.0
314,"(41, 78)",1.0,20.0
315,"(41, 79)",1.0,20.0
316,"(41, 80)",1.0,20.0
317,"(42, 79)",1.0,20.0
318,"(43, 77)",1.0,20.0
319,"(43, 78)",1.0,20.0
320,"(43, 79)",1.0,20.0
321,"(44, 76)",1.0,20.0
322,"(11, 62)",1.0,21.0
323,"(12, 61)",1.0,21.0
324,"(12, 62)",1.0,21.0
325,"(12, 67)",1.0,21.0
326,"(13, 61)",1.0,21.0
327,"(13, 72)",1.0,21.0
328,"(13, 78)",1.0,21.0
329,"(13, 80)",1.0,21.0
330,"(14, 68)",1.0,21.0
331,"(15, 70)",1.0,21.0
332,"(17, 88)",1.0,21.0
333,"(19, 88)",1.0,21.0
334,"(20, 87)",1.0,21.0
335,"(22, 90)",1.0,21.0
336,"(22, 91)",1.0,21.0
337,"(23, 91)",1.0,21.0
338,"(25, 91)",1.0,21.0
339,"(26, 61)",1.0,21.0
340,"(28, 62)",1.0,21.0
341,"(28, 63)",1.0,21.0
342,"(42, 80)",1.0,21.0
343,"(42, 81)",1.0,21.0
344,"(44, 79)",1.0,21.0
345,"(11, 61)",1.0,22.0
346,"(11, 66)",1.0,22.0
347,"(11, 67)",1.0,22.0
348,"(12, 68)",1.0,22.0
349,"(12, 71)",1.0,22.0
350,"(12, 72)",1.0,22.0
351,"(12, 73)",1.0,22.0
352,"(12, 77)",1.0,22.0
353,"(12, 80)",1.0,22.0
354,"(13, 60)",1.0,22.0
355,"(13, 71)",1.0,22.0
356,"(13, 81)",1.0,22.0
357,"(14, 60)",1.0,22.0
358,"(14, 61)",1.0,22.0
359,"(15, 68)",1.0,22.0
360,"(16, 69)",1.0,22.0
361,"(16, 70)",1.0,22.0
362,"(17, 89)",1.0,22.0
363,"(20, 88)",1.0,22.0
364,"(21, 89)",1.0,22.0
365,"(21, 90)",1.0,22.0
366,"(21, 92)",1.0,22.0
367,"(23, 92)",1.0,22.0
368,"(24, 92)",1.0,22.0
369,"(27, 61)",1.0,22.0
370,"(41, 81)",1.0,22.0
371,"(43, 82)",1.0,22.0
372,"(45, 79)",1.0,22.0
373,"(45, 80)",1.0,22.0
374,"(10, 60)",1.0,23.0
375,"(10, 61)",1.0,23.0
376,"(11, 71)",1.0,23.0
377,"(11, 72)",1.0,23.0
378,"(11, 77)",1.0,23.0
379,"(11, 78)",1.0,23.0
380,"(11, 80)",1.0,23.0
381,"(11, 81)",1.0,23.0
382,"(12, 74)",1.0,23.0
383,"(12, 78)",1.0,23.0
384,"(13, 70)",1.0,23.0
385,"(13, 74)",1.0,23.0
386,"(16, 68)",1.0,23.0
387,"(17, 68)",1.0,23.0
388,"(17, 69)",1.0,23.0
389,"(18, 90)",1.0,23.0
390,"(20, 89)",1.0,23.0
391,"(20, 90)",1.0,23.0
392,"(20, 93)",1.0,23.0
393,"(21, 91)",1.0,23.0
394,"(21, 93)",1.0,23.0
395,"(23, 93)",1.0,23.0
396,"(25, 93)",1.0,23.0
397,"(26, 60)",1.0,23.0
398,"(26, 62)",1.0,23.0
399,"(44, 80)",1.0,23.0
400,"(44, 82)",1.0,23.0
401,"(44, 83)",1.0,23.0
402,"(9, 61)",1.0,24.0
403,"(10, 70)",1.0,24.0
404,"(10, 71)",1.0,24.0
405,"(10, 73)",1.0,24.0
406,"(10, 77)",1.0,24.0
407,"(10, 81)",1.0,24.0
408,"(11, 75)",1.0,24.0
409,"(12, 69)",1.0,24.0
410,"(12, 70)",1.0,24.0
411,"(12, 75)",1.0,24.0
412,"(14, 74)",1.0,24.0
413,"(17, 67)",1.0,24.0
414,"(18, 67)",1.0,24.0
415,"(18, 91)",1.0,24.0
416,"(19, 89)",1.0,24.0
417,"(19, 90)",1.0,24.0
418,"(19, 93)",1.0,24.0
419,"(20, 94)",1.0,24.0
420,"(25, 59)",1.0,24.0
421,"(25, 92)",1.0,24.0
422,"(26, 59)",1.0,24.0
423,"(26, 92)",1.0,24.0
424,"(26, 94)",1.0,24.0
425,"(44, 81)",1.0,24.0
426,"(45, 82)",1.0,24.0
427,"(45, 83)",1.0,24.0
428,"(8, 61)",1.0,25.0
429,"(9, 69)",1.0,25.0
430,"(9, 70)",1.0,25.0
431,"(10, 74)",1.0,25.0
432,"(13, 75)",1.0,25.0
433,"(14, 73)",1.0,25.0
434,"(15, 75)",1.0,25.0
435,"(18, 93)",1.0,25.0
436,"(19, 91)",1.0,25.0
437,"(21, 95)",1.0,25.0
438,"(24, 58)",1.0,25.0
439,"(24, 59)",1.0,25.0
440,"(25, 94)",1.0,25.0
441,"(26, 93)",1.0,25.0
442,"(44, 84)",1.0,25.0
443,"(45, 84)",1.0,25.0
444,"(46, 84)",1.0,25.0
445,"(7, 62)",1.0,26.0
446,"(8, 68)",1.0,26.0
447,"(8, 69)",1.0,26.0
448,"(8, 70)",1.0,26.0
449,"(13, 76)",1.0,26.0
450,"(14, 76)",1.0,26.0
451,"(17, 93)",1.0,26.0
452,"(18, 92)",1.0,26.0
453,"(20, 96)",1.0,26.0
454,"(21, 96)",1.0,26.0
455,"(22, 95)",1.0,26.0
456,"(24, 60)",1.0,26.0
457,"(25, 57)",1.0,26.0
458,"(27, 92)",1.0,26.0
459,"(43, 84)",1.0,26.0
460,"(44, 85)",1.0,26.0
461,"(45, 85)",1.0,26.0
462,"(46, 85)",1.0,26.0
463,"(47, 83)",1.0,26.0
464,"(47, 84)",1.0,26.0
465,"(7, 63)",1.0,27.0
466,"(7, 67)",1.0,27.0
467,"(7, 69)",1.0,27.0
468,"(8, 62)",1.0,27.0
469,"(9, 67)",1.0,27.0
470,"(19, 95)",1.0,27.0
471,"(20, 97)",1.0,27.0
472,"(21, 97)",1.0,27.0
473,"(22, 96)",1.0,27.0
474,"(24, 61)",1.0,27.0
475,"(25, 56)",1.0,27.0
476,"(26, 57)",1.0,27.0
477,"(28, 92)",1.0,27.0
478,"(43, 85)",1.0,27.0
479,"(44, 86)",1.0,27.0
480,"(45, 86)",1.0,27.0
481,"(46, 82)",1.0,27.0
482,"(47, 86)",1.0,27.0
483,"(48, 82)",1.0,27.0
484,"(48, 83)",1.0,27.0
485,"(48, 84)",1.0,27.0
486,"(6, 63)",1.0,28.0
487,"(6, 67)",1.0,28.0
488,"(6, 68)",1.0,28.0
489,"(7, 70)",1.0,28.0
490,"(8, 64)",1.0,28.0
491,"(8, 66)",1.0,28.0
492,"(9, 66)",1.0,28.0
493,"(18, 96)",1.0,28.0
494,"(20, 98)",1.0,28.0
495,"(22, 98)",1.0,28.0
496,"(23, 96)",1.0,28.0
497,"(24, 56)",1.0,28.0
498,"(25, 55)",1.0,28.0
499,"(42, 84)",1.0,28.0
500,"(47, 81)",1.0,28.0
501,"(47, 82)",1.0,28.0
502,"(47, 85)",1.0,28.0
503,"(47, 87)",1.0,28.0
504,"(49, 83)",1.0,28.0
505,"(49, 84)",1.0,28.0
506,"(5, 62)",1.0,29.0
507,"(5, 67)",1.0,29.0
508,"(5, 69)",1.0,29.0
509,"(6, 69)",1.0,29.0
510,"(6, 70)",1.0,29.0
511,"(7, 71)",1.0,29.0
512,"(8, 65)",1.0,29.0
513,"(8, 71)",1.0,29.0
514,"(9, 63)",1.0,29.0
515,"(9, 65)",1.0,29.0
516,"(10, 65)",1.0,29.0
517,"(17, 95)",1.0,29.0
518,"(19, 96)",1.0,29.0
519,"(19, 99)",1.0,29.0
520,"(22, 99)",1.0,29.0
521,"(23, 55)",1.0,29.0
522,"(23, 57)",1.0,29.0
523,"(24, 54)",1.0,29.0
524,"(24, 97)",1.0,29.0
525,"(26, 54)",1.0,29.0
526,"(42, 85)",1.0,29.0
527,"(46, 88)",1.0,29.0
528,"(47, 80)",1.0,29.0
529,"(48, 88)",1.0,29.0
530,"(50, 83)",1.0,29.0
531,"(4, 61)",1.0,30.0
532,"(4, 66)",1.0,30.0
533,"(4, 70)",1.0,30.0
534,"(5, 66)",1.0,30.0
535,"(5, 68)",1.0,30.0
536,"(5, 70)",1.0,30.0
537,"(6, 72)",1.0,30.0
538,"(8, 72)",1.0,30.0
539,"(9, 62)",1.0,30.0
540,"(9, 64)",1.0,30.0
541,"(10, 62)",1.0,30.0
542,"(10, 63)",1.0,30.0
543,"(10, 64)",1.0,30.0
544,"(16, 94)",1.0,30.0
545,"(16, 95)",1.0,30.0
546,"(16, 96)",1.0,30.0
547,"(18, 95)",1.0,30.0
548,"(18, 98)",1.0,30.0
549,"(20, 99)",1.0,30.0
550,"(22, 56)",1.0,30.0
551,"(23, 53)",1.0,30.0
552,"(23, 54)",1.0,30.0
553,"(23, 56)",1.0,30.0
554,"(23, 99)",1.0,30.0
555,"(24, 55)",1.0,30.0
556,"(25, 54)",1.0,30.0
557,"(25, 96)",1.0,30.0
558,"(27, 55)",1.0,30.0
559,"(45, 89)",1.0,30.0
560,"(47, 89)",1.0,30.0
561,"(48, 80)",1.0,30.0
562,"(48, 87)",1.0,30.0
563,"(49, 88)",1.0,30.0
564,"(3, 61)",1.0,31.0
565,"(3, 62)",1.0,31.0
566,"(3, 65)",1.0,31.0
567,"(3, 69)",1.0,31.0
568,"(3, 71)",1.0,31.0
569,"(4, 60)",1.0,31.0
570,"(4, 67)",1.0,31.0
571,"(4, 71)",1.0,31.0
572,"(5, 71)",1.0,31.0
573,"(5, 73)",1.0,31.0
574,"(7, 73)",1.0,31.0
575,"(15, 93)",1.0,31.0
576,"(17, 96)",1.0,31.0
577,"(22, 53)",1.0,31.0
578,"(22, 54)",1.0,31.0
579,"(22, 57)",1.0,31.0
580,"(23, 52)",1.0,31.0
581,"(24, 53)",1.0,31.0
582,"(24, 99)",1.0,31.0
583,"(25, 97)",1.0,31.0
584,"(26, 96)",1.0,31.0
585,"(28, 55)",1.0,31.0
586,"(44, 88)",1.0,31.0
587,"(44, 89)",1.0,31.0
588,"(46, 90)",1.0,31.0
589,"(48, 79)",1.0,31.0
590,"(49, 86)",1.0,31.0
591,"(50, 87)",1.0,31.0
592,"(50, 89)",1.0,31.0
593,"(2, 61)",1.0,32.0
594,"(2, 62)",1.0,32.0
595,"(2, 63)",1.0,32.0
596,"(2, 65)",1.0,32.0
597,"(2, 66)",1.0,32.0
598,"(2, 69)",1.0,32.0
599,"(3, 59)",1.0,32.0
600,"(3, 64)",1.0,32.0
601,"(3, 67)",1.0,32.0
602,"(3, 68)",1.0,32.0
603,"(3, 70)",1.0,32.0
604,"(4, 64)",1.0,32.0
605,"(4, 72)",1.0,32.0
606,"(4, 73)",1.0,32.0
607,"(6, 74)",1.0,32.0
608,"(8, 74)",1.0,32.0
609,"(18, 97)",1.0,32.0
610,"(21, 52)",1.0,32.0
611,"(21, 57)",1.0,32.0
612,"(23, 51)",1.0,32.0
613,"(24, 52)",1.0,32.0
614,"(25, 98)",1.0,32.0
615,"(28, 54)",1.0,32.0
616,"(29, 56)",1.0,32.0
617,"(43, 89)",1.0,32.0
618,"(45, 90)",1.0,32.0
619,"(46, 91)",1.0,32.0
620,"(47, 78)",1.0,32.0
621,"(47, 91)",1.0,32.0
622,"(48, 78)",1.0,32.0
623,"(49, 79)",1.0,32.0
624,"(49, 90)",1.0,32.0
625,"(50, 86)",1.0,32.0
626,"(50, 88)",1.0,32.0
627,"(50, 90)",1.0,32.0
628,"(51, 86)",1.0,32.0
629,"(51, 87)",1.0,32.0
630,"(51, 88)",1.0,32.0
631,"(51, 90)",1.0,32.0
632,"(1, 60)",1.0,33.0
633,"(1, 61)",1.0,33.0
634,"(1, 62)",1.0,33.0
635,"(1, 64)",1.0,33.0
636,"(1, 65)",1.0,33.0
637,"(1, 66)",1.0,33.0
638,"(1, 67)",1.0,33.0
639,"(1, 68)",1.0,33.0
640,"(1, 69)",1.0,33.0
641,"(1, 70)",1.0,33.0
642,"(2, 67)",1.0,33.0
643,"(2, 68)",1.0,33.0
644,"(2, 70)",1.0,33.0
645,"(2, 71)",1.0,33.0
646,"(3, 73)",1.0,33.0
647,"(3, 74)",1.0,33.0
648,"(5, 75)",1.0,33.0
649,"(9, 73)",1.0,33.0
650,"(9, 74)",1.0,33.0
651,"(9, 75)",1.0,33.0
652,"(21, 51)",1.0,33.0
653,"(22, 50)",1.0,33.0
654,"(22, 58)",1.0,33.0
655,"(26, 99)",1.0,33.0
656,"(28, 57)",1.0,33.0
657,"(29, 55)",1.0,33.0
658,"(29, 57)",1.0,33.0
659,"(46, 78)",1.0,33.0
660,"(47, 77)",1.0,33.0
661,"(48, 77)",1.0,33.0
662,"(48, 91)",1.0,33.0
663,"(49, 77)",1.0,33.0
664,"(49, 91)",1.0,33.0
665,"(50, 78)",1.0,33.0
666,"(50, 79)",1.0,33.0
667,"(50, 91)",1.0,33.0
668,"(51, 91)",1.0,33.0
669,"(52, 87)",1.0,33.0
670,"(52, 88)",1.0,33.0
671,"(52, 89)",1.0,33.0
672,"(52, 90)",1.0,33.0
673,"(52, 91)",1.0,33.0
674,"(0, 59)",1.0,34.0
675,"(0, 61)",1.0,34.0
676,"(0, 62)",1.0,34.0
677,"(0, 64)",1.0,34.0
678,"(0, 65)",1.0,34.0
679,"(0, 67)",1.0,34.0
680,"(0, 71)",1.0,34.0
681,"(1, 71)",1.0,34.0
682,"(1, 72)",1.0,34.0
683,"(2, 72)",1.0,34.0
684,"(2, 73)",1.0,34.0
685,"(2, 74)",1.0,34.0
686,"(2, 75)",1.0,34.0
687,"(3, 75)",1.0,34.0
688,"(4, 75)",1.0,34.0
689,"(6, 75)",1.0,34.0
690,"(20, 50)",1.0,34.0
691,"(20, 51)",1.0,34.0
692,"(21, 49)",1.0,34.0
693,"(23, 50)",1.0,34.0
694,"(27, 57)",1.0,34.0
695,"(29, 58)",1.0,34.0
696,"(30, 56)",1.0,34.0
697,"(30, 57)",1.0,34.0
698,"(48, 76)",1.0,34.0
699,"(49, 92)",1.0,34.0
700,"(50, 77)",1.0,34.0
701,"(50, 92)",1.0,34.0
702,"(51, 77)",1.0,34.0
703,"(51, 80)",1.0,34.0
704,"(52, 86)",1.0,34.0
705,"(52, 92)",1.0,34.0
706,"(53, 88)",1.0,34.0
707,"(53, 92)",1.0,34.0
708,"(1, 58)",1.0,35.0
709,"(1, 74)",1.0,35.0
710,"(1, 75)",1.0,35.0
711,"(1, 76)",1.0,35.0
712,"(2, 76)",1.0,35.0
713,"(4, 76)",1.0,35.0
714,"(19, 52)",1.0,35.0
715,"(20, 48)",1.0,35.0
716,"(20, 49)",1.0,35.0
717,"(21, 48)",1.0,35.0
718,"(22, 48)",1.0,35.0
719,"(28, 59)",1.0,35.0
720,"(29, 59)",1.0,35.0
721,"(30, 59)",1.0,35.0
722,"(31, 56)",1.0,35.0
723,"(31, 57)",1.0,35.0
724,"(31, 58)",1.0,35.0
725,"(49, 93)",1.0,35.0
726,"(51, 76)",1.0,35.0
727,"(51, 79)",1.0,35.0
728,"(51, 81)",1.0,35.0
729,"(52, 93)",1.0,35.0
730,"(54, 87)",1.0,35.0
731,"(54, 89)",1.0,35.0
732,"(54, 92)",1.0,35.0
733,"(54, 93)",1.0,35.0
734,"(0, 74)",1.0,36.0
735,"(0, 75)",1.0,36.0
736,"(1, 57)",1.0,36.0
737,"(2, 58)",1.0,36.0
738,"(3, 77)",1.0,36.0
739,"(4, 77)",1.0,36.0
740,"(18, 52)",1.0,36.0
741,"(19, 48)",1.0,36.0
742,"(19, 49)",1.0,36.0
743,"(19, 50)",1.0,36.0
744,"(20, 47)",1.0,36.0
745,"(22, 47)",1.0,36.0
746,"(30, 60)",1.0,36.0
747,"(31, 59)",1.0,36.0
748,"(49, 94)",1.0,36.0
749,"(50, 80)",1.0,36.0
750,"(50, 81)",1.0,36.0
751,"(51, 93)",1.0,36.0
752,"(52, 79)",1.0,36.0
753,"(52, 94)",1.0,36.0
754,"(53, 94)",1.0,36.0
755,"(54, 88)",1.0,36.0
756,"(54, 94)",1.0,36.0
757,"(55, 88)",1.0,36.0
758,"(55, 89)",1.0,36.0
759,"(55, 90)",1.0,36.0
760,"(55, 91)",1.0,36.0
761,"(55, 93)",1.0,36.0
762,"(55, 94)",1.0,36.0
763,"(0, 56)",1.0,37.0
764,"(0, 57)",1.0,37.0
765,"(1, 56)",1.0,37.0
766,"(2, 78)",1.0,37.0
767,"(3, 78)",1.0,37.0
768,"(18, 47)",1.0,37.0
769,"(18, 49)",1.0,37.0
770,"(20, 46)",1.0,37.0
771,"(21, 46)",1.0,37.0
772,"(29, 60)",1.0,37.0
773,"(29, 61)",1.0,37.0
774,"(31, 61)",1.0,37.0
775,"(48, 94)",1.0,37.0
