,position,condition,step
66,"(68, 98)",1.0,7.0
67,"(57, 93)",1.0,8.0
68,"(58, 91)",1.0,8.0
69,"(59, 89)",1.0,8.0
70,"(59, 93)",1.0,8.0
71,"(59, 98)",1.0,8.0
72,"(59, 99)",1.0,8.0
73,"(60, 87)",1.0,8.0
74,"(60, 90)",1.0,8.0
75,"(61, 87)",1.0,8.0
76,"(62, 87)",1.0,8.0
77,"(68, 99)",1.0,8.0
78,"(69, 98)",1.0,8.0
79,"(69, 99)",1.0,8.0
80,"(56, 92)",1.0,9.0
81,"(56, 94)",1.0,9.0
82,"(57, 94)",1.0,9.0
83,"(58, 92)",1.0,9.0
84,"(58, 99)",1.0,9.0
85,"(59, 87)",1.0,9.0
86,"(60, 86)",1.0,9.0
87,"(61, 86)",1.0,9.0
88,"(63, 88)",1.0,9.0
89,"(70, 97)",1.0,9.0
90,"(70, 99)",1.0,9.0
91,"(55, 93)",1.0,10.0
92,"(55, 94)",1.0,10.0
93,"(57, 91)",1.0,10.0
94,"(57, 95)",1.0,10.0
95,"(57, 98)",1.0,10.0
96,"(58, 86)",1.0,10.0
97,"(58, 87)",1.0,10.0
98,"(62, 86)",1.0,10.0
99,"(70, 96)",1.0,10.0
100,"(71, 97)",1.0,10.0
101,"(71, 98)",1.0,10.0
102,"(71, 99)",1.0,10.0
103,"(54, 93)",1.0,11.0
104,"(54, 94)",1.0,11.0
105,"(54, 95)",1.0,11.0
106,"(55, 95)",1.0,11.0
107,"(56, 90)",1.0,11.0
108,"(56, 96)",1.0,11.0
109,"(57, 87)",1.0,11.0
110,"(63, 86)",1.0,11.0
111,"(63, 87)",1.0,11.0
112,"(69, 95)",1.0,11.0
113,"(70, 95)",1.0,11.0
114,"(71, 95)",1.0,11.0
115,"(72, 96)",1.0,11.0
116,"(72, 97)",1.0,11.0
117,"(72, 99)",1.0,11.0
118,"(53, 93)",1.0,12.0
119,"(54, 92)",1.0,12.0
120,"(55, 89)",1.0,12.0
121,"(55, 90)",1.0,12.0
122,"(55, 96)",1.0,12.0
123,"(55, 97)",1.0,12.0
124,"(56, 86)",1.0,12.0
125,"(56, 89)",1.0,12.0
126,"(56, 97)",1.0,12.0
127,"(57, 86)",1.0,12.0
128,"(57, 88)",1.0,12.0
129,"(62, 85)",1.0,12.0
130,"(64, 85)",1.0,12.0
131,"(64, 86)",1.0,12.0
132,"(64, 88)",1.0,12.0
133,"(68, 94)",1.0,12.0
134,"(68, 95)",1.0,12.0
135,"(68, 96)",1.0,12.0
136,"(69, 94)",1.0,12.0
137,"(70, 94)",1.0,12.0
138,"(72, 94)",1.0,12.0
139,"(73, 96)",1.0,12.0
140,"(73, 97)",1.0,12.0
141,"(52, 93)",1.0,13.0
142,"(53, 91)",1.0,13.0
143,"(54, 89)",1.0,13.0
144,"(54, 90)",1.0,13.0
145,"(54, 91)",1.0,13.0
146,"(55, 86)",1.0,13.0
147,"(55, 98)",1.0,13.0
148,"(56, 85)",1.0,13.0
149,"(56, 88)",1.0,13.0
150,"(61, 84)",1.0,13.0
151,"(64, 84)",1.0,13.0
152,"(65, 84)",1.0,13.0
153,"(65, 85)",1.0,13.0
154,"(65, 87)",1.0,13.0
155,"(68, 93)",1.0,13.0
156,"(69, 93)",1.0,13.0
157,"(70, 93)",1.0,13.0
158,"(71, 93)",1.0,13.0
159,"(73, 95)",1.0,13.0
160,"(74, 98)",1.0,13.0
161,"(52, 90)",1.0,14.0
162,"(52, 91)",1.0,14.0
163,"(55, 88)",1.0,14.0
164,"(57, 84)",1.0,14.0
165,"(60, 83)",1.0,14.0
166,"(61, 83)",1.0,14.0
167,"(65, 83)",1.0,14.0
168,"(66, 84)",1.0,14.0
169,"(67, 92)",1.0,14.0
170,"(69, 92)",1.0,14.0
171,"(70, 92)",1.0,14.0
172,"(72, 92)",1.0,14.0
173,"(73, 94)",1.0,14.0
174,"(74, 95)",1.0,14.0
175,"(75, 98)",1.0,14.0
176,"(75, 99)",1.0,14.0
177,"(51, 89)",1.0,15.0
178,"(51, 90)",1.0,15.0
179,"(56, 84)",1.0,15.0
180,"(58, 83)",1.0,15.0
181,"(58, 84)",1.0,15.0
182,"(59, 83)",1.0,15.0
183,"(59, 84)",1.0,15.0
184,"(60, 82)",1.0,15.0
185,"(61, 82)",1.0,15.0
186,"(66, 83)",1.0,15.0
187,"(67, 84)",1.0,15.0
188,"(71, 91)",1.0,15.0
189,"(71, 92)",1.0,15.0
190,"(72, 91)",1.0,15.0
191,"(73, 91)",1.0,15.0
192,"(73, 92)",1.0,15.0
193,"(73, 93)",1.0,15.0
194,"(75, 95)",1.0,15.0
195,"(76, 99)",1.0,15.0
196,"(50, 88)",1.0,16.0
197,"(50, 90)",1.0,16.0
198,"(52, 89)",1.0,16.0
199,"(55, 83)",1.0,16.0
200,"(57, 82)",1.0,16.0
201,"(57, 83)",1.0,16.0
202,"(59, 81)",1.0,16.0
203,"(59, 82)",1.0,16.0
204,"(61, 81)",1.0,16.0
205,"(62, 82)",1.0,16.0
206,"(66, 82)",1.0,16.0
207,"(70, 90)",1.0,16.0
208,"(71, 90)",1.0,16.0
209,"(72, 90)",1.0,16.0
210,"(73, 90)",1.0,16.0
211,"(74, 93)",1.0,16.0
212,"(76, 96)",1.0,16.0
213,"(77, 98)",1.0,16.0
214,"(49, 88)",1.0,17.0
215,"(49, 89)",1.0,17.0
216,"(51, 87)",1.0,17.0
217,"(51, 88)",1.0,17.0
218,"(54, 83)",1.0,17.0
219,"(54, 84)",1.0,17.0
220,"(56, 81)",1.0,17.0
221,"(58, 81)",1.0,17.0
222,"(58, 82)",1.0,17.0
223,"(62, 80)",1.0,17.0
224,"(63, 81)",1.0,17.0
225,"(66, 81)",1.0,17.0
226,"(67, 81)",1.0,17.0
227,"(69, 89)",1.0,17.0
228,"(69, 91)",1.0,17.0
229,"(70, 89)",1.0,17.0
230,"(71, 89)",1.0,17.0
231,"(72, 89)",1.0,17.0
232,"(73, 89)",1.0,17.0
233,"(74, 89)",1.0,17.0
234,"(75, 92)",1.0,17.0
235,"(75, 93)",1.0,17.0
236,"(75, 97)",1.0,17.0
237,"(77, 95)",1.0,17.0
238,"(78, 97)",1.0,17.0
239,"(48, 87)",1.0,18.0
240,"(48, 88)",1.0,18.0
241,"(48, 89)",1.0,18.0
242,"(48, 90)",1.0,18.0
243,"(50, 86)",1.0,18.0
244,"(50, 89)",1.0,18.0
245,"(52, 86)",1.0,18.0
246,"(53, 82)",1.0,18.0
247,"(53, 84)",1.0,18.0
248,"(54, 85)",1.0,18.0
249,"(56, 80)",1.0,18.0
250,"(57, 80)",1.0,18.0
251,"(57, 81)",1.0,18.0
252,"(58, 80)",1.0,18.0
253,"(59, 80)",1.0,18.0
254,"(61, 79)",1.0,18.0
255,"(63, 80)",1.0,18.0
256,"(64, 81)",1.0,18.0
257,"(65, 81)",1.0,18.0
258,"(68, 81)",1.0,18.0
259,"(68, 88)",1.0,18.0
260,"(68, 89)",1.0,18.0
261,"(69, 88)",1.0,18.0
262,"(71, 88)",1.0,18.0
263,"(72, 88)",1.0,18.0
264,"(73, 88)",1.0,18.0
265,"(74, 90)",1.0,18.0
266,"(75, 91)",1.0,18.0
267,"(75, 96)",1.0,18.0
268,"(76, 92)",1.0,18.0
269,"(77, 94)",1.0,18.0
270,"(78, 95)",1.0,18.0
271,"(78, 96)",1.0,18.0
272,"(79, 97)",1.0,18.0
273,"(47, 86)",1.0,19.0
274,"(47, 88)",1.0,19.0
275,"(47, 89)",1.0,19.0
276,"(47, 90)",1.0,19.0
277,"(47, 91)",1.0,19.0
278,"(48, 86)",1.0,19.0
279,"(48, 91)",1.0,19.0
280,"(49, 85)",1.0,19.0
281,"(49, 86)",1.0,19.0
282,"(49, 90)",1.0,19.0
283,"(52, 83)",1.0,19.0
284,"(52, 85)",1.0,19.0
285,"(53, 81)",1.0,19.0
286,"(53, 85)",1.0,19.0
287,"(53, 86)",1.0,19.0
288,"(54, 86)",1.0,19.0
289,"(56, 79)",1.0,19.0
290,"(58, 79)",1.0,19.0
291,"(59, 79)",1.0,19.0
292,"(60, 79)",1.0,19.0
293,"(62, 79)",1.0,19.0
294,"(64, 79)",1.0,19.0
295,"(64, 80)",1.0,19.0
296,"(65, 80)",1.0,19.0
297,"(67, 87)",1.0,19.0
298,"(67, 89)",1.0,19.0
299,"(69, 87)",1.0,19.0
300,"(74, 87)",1.0,19.0
301,"(75, 90)",1.0,19.0
302,"(76, 91)",1.0,19.0
303,"(76, 93)",1.0,19.0
304,"(77, 92)",1.0,19.0
305,"(78, 93)",1.0,19.0
306,"(79, 94)",1.0,19.0
307,"(79, 95)",1.0,19.0
308,"(79, 96)",1.0,19.0
309,"(80, 96)",1.0,19.0
310,"(80, 97)",1.0,19.0
311,"(46, 85)",1.0,20.0
312,"(46, 88)",1.0,20.0
313,"(47, 92)",1.0,20.0
314,"(48, 85)",1.0,20.0
315,"(49, 84)",1.0,20.0
316,"(50, 84)",1.0,20.0
317,"(51, 83)",1.0,20.0
318,"(51, 84)",1.0,20.0
319,"(53, 80)",1.0,20.0
320,"(53, 87)",1.0,20.0
321,"(54, 80)",1.0,20.0
322,"(57, 78)",1.0,20.0
323,"(59, 78)",1.0,20.0
324,"(62, 78)",1.0,20.0
325,"(65, 79)",1.0,20.0
326,"(66, 90)",1.0,20.0
327,"(70, 86)",1.0,20.0
328,"(73, 86)",1.0,20.0
329,"(74, 86)",1.0,20.0
330,"(77, 90)",1.0,20.0
331,"(77, 93)",1.0,20.0
332,"(80, 95)",1.0,20.0
333,"(81, 98)",1.0,20.0
334,"(45, 87)",1.0,21.0
335,"(46, 92)",1.0,21.0
336,"(46, 93)",1.0,21.0
337,"(47, 93)",1.0,21.0
338,"(48, 84)",1.0,21.0
339,"(49, 83)",1.0,21.0
340,"(54, 79)",1.0,21.0
341,"(59, 77)",1.0,21.0
342,"(60, 77)",1.0,21.0
343,"(63, 77)",1.0,21.0
344,"(66, 78)",1.0,21.0
345,"(66, 89)",1.0,21.0
346,"(69, 86)",1.0,21.0
347,"(73, 85)",1.0,21.0
348,"(74, 85)",1.0,21.0
349,"(75, 85)",1.0,21.0
350,"(76, 89)",1.0,21.0
351,"(80, 94)",1.0,21.0
352,"(81, 94)",1.0,21.0
353,"(81, 99)",1.0,21.0
354,"(44, 86)",1.0,22.0
355,"(45, 88)",1.0,22.0
356,"(45, 91)",1.0,22.0
357,"(45, 92)",1.0,22.0
358,"(45, 94)",1.0,22.0
359,"(46, 94)",1.0,22.0
360,"(47, 83)",1.0,22.0
361,"(48, 83)",1.0,22.0
362,"(54, 78)",1.0,22.0
363,"(58, 77)",1.0,22.0
364,"(59, 76)",1.0,22.0
365,"(66, 77)",1.0,22.0
366,"(67, 78)",1.0,22.0
367,"(72, 84)",1.0,22.0
368,"(72, 86)",1.0,22.0
369,"(73, 84)",1.0,22.0
370,"(74, 84)",1.0,22.0
371,"(75, 86)",1.0,22.0
372,"(76, 86)",1.0,22.0
373,"(80, 93)",1.0,22.0
374,"(81, 93)",1.0,22.0
375,"(82, 95)",1.0,22.0
376,"(44, 87)",1.0,23.0
377,"(44, 88)",1.0,23.0
378,"(44, 89)",1.0,23.0
379,"(44, 90)",1.0,23.0
380,"(44, 91)",1.0,23.0
381,"(44, 92)",1.0,23.0
382,"(44, 94)",1.0,23.0
383,"(46, 84)",1.0,23.0
384,"(46, 95)",1.0,23.0
385,"(47, 95)",1.0,23.0
386,"(55, 78)",1.0,23.0
387,"(57, 76)",1.0,23.0
388,"(58, 76)",1.0,23.0
389,"(60, 76)",1.0,23.0
390,"(65, 76)",1.0,23.0
391,"(65, 77)",1.0,23.0
392,"(67, 76)",1.0,23.0
393,"(67, 77)",1.0,23.0
394,"(71, 83)",1.0,23.0
395,"(71, 84)",1.0,23.0
396,"(72, 85)",1.0,23.0
397,"(73, 83)",1.0,23.0
398,"(74, 83)",1.0,23.0
399,"(75, 83)",1.0,23.0
400,"(75, 87)",1.0,23.0
401,"(76, 85)",1.0,23.0
402,"(76, 87)",1.0,23.0
403,"(80, 92)",1.0,23.0
404,"(82, 92)",1.0,23.0
405,"(82, 94)",1.0,23.0
406,"(83, 96)",1.0,23.0
407,"(43, 93)",1.0,24.0
408,"(44, 93)",1.0,24.0
409,"(44, 95)",1.0,24.0
410,"(55, 77)",1.0,24.0
411,"(56, 75)",1.0,24.0
412,"(59, 75)",1.0,24.0
413,"(66, 76)",1.0,24.0
414,"(67, 75)",1.0,24.0
415,"(68, 75)",1.0,24.0
416,"(70, 82)",1.0,24.0
417,"(70, 84)",1.0,24.0
418,"(71, 86)",1.0,24.0
419,"(75, 82)",1.0,24.0
420,"(76, 82)",1.0,24.0
421,"(76, 84)",1.0,24.0
422,"(77, 85)",1.0,24.0
423,"(77, 86)",1.0,24.0
424,"(77, 87)",1.0,24.0
425,"(77, 88)",1.0,24.0
426,"(80, 91)",1.0,24.0
427,"(82, 91)",1.0,24.0
428,"(82, 93)",1.0,24.0
429,"(83, 93)",1.0,24.0
430,"(83, 95)",1.0,24.0
431,"(83, 97)",1.0,24.0
432,"(84, 95)",1.0,24.0
433,"(42, 92)",1.0,25.0
434,"(43, 92)",1.0,25.0
435,"(43, 95)",1.0,25.0
436,"(54, 76)",1.0,25.0
437,"(55, 76)",1.0,25.0
438,"(56, 74)",1.0,25.0
439,"(60, 74)",1.0,25.0
440,"(66, 74)",1.0,25.0
441,"(69, 76)",1.0,25.0
442,"(69, 83)",1.0,25.0
443,"(69, 85)",1.0,25.0
444,"(75, 81)",1.0,25.0
445,"(77, 81)",1.0,25.0
446,"(77, 83)",1.0,25.0
447,"(78, 84)",1.0,25.0
448,"(78, 86)",1.0,25.0
449,"(78, 87)",1.0,25.0
450,"(79, 90)",1.0,25.0
451,"(80, 90)",1.0,25.0
452,"(81, 90)",1.0,25.0
453,"(82, 90)",1.0,25.0
454,"(82, 98)",1.0,25.0
455,"(83, 92)",1.0,25.0
456,"(84, 92)",1.0,25.0
457,"(84, 94)",1.0,25.0
458,"(41, 91)",1.0,26.0
459,"(41, 93)",1.0,26.0
460,"(42, 95)",1.0,26.0
461,"(43, 96)",1.0,26.0
462,"(53, 76)",1.0,26.0
463,"(55, 73)",1.0,26.0
464,"(57, 73)",1.0,26.0
465,"(60, 75)",1.0,26.0
466,"(61, 75)",1.0,26.0
467,"(65, 73)",1.0,26.0
468,"(66, 73)",1.0,26.0
469,"(67, 73)",1.0,26.0
470,"(69, 75)",1.0,26.0
471,"(69, 77)",1.0,26.0
472,"(70, 75)",1.0,26.0
473,"(74, 80)",1.0,26.0
474,"(74, 81)",1.0,26.0
475,"(76, 80)",1.0,26.0
476,"(78, 82)",1.0,26.0
477,"(78, 85)",1.0,26.0
478,"(78, 90)",1.0,26.0
479,"(79, 85)",1.0,26.0
480,"(79, 89)",1.0,26.0
481,"(81, 97)",1.0,26.0
482,"(82, 89)",1.0,26.0
483,"(83, 99)",1.0,26.0
484,"(84, 91)",1.0,26.0
485,"(84, 93)",1.0,26.0
486,"(85, 91)",1.0,26.0
487,"(40, 90)",1.0,27.0
488,"(40, 91)",1.0,27.0
489,"(40, 92)",1.0,27.0
490,"(41, 90)",1.0,27.0
491,"(42, 90)",1.0,27.0
492,"(52, 77)",1.0,27.0
493,"(54, 74)",1.0,27.0
494,"(56, 72)",1.0,27.0
495,"(56, 73)",1.0,27.0
496,"(58, 72)",1.0,27.0
497,"(61, 74)",1.0,27.0
498,"(61, 76)",1.0,27.0
499,"(62, 75)",1.0,27.0
500,"(67, 72)",1.0,27.0
501,"(68, 73)",1.0,27.0
502,"(70, 78)",1.0,27.0
503,"(71, 76)",1.0,27.0
504,"(75, 79)",1.0,27.0
505,"(75, 80)",1.0,27.0
506,"(79, 81)",1.0,27.0
507,"(79, 82)",1.0,27.0
508,"(79, 84)",1.0,27.0
509,"(80, 86)",1.0,27.0
510,"(82, 88)",1.0,27.0
511,"(83, 89)",1.0,27.0
512,"(84, 99)",1.0,27.0
513,"(85, 90)",1.0,27.0
514,"(86, 92)",1.0,27.0
515,"(39, 92)",1.0,28.0
516,"(40, 89)",1.0,28.0
517,"(40, 93)",1.0,28.0
518,"(41, 89)",1.0,28.0
519,"(42, 89)",1.0,28.0
520,"(51, 76)",1.0,28.0
521,"(51, 77)",1.0,28.0
522,"(52, 76)",1.0,28.0
523,"(58, 73)",1.0,28.0
524,"(59, 71)",1.0,28.0
525,"(59, 72)",1.0,28.0
526,"(62, 74)",1.0,28.0
527,"(63, 74)",1.0,28.0
528,"(63, 76)",1.0,28.0
529,"(68, 71)",1.0,28.0
530,"(68, 72)",1.0,28.0
531,"(69, 79)",1.0,28.0
532,"(70, 79)",1.0,28.0
533,"(71, 77)",1.0,28.0
534,"(72, 75)",1.0,28.0
535,"(72, 77)",1.0,28.0
536,"(76, 78)",1.0,28.0
537,"(80, 82)",1.0,28.0
538,"(80, 85)",1.0,28.0
539,"(80, 87)",1.0,28.0
540,"(82, 87)",1.0,28.0
541,"(83, 87)",1.0,28.0
542,"(83, 88)",1.0,28.0
543,"(84, 89)",1.0,28.0
544,"(84, 90)",1.0,28.0
545,"(85, 89)",1.0,28.0
546,"(86, 90)",1.0,28.0
547,"(86, 91)",1.0,28.0
548,"(86, 93)",1.0,28.0
549,"(87, 93)",1.0,28.0
550,"(38, 92)",1.0,29.0
551,"(39, 89)",1.0,29.0
552,"(40, 88)",1.0,29.0
553,"(41, 94)",1.0,29.0
554,"(50, 76)",1.0,29.0
555,"(50, 78)",1.0,29.0
556,"(51, 78)",1.0,29.0
557,"(52, 75)",1.0,29.0
558,"(58, 71)",1.0,29.0
559,"(60, 71)",1.0,29.0
560,"(63, 73)",1.0,29.0
561,"(64, 74)",1.0,29.0
562,"(67, 70)",1.0,29.0
563,"(69, 71)",1.0,29.0
564,"(69, 73)",1.0,29.0
565,"(69, 80)",1.0,29.0
566,"(70, 80)",1.0,29.0
567,"(71, 75)",1.0,29.0
568,"(71, 78)",1.0,29.0
569,"(71, 80)",1.0,29.0
570,"(72, 74)",1.0,29.0
571,"(72, 78)",1.0,29.0
572,"(73, 75)",1.0,29.0
573,"(73, 77)",1.0,29.0
574,"(73, 78)",1.0,29.0
575,"(75, 77)",1.0,29.0
576,"(77, 77)",1.0,29.0
577,"(81, 83)",1.0,29.0
578,"(81, 85)",1.0,29.0
579,"(81, 86)",1.0,29.0
580,"(81, 88)",1.0,29.0
581,"(82, 86)",1.0,29.0
582,"(84, 88)",1.0,29.0
583,"(86, 94)",1.0,29.0
584,"(88, 93)",1.0,29.0
585,"(37, 91)",1.0,30.0
586,"(38, 89)",1.0,30.0
587,"(38, 90)",1.0,30.0
588,"(38, 93)",1.0,30.0
589,"(39, 88)",1.0,30.0
590,"(49, 75)",1.0,30.0
591,"(49, 78)",1.0,30.0
592,"(49, 79)",1.0,30.0
593,"(50, 77)",1.0,30.0
594,"(50, 79)",1.0,30.0
595,"(51, 74)",1.0,30.0
596,"(51, 79)",1.0,30.0
597,"(52, 79)",1.0,30.0
598,"(57, 71)",1.0,30.0
599,"(61, 71)",1.0,30.0
600,"(66, 69)",1.0,30.0
601,"(69, 70)",1.0,30.0
602,"(69, 81)",1.0,30.0
603,"(71, 73)",1.0,30.0
604,"(72, 79)",1.0,30.0
605,"(73, 73)",1.0,30.0
606,"(73, 76)",1.0,30.0
607,"(73, 79)",1.0,30.0
608,"(74, 76)",1.0,30.0
609,"(76, 76)",1.0,30.0
610,"(78, 77)",1.0,30.0
611,"(78, 78)",1.0,30.0
612,"(80, 84)",1.0,30.0
613,"(80, 89)",1.0,30.0
614,"(81, 84)",1.0,30.0
615,"(82, 83)",1.0,30.0
616,"(89, 94)",1.0,30.0
617,"(36, 91)",1.0,31.0
618,"(37, 89)",1.0,31.0
619,"(37, 92)",1.0,31.0
620,"(37, 94)",1.0,31.0
621,"(38, 88)",1.0,31.0
622,"(38, 91)",1.0,31.0
623,"(48, 75)",1.0,31.0
624,"(48, 76)",1.0,31.0
625,"(48, 78)",1.0,31.0
626,"(49, 76)",1.0,31.0
627,"(49, 80)",1.0,31.0
628,"(50, 73)",1.0,31.0
629,"(50, 74)",1.0,31.0
630,"(52, 74)",1.0,31.0
631,"(57, 72)",1.0,31.0
632,"(62, 70)",1.0,31.0
633,"(65, 68)",1.0,31.0
634,"(66, 68)",1.0,31.0
635,"(69, 69)",1.0,31.0
636,"(72, 72)",1.0,31.0
637,"(73, 72)",1.0,31.0
638,"(75, 75)",1.0,31.0
639,"(77, 79)",1.0,31.0
640,"(78, 79)",1.0,31.0
641,"(83, 83)",1.0,31.0
642,"(83, 84)",1.0,31.0
643,"(37, 88)",1.0,32.0
644,"(38, 87)",1.0,32.0
645,"(38, 95)",1.0,32.0
646,"(47, 74)",1.0,32.0
647,"(47, 76)",1.0,32.0
648,"(47, 79)",1.0,32.0
649,"(48, 81)",1.0,32.0
650,"(50, 81)",1.0,32.0
651,"(53, 73)",1.0,32.0
652,"(61, 70)",1.0,32.0
653,"(64, 68)",1.0,32.0
654,"(65, 69)",1.0,32.0
655,"(70, 68)",1.0,32.0
656,"(70, 69)",1.0,32.0
657,"(72, 71)",1.0,32.0
658,"(73, 71)",1.0,32.0
659,"(74, 71)",1.0,32.0
660,"(74, 72)",1.0,32.0
661,"(74, 73)",1.0,32.0
662,"(75, 74)",1.0,32.0
663,"(76, 74)",1.0,32.0
664,"(77, 80)",1.0,32.0
665,"(84, 83)",1.0,32.0
666,"(84, 84)",1.0,32.0
667,"(84, 85)",1.0,32.0
668,"(36, 89)",1.0,33.0
669,"(37, 87)",1.0,33.0
670,"(39, 94)",1.0,33.0
671,"(39, 95)",1.0,33.0
672,"(46, 73)",1.0,33.0
673,"(46, 77)",1.0,33.0
674,"(47, 73)",1.0,33.0
675,"(47, 80)",1.0,33.0
676,"(47, 82)",1.0,33.0
677,"(51, 81)",1.0,33.0
678,"(52, 72)",1.0,33.0
679,"(61, 69)",1.0,33.0
680,"(64, 67)",1.0,33.0
681,"(69, 68)",1.0,33.0
682,"(71, 69)",1.0,33.0
683,"(71, 70)",1.0,33.0
684,"(71, 71)",1.0,33.0
685,"(71, 72)",1.0,33.0
686,"(73, 70)",1.0,33.0
687,"(74, 70)",1.0,33.0
688,"(75, 70)",1.0,33.0
689,"(76, 73)",1.0,33.0
690,"(76, 75)",1.0,33.0
691,"(77, 74)",1.0,33.0
692,"(85, 82)",1.0,33.0
693,"(85, 84)",1.0,33.0
694,"(85, 86)",1.0,33.0
695,"(35, 89)",1.0,34.0
696,"(45, 72)",1.0,34.0
697,"(45, 78)",1.0,34.0
698,"(46, 72)",1.0,34.0
699,"(46, 80)",1.0,34.0
700,"(46, 81)",1.0,34.0
701,"(47, 72)",1.0,34.0
702,"(48, 72)",1.0,34.0
703,"(52, 80)",1.0,34.0
704,"(60, 69)",1.0,34.0
705,"(63, 66)",1.0,34.0
706,"(64, 66)",1.0,34.0
707,"(70, 73)",1.0,34.0
708,"(72, 70)",1.0,34.0
709,"(73, 69)",1.0,34.0
710,"(74, 69)",1.0,34.0
711,"(75, 71)",1.0,34.0
712,"(75, 72)",1.0,34.0
713,"(76, 70)",1.0,34.0
714,"(76, 72)",1.0,34.0
715,"(78, 73)",1.0,34.0
716,"(78, 74)",1.0,34.0
717,"(84, 81)",1.0,34.0
718,"(85, 81)",1.0,34.0
719,"(85, 87)",1.0,34.0
720,"(86, 81)",1.0,34.0
721,"(86, 82)",1.0,34.0
722,"(86, 83)",1.0,34.0
723,"(86, 84)",1.0,34.0
724,"(86, 85)",1.0,34.0
725,"(86, 87)",1.0,34.0
726,"(34, 88)",1.0,35.0
727,"(34, 89)",1.0,35.0
728,"(44, 71)",1.0,35.0
729,"(44, 72)",1.0,35.0
730,"(44, 73)",1.0,35.0
731,"(45, 71)",1.0,35.0
732,"(45, 79)",1.0,35.0
733,"(45, 80)",1.0,35.0
734,"(45, 82)",1.0,35.0
735,"(46, 71)",1.0,35.0
736,"(47, 71)",1.0,35.0
737,"(48, 71)",1.0,35.0
738,"(49, 72)",1.0,35.0
739,"(49, 73)",1.0,35.0
740,"(59, 68)",1.0,35.0
741,"(59, 69)",1.0,35.0
742,"(62, 65)",1.0,35.0
743,"(62, 67)",1.0,35.0
744,"(65, 65)",1.0,35.0
745,"(65, 66)",1.0,35.0
746,"(75, 68)",1.0,35.0
747,"(77, 71)",1.0,35.0
748,"(79, 72)",1.0,35.0
749,"(79, 74)",1.0,35.0
750,"(85, 88)",1.0,35.0
751,"(87, 80)",1.0,35.0
752,"(87, 82)",1.0,35.0
753,"(87, 84)",1.0,35.0
754,"(87, 88)",1.0,35.0
755,"(33, 87)",1.0,36.0
756,"(33, 88)",1.0,36.0
757,"(34, 87)",1.0,36.0
758,"(35, 87)",1.0,36.0
759,"(43, 71)",1.0,36.0
760,"(44, 80)",1.0,36.0
761,"(44, 81)",1.0,36.0
762,"(45, 70)",1.0,36.0
763,"(45, 74)",1.0,36.0
764,"(46, 78)",1.0,36.0
765,"(47, 70)",1.0,36.0
766,"(48, 70)",1.0,36.0
767,"(50, 71)",1.0,36.0
768,"(60, 67)",1.0,36.0
769,"(63, 68)",1.0,36.0
770,"(66, 65)",1.0,36.0
771,"(66, 66)",1.0,36.0
772,"(75, 67)",1.0,36.0
773,"(76, 68)",1.0,36.0
774,"(78, 70)",1.0,36.0
775,"(78, 71)",1.0,36.0
