,position,condition,step
129,"(45, 55)",1.0,10.0
130,"(45, 56)",1.0,10.0
131,"(46, 56)",1.0,10.0
132,"(48, 55)",1.0,10.0
133,"(51, 50)",1.0,10.0
134,"(52, 46)",1.0,10.0
135,"(52, 50)",1.0,10.0
136,"(33, 53)",1.0,11.0
137,"(41, 38)",1.0,11.0
138,"(41, 39)",1.0,11.0
139,"(42, 38)",1.0,11.0
140,"(43, 39)",1.0,11.0
141,"(43, 57)",1.0,11.0
142,"(45, 57)",1.0,11.0
143,"(47, 57)",1.0,11.0
144,"(48, 54)",1.0,11.0
145,"(50, 50)",1.0,11.0
146,"(50, 51)",1.0,11.0
147,"(51, 51)",1.0,11.0
148,"(53, 49)",1.0,11.0
149,"(32, 54)",1.0,12.0
150,"(40, 38)",1.0,12.0
151,"(41, 40)",1.0,12.0
152,"(42, 58)",1.0,12.0
153,"(43, 37)",1.0,12.0
154,"(44, 58)",1.0,12.0
155,"(45, 58)",1.0,12.0
156,"(48, 57)",1.0,12.0
157,"(48, 58)",1.0,12.0
158,"(49, 53)",1.0,12.0
159,"(50, 52)",1.0,12.0
160,"(51, 52)",1.0,12.0
161,"(54, 49)",1.0,12.0
162,"(54, 50)",1.0,12.0
163,"(31, 54)",1.0,13.0
164,"(32, 55)",1.0,13.0
165,"(39, 37)",1.0,13.0
166,"(39, 38)",1.0,13.0
167,"(39, 39)",1.0,13.0
168,"(41, 58)",1.0,13.0
169,"(42, 59)",1.0,13.0
170,"(44, 36)",1.0,13.0
171,"(44, 37)",1.0,13.0
172,"(44, 59)",1.0,13.0
173,"(45, 59)",1.0,13.0
174,"(47, 59)",1.0,13.0
175,"(49, 56)",1.0,13.0
176,"(49, 57)",1.0,13.0
177,"(49, 58)",1.0,13.0
178,"(52, 53)",1.0,13.0
179,"(53, 51)",1.0,13.0
180,"(54, 48)",1.0,13.0
181,"(54, 51)",1.0,13.0
182,"(55, 48)",1.0,13.0
183,"(30, 53)",1.0,14.0
184,"(30, 54)",1.0,14.0
185,"(31, 55)",1.0,14.0
186,"(38, 37)",1.0,14.0
187,"(38, 38)",1.0,14.0
188,"(38, 40)",1.0,14.0
189,"(40, 40)",1.0,14.0
190,"(40, 57)",1.0,14.0
191,"(41, 60)",1.0,14.0
192,"(43, 35)",1.0,14.0
193,"(43, 60)",1.0,14.0
194,"(44, 60)",1.0,14.0
195,"(45, 36)",1.0,14.0
196,"(45, 38)",1.0,14.0
197,"(45, 60)",1.0,14.0
198,"(46, 59)",1.0,14.0
199,"(46, 60)",1.0,14.0
200,"(47, 60)",1.0,14.0
201,"(50, 55)",1.0,14.0
202,"(50, 56)",1.0,14.0
203,"(50, 57)",1.0,14.0
204,"(52, 54)",1.0,14.0
205,"(53, 47)",1.0,14.0
206,"(53, 52)",1.0,14.0
207,"(54, 52)",1.0,14.0
208,"(55, 51)",1.0,14.0
209,"(56, 48)",1.0,14.0
210,"(56, 49)",1.0,14.0
211,"(29, 53)",1.0,15.0
212,"(29, 54)",1.0,15.0
213,"(30, 52)",1.0,15.0
214,"(30, 55)",1.0,15.0
215,"(37, 36)",1.0,15.0
216,"(37, 38)",1.0,15.0
217,"(39, 36)",1.0,15.0
218,"(39, 41)",1.0,15.0
219,"(39, 58)",1.0,15.0
220,"(42, 34)",1.0,15.0
221,"(43, 61)",1.0,15.0
222,"(44, 34)",1.0,15.0
223,"(44, 61)",1.0,15.0
224,"(45, 61)",1.0,15.0
225,"(46, 61)",1.0,15.0
226,"(51, 54)",1.0,15.0
227,"(51, 55)",1.0,15.0
228,"(52, 55)",1.0,15.0
229,"(53, 46)",1.0,15.0
230,"(54, 46)",1.0,15.0
231,"(54, 53)",1.0,15.0
232,"(55, 52)",1.0,15.0
233,"(55, 53)",1.0,15.0
234,"(56, 47)",1.0,15.0
235,"(56, 50)",1.0,15.0
236,"(56, 51)",1.0,15.0
237,"(56, 52)",1.0,15.0
238,"(57, 50)",1.0,15.0
239,"(28, 53)",1.0,16.0
240,"(28, 55)",1.0,16.0
241,"(29, 55)",1.0,16.0
242,"(29, 56)",1.0,16.0
243,"(30, 51)",1.0,16.0
244,"(30, 56)",1.0,16.0
245,"(36, 36)",1.0,16.0
246,"(36, 37)",1.0,16.0
247,"(38, 58)",1.0,16.0
248,"(40, 58)",1.0,16.0
249,"(41, 34)",1.0,16.0
250,"(42, 33)",1.0,16.0
251,"(42, 35)",1.0,16.0
252,"(44, 62)",1.0,16.0
253,"(45, 62)",1.0,16.0
254,"(46, 62)",1.0,16.0
255,"(50, 54)",1.0,16.0
256,"(53, 54)",1.0,16.0
257,"(53, 56)",1.0,16.0
258,"(55, 46)",1.0,16.0
259,"(55, 54)",1.0,16.0
260,"(56, 46)",1.0,16.0
261,"(56, 53)",1.0,16.0
262,"(56, 54)",1.0,16.0
263,"(57, 46)",1.0,16.0
264,"(57, 51)",1.0,16.0
265,"(57, 52)",1.0,16.0
266,"(58, 49)",1.0,16.0
267,"(27, 53)",1.0,17.0
268,"(28, 56)",1.0,17.0
269,"(29, 57)",1.0,17.0
270,"(31, 51)",1.0,17.0
271,"(35, 36)",1.0,17.0
272,"(35, 38)",1.0,17.0
273,"(39, 59)",1.0,17.0
274,"(40, 34)",1.0,17.0
275,"(40, 35)",1.0,17.0
276,"(41, 32)",1.0,17.0
277,"(42, 32)",1.0,17.0
278,"(43, 63)",1.0,17.0
279,"(45, 63)",1.0,17.0
280,"(52, 57)",1.0,17.0
281,"(54, 54)",1.0,17.0
282,"(55, 55)",1.0,17.0
283,"(56, 45)",1.0,17.0
284,"(57, 45)",1.0,17.0
285,"(58, 46)",1.0,17.0
286,"(58, 52)",1.0,17.0
287,"(59, 50)",1.0,17.0
288,"(26, 53)",1.0,18.0
289,"(27, 52)",1.0,18.0
290,"(27, 56)",1.0,18.0
291,"(27, 57)",1.0,18.0
292,"(31, 50)",1.0,18.0
293,"(34, 36)",1.0,18.0
294,"(34, 38)",1.0,18.0
295,"(34, 39)",1.0,18.0
296,"(36, 39)",1.0,18.0
297,"(38, 60)",1.0,18.0
298,"(39, 35)",1.0,18.0
299,"(41, 31)",1.0,18.0
300,"(41, 36)",1.0,18.0
301,"(42, 31)",1.0,18.0
302,"(42, 63)",1.0,18.0
303,"(42, 64)",1.0,18.0
304,"(43, 31)",1.0,18.0
305,"(43, 32)",1.0,18.0
306,"(43, 33)",1.0,18.0
307,"(43, 64)",1.0,18.0
308,"(44, 64)",1.0,18.0
309,"(46, 63)",1.0,18.0
310,"(55, 44)",1.0,18.0
311,"(56, 56)",1.0,18.0
312,"(57, 44)",1.0,18.0
313,"(58, 45)",1.0,18.0
314,"(59, 47)",1.0,18.0
315,"(59, 49)",1.0,18.0
316,"(59, 51)",1.0,18.0
317,"(59, 52)",1.0,18.0
318,"(60, 50)",1.0,18.0
319,"(60, 51)",1.0,18.0
320,"(26, 51)",1.0,19.0
321,"(26, 52)",1.0,19.0
322,"(26, 55)",1.0,19.0
323,"(27, 58)",1.0,19.0
324,"(33, 37)",1.0,19.0
325,"(33, 40)",1.0,19.0
326,"(35, 39)",1.0,19.0
327,"(36, 40)",1.0,19.0
328,"(38, 34)",1.0,19.0
329,"(38, 35)",1.0,19.0
330,"(41, 30)",1.0,19.0
331,"(41, 62)",1.0,19.0
332,"(41, 63)",1.0,19.0
333,"(41, 65)",1.0,19.0
334,"(43, 30)",1.0,19.0
335,"(43, 65)",1.0,19.0
336,"(44, 32)",1.0,19.0
337,"(44, 33)",1.0,19.0
338,"(47, 62)",1.0,19.0
339,"(47, 63)",1.0,19.0
340,"(47, 64)",1.0,19.0
341,"(55, 57)",1.0,19.0
342,"(57, 43)",1.0,19.0
343,"(57, 56)",1.0,19.0
344,"(58, 43)",1.0,19.0
345,"(58, 44)",1.0,19.0
346,"(58, 48)",1.0,19.0
347,"(59, 48)",1.0,19.0
348,"(60, 46)",1.0,19.0
349,"(60, 49)",1.0,19.0
350,"(61, 49)",1.0,19.0
351,"(61, 51)",1.0,19.0
352,"(61, 52)",1.0,19.0
353,"(26, 56)",1.0,20.0
354,"(26, 58)",1.0,20.0
355,"(27, 59)",1.0,20.0
356,"(32, 37)",1.0,20.0
357,"(33, 41)",1.0,20.0
358,"(34, 40)",1.0,20.0
359,"(36, 41)",1.0,20.0
360,"(37, 33)",1.0,20.0
361,"(39, 33)",1.0,20.0
362,"(40, 29)",1.0,20.0
363,"(40, 61)",1.0,20.0
364,"(40, 63)",1.0,20.0
365,"(41, 64)",1.0,20.0
366,"(43, 34)",1.0,20.0
367,"(44, 30)",1.0,20.0
368,"(46, 65)",1.0,20.0
369,"(47, 65)",1.0,20.0
370,"(48, 62)",1.0,20.0
371,"(48, 64)",1.0,20.0
372,"(55, 58)",1.0,20.0
373,"(56, 42)",1.0,20.0
374,"(56, 58)",1.0,20.0
375,"(58, 56)",1.0,20.0
376,"(59, 45)",1.0,20.0
377,"(61, 46)",1.0,20.0
378,"(61, 47)",1.0,20.0
379,"(62, 50)",1.0,20.0
380,"(62, 51)",1.0,20.0
381,"(25, 57)",1.0,21.0
382,"(25, 58)",1.0,21.0
383,"(25, 59)",1.0,21.0
384,"(26, 60)",1.0,21.0
385,"(31, 36)",1.0,21.0
386,"(32, 38)",1.0,21.0
387,"(34, 41)",1.0,21.0
388,"(35, 42)",1.0,21.0
389,"(36, 42)",1.0,21.0
390,"(38, 32)",1.0,21.0
391,"(39, 29)",1.0,21.0
392,"(39, 32)",1.0,21.0
393,"(40, 28)",1.0,21.0
394,"(40, 62)",1.0,21.0
395,"(44, 31)",1.0,21.0
396,"(47, 66)",1.0,21.0
397,"(49, 63)",1.0,21.0
398,"(49, 65)",1.0,21.0
399,"(55, 41)",1.0,21.0
400,"(55, 42)",1.0,21.0
401,"(56, 41)",1.0,21.0
402,"(57, 59)",1.0,21.0
403,"(59, 55)",1.0,21.0
404,"(60, 44)",1.0,21.0
405,"(60, 47)",1.0,21.0
406,"(61, 45)",1.0,21.0
407,"(62, 45)",1.0,21.0
408,"(62, 46)",1.0,21.0
409,"(62, 47)",1.0,21.0
410,"(63, 50)",1.0,21.0
411,"(24, 58)",1.0,22.0
412,"(24, 60)",1.0,22.0
413,"(25, 61)",1.0,22.0
414,"(27, 60)",1.0,22.0
415,"(30, 35)",1.0,22.0
416,"(30, 36)",1.0,22.0
417,"(31, 35)",1.0,22.0
418,"(35, 41)",1.0,22.0
419,"(35, 43)",1.0,22.0
420,"(37, 31)",1.0,22.0
421,"(38, 29)",1.0,22.0
422,"(39, 27)",1.0,22.0
423,"(39, 28)",1.0,22.0
424,"(40, 27)",1.0,22.0
425,"(45, 30)",1.0,22.0
426,"(46, 67)",1.0,22.0
427,"(47, 67)",1.0,22.0
428,"(48, 63)",1.0,22.0
429,"(49, 62)",1.0,22.0
430,"(50, 63)",1.0,22.0
431,"(50, 66)",1.0,22.0
432,"(54, 41)",1.0,22.0
433,"(56, 60)",1.0,22.0
434,"(58, 54)",1.0,22.0
435,"(58, 60)",1.0,22.0
436,"(60, 54)",1.0,22.0
437,"(60, 56)",1.0,22.0
438,"(61, 43)",1.0,22.0
439,"(61, 44)",1.0,22.0
440,"(62, 48)",1.0,22.0
441,"(63, 44)",1.0,22.0
442,"(63, 46)",1.0,22.0
443,"(64, 50)",1.0,22.0
444,"(64, 51)",1.0,22.0
445,"(23, 58)",1.0,23.0
446,"(23, 59)",1.0,23.0
447,"(23, 60)",1.0,23.0
448,"(23, 61)",1.0,23.0
449,"(25, 62)",1.0,23.0
450,"(29, 34)",1.0,23.0
451,"(29, 35)",1.0,23.0
452,"(30, 34)",1.0,23.0
453,"(30, 37)",1.0,23.0
454,"(31, 34)",1.0,23.0
455,"(34, 42)",1.0,23.0
456,"(38, 26)",1.0,23.0
457,"(38, 28)",1.0,23.0
458,"(40, 26)",1.0,23.0
459,"(45, 29)",1.0,23.0
460,"(46, 30)",1.0,23.0
461,"(46, 68)",1.0,23.0
462,"(49, 67)",1.0,23.0
463,"(51, 65)",1.0,23.0
464,"(51, 66)",1.0,23.0
465,"(51, 67)",1.0,23.0
466,"(53, 40)",1.0,23.0
467,"(53, 41)",1.0,23.0
468,"(54, 40)",1.0,23.0
469,"(58, 61)",1.0,23.0
470,"(59, 60)",1.0,23.0
471,"(61, 42)",1.0,23.0
472,"(61, 55)",1.0,23.0
473,"(61, 57)",1.0,23.0
474,"(62, 42)",1.0,23.0
475,"(63, 43)",1.0,23.0
476,"(63, 45)",1.0,23.0
477,"(63, 49)",1.0,23.0
478,"(64, 43)",1.0,23.0
479,"(64, 45)",1.0,23.0
480,"(64, 47)",1.0,23.0
481,"(64, 52)",1.0,23.0
482,"(65, 50)",1.0,23.0
483,"(65, 51)",1.0,23.0
484,"(22, 60)",1.0,24.0
485,"(23, 57)",1.0,24.0
486,"(23, 62)",1.0,24.0
487,"(25, 63)",1.0,24.0
488,"(28, 34)",1.0,24.0
489,"(37, 26)",1.0,24.0
490,"(37, 27)",1.0,24.0
491,"(37, 28)",1.0,24.0
492,"(39, 25)",1.0,24.0
493,"(39, 26)",1.0,24.0
494,"(41, 26)",1.0,24.0
495,"(44, 28)",1.0,24.0
496,"(46, 28)",1.0,24.0
497,"(46, 29)",1.0,24.0
498,"(47, 29)",1.0,24.0
499,"(47, 30)",1.0,24.0
500,"(47, 69)",1.0,24.0
501,"(50, 67)",1.0,24.0
502,"(50, 68)",1.0,24.0
503,"(51, 64)",1.0,24.0
504,"(51, 68)",1.0,24.0
505,"(52, 40)",1.0,24.0
506,"(52, 64)",1.0,24.0
507,"(52, 67)",1.0,24.0
508,"(53, 39)",1.0,24.0
509,"(55, 40)",1.0,24.0
510,"(59, 62)",1.0,24.0
511,"(60, 41)",1.0,24.0
512,"(60, 55)",1.0,24.0
513,"(60, 60)",1.0,24.0
514,"(60, 61)",1.0,24.0
515,"(61, 41)",1.0,24.0
516,"(61, 54)",1.0,24.0
517,"(62, 41)",1.0,24.0
518,"(62, 54)",1.0,24.0
519,"(62, 55)",1.0,24.0
520,"(62, 56)",1.0,24.0
521,"(62, 58)",1.0,24.0
522,"(63, 41)",1.0,24.0
523,"(64, 44)",1.0,24.0
524,"(64, 53)",1.0,24.0
525,"(65, 43)",1.0,24.0
526,"(65, 46)",1.0,24.0
527,"(65, 47)",1.0,24.0
528,"(66, 52)",1.0,24.0
529,"(21, 61)",1.0,25.0
530,"(22, 56)",1.0,25.0
531,"(22, 57)",1.0,25.0
532,"(22, 63)",1.0,25.0
533,"(24, 64)",1.0,25.0
534,"(25, 64)",1.0,25.0
535,"(26, 63)",1.0,25.0
536,"(27, 33)",1.0,25.0
537,"(28, 35)",1.0,25.0
538,"(29, 33)",1.0,25.0
539,"(36, 26)",1.0,25.0
540,"(36, 27)",1.0,25.0
541,"(37, 25)",1.0,25.0
542,"(38, 24)",1.0,25.0
543,"(38, 25)",1.0,25.0
544,"(39, 24)",1.0,25.0
545,"(44, 27)",1.0,25.0
546,"(45, 28)",1.0,25.0
547,"(46, 27)",1.0,25.0
548,"(46, 70)",1.0,25.0
549,"(47, 28)",1.0,25.0
550,"(48, 29)",1.0,25.0
551,"(48, 30)",1.0,25.0
552,"(51, 39)",1.0,25.0
553,"(51, 40)",1.0,25.0
554,"(52, 65)",1.0,25.0
555,"(53, 38)",1.0,25.0
556,"(53, 64)",1.0,25.0
557,"(53, 65)",1.0,25.0
558,"(55, 39)",1.0,25.0
559,"(56, 39)",1.0,25.0
560,"(59, 54)",1.0,25.0
561,"(60, 40)",1.0,25.0
562,"(60, 42)",1.0,25.0
563,"(60, 62)",1.0,25.0
564,"(60, 63)",1.0,25.0
565,"(61, 61)",1.0,25.0
566,"(62, 40)",1.0,25.0
567,"(62, 57)",1.0,25.0
568,"(63, 42)",1.0,25.0
569,"(63, 53)",1.0,25.0
570,"(63, 54)",1.0,25.0
571,"(63, 55)",1.0,25.0
572,"(63, 56)",1.0,25.0
573,"(63, 57)",1.0,25.0
574,"(64, 41)",1.0,25.0
575,"(64, 54)",1.0,25.0
576,"(65, 53)",1.0,25.0
577,"(66, 43)",1.0,25.0
578,"(66, 48)",1.0,25.0
579,"(67, 51)",1.0,25.0
580,"(67, 52)",1.0,25.0
581,"(67, 53)",1.0,25.0
582,"(20, 62)",1.0,26.0
583,"(21, 55)",1.0,26.0
584,"(21, 56)",1.0,26.0
585,"(21, 58)",1.0,26.0
586,"(21, 62)",1.0,26.0
587,"(21, 63)",1.0,26.0
588,"(22, 64)",1.0,26.0
589,"(24, 63)",1.0,26.0
590,"(24, 65)",1.0,26.0
591,"(25, 65)",1.0,26.0
592,"(26, 34)",1.0,26.0
593,"(26, 64)",1.0,26.0
594,"(27, 62)",1.0,26.0
595,"(27, 63)",1.0,26.0
596,"(30, 32)",1.0,26.0
597,"(35, 25)",1.0,26.0
598,"(36, 25)",1.0,26.0
599,"(37, 23)",1.0,26.0
600,"(39, 23)",1.0,26.0
601,"(43, 26)",1.0,26.0
602,"(43, 28)",1.0,26.0
603,"(45, 26)",1.0,26.0
604,"(45, 71)",1.0,26.0
605,"(46, 26)",1.0,26.0
606,"(47, 27)",1.0,26.0
607,"(48, 28)",1.0,26.0
608,"(49, 31)",1.0,26.0
609,"(50, 39)",1.0,26.0
610,"(50, 41)",1.0,26.0
611,"(52, 37)",1.0,26.0
612,"(52, 38)",1.0,26.0
613,"(52, 63)",1.0,26.0
614,"(54, 37)",1.0,26.0
615,"(55, 38)",1.0,26.0
616,"(57, 38)",1.0,26.0
617,"(57, 39)",1.0,26.0
618,"(59, 40)",1.0,26.0
619,"(60, 39)",1.0,26.0
620,"(60, 64)",1.0,26.0
621,"(61, 39)",1.0,26.0
622,"(61, 58)",1.0,26.0
623,"(62, 39)",1.0,26.0
624,"(63, 39)",1.0,26.0
625,"(64, 55)",1.0,26.0
626,"(64, 56)",1.0,26.0
627,"(65, 40)",1.0,26.0
628,"(65, 42)",1.0,26.0
629,"(65, 48)",1.0,26.0
630,"(65, 55)",1.0,26.0
631,"(66, 50)",1.0,26.0
632,"(66, 53)",1.0,26.0
633,"(67, 42)",1.0,26.0
634,"(67, 44)",1.0,26.0
635,"(67, 47)",1.0,26.0
636,"(67, 49)",1.0,26.0
637,"(67, 50)",1.0,26.0
638,"(68, 52)",1.0,26.0
639,"(68, 54)",1.0,26.0
640,"(19, 62)",1.0,27.0
641,"(20, 59)",1.0,27.0
642,"(20, 63)",1.0,27.0
643,"(20, 64)",1.0,27.0
644,"(21, 57)",1.0,27.0
645,"(23, 65)",1.0,27.0
646,"(24, 66)",1.0,27.0
647,"(25, 66)",1.0,27.0
648,"(26, 66)",1.0,27.0
649,"(28, 62)",1.0,27.0
650,"(29, 32)",1.0,27.0
651,"(31, 32)",1.0,27.0
652,"(36, 22)",1.0,27.0
653,"(38, 22)",1.0,27.0
654,"(39, 22)",1.0,27.0
655,"(42, 26)",1.0,27.0
656,"(42, 28)",1.0,27.0
657,"(43, 25)",1.0,27.0
658,"(44, 72)",1.0,27.0
659,"(45, 70)",1.0,27.0
660,"(46, 72)",1.0,27.0
661,"(48, 27)",1.0,27.0
662,"(49, 28)",1.0,27.0
663,"(49, 32)",1.0,27.0
664,"(49, 38)",1.0,27.0
665,"(49, 40)",1.0,27.0
666,"(49, 42)",1.0,27.0
667,"(50, 30)",1.0,27.0
668,"(50, 42)",1.0,27.0
669,"(51, 37)",1.0,27.0
670,"(54, 36)",1.0,27.0
671,"(55, 37)",1.0,27.0
672,"(56, 38)",1.0,27.0
673,"(57, 37)",1.0,27.0
674,"(57, 40)",1.0,27.0
675,"(58, 37)",1.0,27.0
676,"(58, 38)",1.0,27.0
677,"(58, 39)",1.0,27.0
678,"(58, 40)",1.0,27.0
679,"(59, 38)",1.0,27.0
680,"(59, 65)",1.0,27.0
681,"(60, 38)",1.0,27.0
682,"(60, 65)",1.0,27.0
683,"(61, 59)",1.0,27.0
684,"(63, 38)",1.0,27.0
685,"(64, 39)",1.0,27.0
686,"(64, 40)",1.0,27.0
687,"(64, 57)",1.0,27.0
688,"(65, 57)",1.0,27.0
689,"(67, 43)",1.0,27.0
690,"(67, 48)",1.0,27.0
691,"(67, 54)",1.0,27.0
692,"(68, 41)",1.0,27.0
693,"(68, 42)",1.0,27.0
694,"(68, 43)",1.0,27.0
695,"(68, 44)",1.0,27.0
696,"(68, 47)",1.0,27.0
697,"(68, 48)",1.0,27.0
698,"(68, 49)",1.0,27.0
699,"(68, 55)",1.0,27.0
700,"(69, 52)",1.0,27.0
701,"(69, 53)",1.0,27.0
702,"(69, 54)",1.0,27.0
703,"(20, 60)",1.0,28.0
704,"(20, 65)",1.0,28.0
705,"(21, 59)",1.0,28.0
706,"(22, 66)",1.0,28.0
707,"(24, 67)",1.0,28.0
708,"(25, 67)",1.0,28.0
709,"(26, 67)",1.0,28.0
710,"(29, 31)",1.0,28.0
711,"(29, 63)",1.0,28.0
712,"(31, 31)",1.0,28.0
713,"(35, 22)",1.0,28.0
714,"(35, 23)",1.0,28.0
715,"(37, 21)",1.0,28.0
716,"(37, 22)",1.0,28.0
717,"(39, 21)",1.0,28.0
718,"(44, 70)",1.0,28.0
719,"(44, 71)",1.0,28.0
720,"(45, 69)",1.0,28.0
721,"(45, 73)",1.0,28.0
722,"(47, 71)",1.0,28.0
723,"(47, 73)",1.0,28.0
724,"(48, 26)",1.0,28.0
725,"(48, 39)",1.0,28.0
726,"(48, 40)",1.0,28.0
727,"(48, 41)",1.0,28.0
728,"(48, 42)",1.0,28.0
729,"(49, 27)",1.0,28.0
730,"(49, 37)",1.0,28.0
731,"(50, 27)",1.0,28.0
732,"(50, 28)",1.0,28.0
733,"(50, 31)",1.0,28.0
734,"(55, 35)",1.0,28.0
735,"(55, 36)",1.0,28.0
736,"(56, 36)",1.0,28.0
737,"(57, 36)",1.0,28.0
738,"(57, 41)",1.0,28.0
739,"(58, 41)",1.0,28.0
740,"(58, 66)",1.0,28.0
741,"(60, 66)",1.0,28.0
742,"(61, 37)",1.0,28.0
743,"(61, 65)",1.0,28.0
744,"(62, 38)",1.0,28.0
745,"(62, 60)",1.0,28.0
746,"(64, 37)",1.0,28.0
747,"(64, 38)",1.0,28.0
748,"(65, 38)",1.0,28.0
749,"(68, 40)",1.0,28.0
750,"(68, 45)",1.0,28.0
751,"(68, 46)",1.0,28.0
752,"(69, 40)",1.0,28.0
753,"(69, 41)",1.0,28.0
754,"(69, 42)",1.0,28.0
755,"(69, 43)",1.0,28.0
756,"(69, 44)",1.0,28.0
757,"(69, 45)",1.0,28.0
758,"(69, 49)",1.0,28.0
759,"(70, 53)",1.0,28.0
760,"(70, 54)",1.0,28.0
761,"(21, 67)",1.0,29.0
762,"(22, 67)",1.0,29.0
763,"(26, 68)",1.0,29.0
764,"(28, 30)",1.0,29.0
765,"(30, 31)",1.0,29.0
766,"(30, 62)",1.0,29.0
767,"(30, 63)",1.0,29.0
768,"(32, 32)",1.0,29.0
769,"(34, 23)",1.0,29.0
770,"(35, 24)",1.0,29.0
771,"(36, 20)",1.0,29.0
772,"(36, 21)",1.0,29.0
773,"(40, 21)",1.0,29.0
774,"(43, 70)",1.0,29.0
775,"(45, 68)",1.0,29.0
