,position,condition,step
184,"(57, 60)",1.0,20.0
185,"(58, 60)",1.0,20.0
186,"(58, 63)",1.0,20.0
187,"(58, 65)",1.0,20.0
188,"(59, 65)",1.0,20.0
189,"(60, 52)",1.0,20.0
190,"(60, 66)",1.0,20.0
191,"(61, 72)",1.0,20.0
192,"(61, 73)",1.0,20.0
193,"(61, 74)",1.0,20.0
194,"(62, 51)",1.0,20.0
195,"(62, 52)",1.0,20.0
196,"(65, 53)",1.0,20.0
197,"(66, 55)",1.0,20.0
198,"(67, 52)",1.0,20.0
199,"(68, 52)",1.0,20.0
200,"(68, 75)",1.0,20.0
201,"(70, 75)",1.0,20.0
202,"(71, 50)",1.0,20.0
203,"(71, 72)",1.0,20.0
204,"(74, 49)",1.0,20.0
205,"(75, 50)",1.0,20.0
206,"(55, 58)",1.0,21.0
207,"(55, 59)",1.0,21.0
208,"(55, 61)",1.0,21.0
209,"(55, 62)",1.0,21.0
210,"(56, 59)",1.0,21.0
211,"(57, 65)",1.0,21.0
212,"(58, 66)",1.0,21.0
213,"(59, 66)",1.0,21.0
214,"(59, 67)",1.0,21.0
215,"(60, 51)",1.0,21.0
216,"(60, 67)",1.0,21.0
217,"(60, 72)",1.0,21.0
218,"(60, 74)",1.0,21.0
219,"(61, 50)",1.0,21.0
220,"(61, 66)",1.0,21.0
221,"(61, 71)",1.0,21.0
222,"(62, 71)",1.0,21.0
223,"(69, 51)",1.0,21.0
224,"(69, 76)",1.0,21.0
225,"(70, 72)",1.0,21.0
226,"(70, 76)",1.0,21.0
227,"(71, 51)",1.0,21.0
228,"(71, 76)",1.0,21.0
229,"(74, 48)",1.0,21.0
230,"(76, 49)",1.0,21.0
231,"(76, 51)",1.0,21.0
232,"(54, 59)",1.0,22.0
233,"(54, 62)",1.0,22.0
234,"(56, 57)",1.0,22.0
235,"(57, 67)",1.0,22.0
236,"(59, 50)",1.0,22.0
237,"(59, 68)",1.0,22.0
238,"(59, 71)",1.0,22.0
239,"(59, 74)",1.0,22.0
240,"(59, 75)",1.0,22.0
241,"(60, 50)",1.0,22.0
242,"(60, 70)",1.0,22.0
243,"(60, 73)",1.0,22.0
244,"(61, 49)",1.0,22.0
245,"(61, 68)",1.0,22.0
246,"(61, 70)",1.0,22.0
247,"(62, 49)",1.0,22.0
248,"(62, 67)",1.0,22.0
249,"(68, 50)",1.0,22.0
250,"(68, 77)",1.0,22.0
251,"(70, 50)",1.0,22.0
252,"(70, 52)",1.0,22.0
253,"(72, 77)",1.0,22.0
254,"(73, 48)",1.0,22.0
255,"(75, 47)",1.0,22.0
256,"(75, 48)",1.0,22.0
257,"(76, 50)",1.0,22.0
258,"(76, 52)",1.0,22.0
259,"(53, 58)",1.0,23.0
260,"(53, 60)",1.0,23.0
261,"(55, 56)",1.0,23.0
262,"(56, 67)",1.0,23.0
263,"(56, 68)",1.0,23.0
264,"(58, 49)",1.0,23.0
265,"(58, 67)",1.0,23.0
266,"(58, 69)",1.0,23.0
267,"(58, 70)",1.0,23.0
268,"(59, 49)",1.0,23.0
269,"(60, 48)",1.0,23.0
270,"(60, 49)",1.0,23.0
271,"(60, 69)",1.0,23.0
272,"(61, 48)",1.0,23.0
273,"(62, 48)",1.0,23.0
274,"(68, 49)",1.0,23.0
275,"(69, 49)",1.0,23.0
276,"(70, 49)",1.0,23.0
277,"(74, 46)",1.0,23.0
278,"(74, 47)",1.0,23.0
279,"(76, 46)",1.0,23.0
280,"(77, 52)",1.0,23.0
281,"(52, 58)",1.0,24.0
282,"(52, 60)",1.0,24.0
283,"(53, 61)",1.0,24.0
284,"(54, 56)",1.0,24.0
285,"(55, 67)",1.0,24.0
286,"(55, 68)",1.0,24.0
287,"(55, 69)",1.0,24.0
288,"(56, 55)",1.0,24.0
289,"(57, 48)",1.0,24.0
290,"(57, 49)",1.0,24.0
291,"(57, 50)",1.0,24.0
292,"(57, 69)",1.0,24.0
293,"(57, 71)",1.0,24.0
294,"(58, 71)",1.0,24.0
295,"(59, 48)",1.0,24.0
296,"(60, 47)",1.0,24.0
297,"(61, 47)",1.0,24.0
298,"(63, 47)",1.0,24.0
299,"(67, 48)",1.0,24.0
300,"(68, 48)",1.0,24.0
301,"(69, 48)",1.0,24.0
302,"(70, 48)",1.0,24.0
303,"(71, 48)",1.0,24.0
304,"(73, 46)",1.0,24.0
305,"(75, 46)",1.0,24.0
306,"(76, 47)",1.0,24.0
307,"(77, 46)",1.0,24.0
308,"(51, 59)",1.0,25.0
309,"(51, 60)",1.0,25.0
310,"(52, 57)",1.0,25.0
311,"(53, 62)",1.0,25.0
312,"(54, 66)",1.0,25.0
313,"(54, 67)",1.0,25.0
314,"(55, 66)",1.0,25.0
315,"(55, 70)",1.0,25.0
316,"(56, 51)",1.0,25.0
317,"(56, 54)",1.0,25.0
318,"(57, 51)",1.0,25.0
319,"(61, 46)",1.0,25.0
320,"(62, 46)",1.0,25.0
321,"(62, 47)",1.0,25.0
322,"(66, 49)",1.0,25.0
323,"(69, 47)",1.0,25.0
324,"(70, 47)",1.0,25.0
325,"(71, 47)",1.0,25.0
326,"(72, 45)",1.0,25.0
327,"(72, 47)",1.0,25.0
328,"(78, 45)",1.0,25.0
329,"(78, 46)",1.0,25.0
330,"(50, 59)",1.0,26.0
331,"(51, 61)",1.0,26.0
332,"(52, 63)",1.0,26.0
333,"(53, 65)",1.0,26.0
334,"(54, 71)",1.0,26.0
335,"(55, 52)",1.0,26.0
336,"(55, 71)",1.0,26.0
337,"(56, 52)",1.0,26.0
338,"(56, 53)",1.0,26.0
339,"(57, 53)",1.0,26.0
340,"(61, 45)",1.0,26.0
341,"(62, 45)",1.0,26.0
342,"(63, 45)",1.0,26.0
343,"(65, 48)",1.0,26.0
344,"(65, 49)",1.0,26.0
345,"(66, 48)",1.0,26.0
346,"(71, 45)",1.0,26.0
347,"(72, 46)",1.0,26.0
348,"(73, 44)",1.0,26.0
349,"(79, 44)",1.0,26.0
350,"(79, 46)",1.0,26.0
351,"(49, 59)",1.0,27.0
352,"(50, 58)",1.0,27.0
353,"(51, 58)",1.0,27.0
354,"(51, 62)",1.0,27.0
355,"(52, 64)",1.0,27.0
356,"(53, 64)",1.0,27.0
357,"(54, 51)",1.0,27.0
358,"(54, 72)",1.0,27.0
359,"(55, 51)",1.0,27.0
360,"(55, 72)",1.0,27.0
361,"(58, 52)",1.0,27.0
362,"(60, 45)",1.0,27.0
363,"(61, 44)",1.0,27.0
364,"(62, 44)",1.0,27.0
365,"(63, 44)",1.0,27.0
366,"(65, 50)",1.0,27.0
367,"(74, 44)",1.0,27.0
368,"(80, 44)",1.0,27.0
369,"(80, 45)",1.0,27.0
370,"(49, 57)",1.0,28.0
371,"(49, 58)",1.0,28.0
372,"(50, 63)",1.0,28.0
373,"(53, 50)",1.0,28.0
374,"(53, 52)",1.0,28.0
375,"(53, 73)",1.0,28.0
376,"(56, 72)",1.0,28.0
377,"(56, 73)",1.0,28.0
378,"(61, 43)",1.0,28.0
379,"(63, 43)",1.0,28.0
380,"(64, 44)",1.0,28.0
381,"(64, 49)",1.0,28.0
382,"(65, 51)",1.0,28.0
383,"(80, 43)",1.0,28.0
384,"(80, 46)",1.0,28.0
385,"(81, 44)",1.0,28.0
386,"(49, 56)",1.0,29.0
387,"(49, 64)",1.0,29.0
388,"(52, 51)",1.0,29.0
389,"(52, 52)",1.0,29.0
390,"(52, 73)",1.0,29.0
391,"(53, 74)",1.0,29.0
392,"(54, 49)",1.0,29.0
393,"(55, 73)",1.0,29.0
394,"(55, 74)",1.0,29.0
395,"(57, 74)",1.0,29.0
396,"(60, 43)",1.0,29.0
397,"(63, 42)",1.0,29.0
398,"(64, 42)",1.0,29.0
399,"(64, 51)",1.0,29.0
400,"(65, 43)",1.0,29.0
401,"(65, 45)",1.0,29.0
402,"(80, 42)",1.0,29.0
403,"(81, 42)",1.0,29.0
404,"(81, 47)",1.0,29.0
405,"(82, 44)",1.0,29.0
406,"(48, 63)",1.0,30.0
407,"(48, 65)",1.0,30.0
408,"(49, 55)",1.0,30.0
409,"(51, 52)",1.0,30.0
410,"(51, 53)",1.0,30.0
411,"(51, 73)",1.0,30.0
412,"(51, 74)",1.0,30.0
413,"(52, 53)",1.0,30.0
414,"(54, 75)",1.0,30.0
415,"(55, 48)",1.0,30.0
416,"(55, 75)",1.0,30.0
417,"(56, 74)",1.0,30.0
418,"(56, 75)",1.0,30.0
419,"(57, 73)",1.0,30.0
420,"(59, 42)",1.0,30.0
421,"(63, 41)",1.0,30.0
422,"(64, 41)",1.0,30.0
423,"(66, 42)",1.0,30.0
424,"(66, 43)",1.0,30.0
425,"(79, 41)",1.0,30.0
426,"(80, 48)",1.0,30.0
427,"(82, 42)",1.0,30.0
428,"(82, 45)",1.0,30.0
429,"(82, 47)",1.0,30.0
430,"(82, 48)",1.0,30.0
431,"(83, 44)",1.0,30.0
432,"(83, 45)",1.0,30.0
433,"(47, 62)",1.0,31.0
434,"(47, 66)",1.0,31.0
435,"(48, 54)",1.0,31.0
436,"(49, 54)",1.0,31.0
437,"(49, 65)",1.0,31.0
438,"(50, 51)",1.0,31.0
439,"(50, 52)",1.0,31.0
440,"(50, 53)",1.0,31.0
441,"(50, 55)",1.0,31.0
442,"(50, 73)",1.0,31.0
443,"(50, 74)",1.0,31.0
444,"(50, 75)",1.0,31.0
445,"(54, 76)",1.0,31.0
446,"(55, 76)",1.0,31.0
447,"(56, 76)",1.0,31.0
448,"(57, 75)",1.0,31.0
449,"(63, 40)",1.0,31.0
450,"(65, 40)",1.0,31.0
451,"(65, 41)",1.0,31.0
452,"(67, 42)",1.0,31.0
453,"(67, 43)",1.0,31.0
454,"(78, 42)",1.0,31.0
455,"(79, 40)",1.0,31.0
456,"(80, 49)",1.0,31.0
457,"(81, 49)",1.0,31.0
458,"(82, 49)",1.0,31.0
459,"(83, 46)",1.0,31.0
460,"(83, 48)",1.0,31.0
461,"(83, 49)",1.0,31.0
462,"(84, 43)",1.0,31.0
463,"(84, 44)",1.0,31.0
464,"(84, 45)",1.0,31.0
465,"(84, 46)",1.0,31.0
466,"(46, 61)",1.0,32.0
467,"(46, 62)",1.0,32.0
468,"(46, 67)",1.0,32.0
469,"(47, 55)",1.0,32.0
470,"(47, 65)",1.0,32.0
471,"(48, 53)",1.0,32.0
472,"(48, 61)",1.0,32.0
473,"(49, 52)",1.0,32.0
474,"(49, 53)",1.0,32.0
475,"(49, 73)",1.0,32.0
476,"(49, 74)",1.0,32.0
477,"(49, 76)",1.0,32.0
478,"(50, 50)",1.0,32.0
479,"(50, 65)",1.0,32.0
480,"(50, 66)",1.0,32.0
481,"(50, 76)",1.0,32.0
482,"(51, 55)",1.0,32.0
483,"(53, 77)",1.0,32.0
484,"(54, 77)",1.0,32.0
485,"(56, 77)",1.0,32.0
486,"(57, 76)",1.0,32.0
487,"(57, 77)",1.0,32.0
488,"(58, 76)",1.0,32.0
489,"(62, 40)",1.0,32.0
490,"(66, 40)",1.0,32.0
491,"(77, 41)",1.0,32.0
492,"(77, 43)",1.0,32.0
493,"(78, 39)",1.0,32.0
494,"(80, 40)",1.0,32.0
495,"(82, 50)",1.0,32.0
496,"(83, 47)",1.0,32.0
497,"(83, 50)",1.0,32.0
498,"(84, 48)",1.0,32.0
499,"(84, 49)",1.0,32.0
500,"(84, 50)",1.0,32.0
501,"(45, 60)",1.0,33.0
502,"(45, 61)",1.0,33.0
503,"(45, 62)",1.0,33.0
504,"(45, 67)",1.0,33.0
505,"(46, 55)",1.0,33.0
506,"(46, 64)",1.0,33.0
507,"(46, 68)",1.0,33.0
508,"(47, 60)",1.0,33.0
509,"(48, 51)",1.0,33.0
510,"(48, 52)",1.0,33.0
511,"(48, 60)",1.0,33.0
512,"(48, 74)",1.0,33.0
513,"(48, 77)",1.0,33.0
514,"(49, 75)",1.0,33.0
515,"(49, 77)",1.0,33.0
516,"(50, 77)",1.0,33.0
517,"(51, 66)",1.0,33.0
518,"(51, 67)",1.0,33.0
519,"(51, 75)",1.0,33.0
520,"(52, 77)",1.0,33.0
521,"(53, 78)",1.0,33.0
522,"(54, 78)",1.0,33.0
523,"(57, 78)",1.0,33.0
524,"(58, 77)",1.0,33.0
525,"(58, 78)",1.0,33.0
526,"(59, 77)",1.0,33.0
527,"(61, 40)",1.0,33.0
528,"(62, 39)",1.0,33.0
529,"(66, 39)",1.0,33.0
530,"(76, 41)",1.0,33.0
531,"(77, 42)",1.0,33.0
532,"(78, 38)",1.0,33.0
533,"(78, 40)",1.0,33.0
534,"(78, 44)",1.0,33.0
535,"(80, 39)",1.0,33.0
536,"(81, 39)",1.0,33.0
537,"(82, 51)",1.0,33.0
538,"(85, 50)",1.0,33.0
539,"(44, 61)",1.0,34.0
540,"(44, 62)",1.0,34.0
541,"(44, 63)",1.0,34.0
542,"(44, 68)",1.0,34.0
543,"(45, 56)",1.0,34.0
544,"(45, 65)",1.0,34.0
545,"(45, 69)",1.0,34.0
546,"(46, 54)",1.0,34.0
547,"(46, 65)",1.0,34.0
548,"(46, 69)",1.0,34.0
549,"(47, 51)",1.0,34.0
550,"(47, 56)",1.0,34.0
551,"(47, 59)",1.0,34.0
552,"(47, 74)",1.0,34.0
553,"(47, 76)",1.0,34.0
554,"(47, 78)",1.0,34.0
555,"(49, 78)",1.0,34.0
556,"(50, 68)",1.0,34.0
557,"(51, 78)",1.0,34.0
558,"(52, 67)",1.0,34.0
559,"(52, 68)",1.0,34.0
560,"(52, 78)",1.0,34.0
561,"(53, 79)",1.0,34.0
562,"(56, 79)",1.0,34.0
563,"(58, 79)",1.0,34.0
564,"(59, 78)",1.0,34.0
565,"(59, 79)",1.0,34.0
566,"(60, 39)",1.0,34.0
567,"(60, 76)",1.0,34.0
568,"(60, 77)",1.0,34.0
569,"(62, 38)",1.0,34.0
570,"(65, 38)",1.0,34.0
571,"(66, 38)",1.0,34.0
572,"(75, 40)",1.0,34.0
573,"(75, 42)",1.0,34.0
574,"(77, 39)",1.0,34.0
575,"(78, 37)",1.0,34.0
576,"(80, 38)",1.0,34.0
577,"(81, 40)",1.0,34.0
578,"(83, 52)",1.0,34.0
579,"(43, 60)",1.0,35.0
580,"(43, 68)",1.0,35.0
581,"(44, 55)",1.0,35.0
582,"(44, 66)",1.0,35.0
583,"(44, 67)",1.0,35.0
584,"(44, 70)",1.0,35.0
585,"(45, 64)",1.0,35.0
586,"(45, 66)",1.0,35.0
587,"(45, 70)",1.0,35.0
588,"(46, 53)",1.0,35.0
589,"(46, 57)",1.0,35.0
590,"(46, 58)",1.0,35.0
591,"(46, 70)",1.0,35.0
592,"(46, 73)",1.0,35.0
593,"(47, 58)",1.0,35.0
594,"(47, 69)",1.0,35.0
595,"(47, 70)",1.0,35.0
596,"(47, 73)",1.0,35.0
597,"(47, 79)",1.0,35.0
598,"(49, 68)",1.0,35.0
599,"(51, 68)",1.0,35.0
600,"(51, 69)",1.0,35.0
601,"(51, 77)",1.0,35.0
602,"(51, 79)",1.0,35.0
603,"(53, 68)",1.0,35.0
604,"(53, 69)",1.0,35.0
605,"(53, 80)",1.0,35.0
606,"(54, 80)",1.0,35.0
607,"(57, 79)",1.0,35.0
608,"(59, 38)",1.0,35.0
609,"(59, 80)",1.0,35.0
610,"(60, 38)",1.0,35.0
611,"(60, 78)",1.0,35.0
612,"(60, 79)",1.0,35.0
613,"(61, 37)",1.0,35.0
614,"(61, 76)",1.0,35.0
615,"(67, 38)",1.0,35.0
616,"(67, 39)",1.0,35.0
617,"(74, 39)",1.0,35.0
618,"(74, 41)",1.0,35.0
619,"(75, 39)",1.0,35.0
620,"(76, 39)",1.0,35.0
621,"(77, 37)",1.0,35.0
622,"(79, 36)",1.0,35.0
623,"(81, 37)",1.0,35.0
624,"(42, 60)",1.0,36.0
625,"(42, 68)",1.0,36.0
626,"(42, 69)",1.0,36.0
627,"(43, 59)",1.0,36.0
628,"(43, 67)",1.0,36.0
629,"(43, 69)",1.0,36.0
630,"(43, 70)",1.0,36.0
631,"(43, 71)",1.0,36.0
632,"(44, 54)",1.0,36.0
633,"(44, 65)",1.0,36.0
634,"(44, 71)",1.0,36.0
635,"(45, 58)",1.0,36.0
636,"(45, 59)",1.0,36.0
637,"(45, 72)",1.0,36.0
638,"(45, 74)",1.0,36.0
639,"(46, 78)",1.0,36.0
640,"(47, 71)",1.0,36.0
641,"(47, 80)",1.0,36.0
642,"(48, 67)",1.0,36.0
643,"(48, 71)",1.0,36.0
644,"(48, 80)",1.0,36.0
645,"(49, 69)",1.0,36.0
646,"(50, 67)",1.0,36.0
647,"(50, 70)",1.0,36.0
648,"(50, 79)",1.0,36.0
649,"(51, 70)",1.0,36.0
650,"(52, 70)",1.0,36.0
651,"(52, 80)",1.0,36.0
652,"(53, 70)",1.0,36.0
653,"(54, 79)",1.0,36.0
654,"(54, 81)",1.0,36.0
655,"(56, 78)",1.0,36.0
656,"(58, 81)",1.0,36.0
657,"(59, 81)",1.0,36.0
658,"(60, 81)",1.0,36.0
659,"(61, 36)",1.0,36.0
660,"(67, 40)",1.0,36.0
661,"(68, 38)",1.0,36.0
662,"(68, 39)",1.0,36.0
663,"(68, 40)",1.0,36.0
664,"(73, 40)",1.0,36.0
665,"(73, 42)",1.0,36.0
666,"(74, 42)",1.0,36.0
667,"(76, 38)",1.0,36.0
668,"(77, 36)",1.0,36.0
669,"(78, 36)",1.0,36.0
670,"(79, 35)",1.0,36.0
671,"(80, 35)",1.0,36.0
672,"(80, 36)",1.0,36.0
673,"(82, 36)",1.0,36.0
674,"(82, 37)",1.0,36.0
675,"(82, 38)",1.0,36.0
676,"(41, 67)",1.0,37.0
677,"(41, 69)",1.0,37.0
678,"(42, 59)",1.0,37.0
679,"(42, 67)",1.0,37.0
680,"(42, 70)",1.0,37.0
681,"(42, 71)",1.0,37.0
682,"(42, 72)",1.0,37.0
683,"(43, 53)",1.0,37.0
684,"(43, 58)",1.0,37.0
685,"(43, 64)",1.0,37.0
686,"(44, 53)",1.0,37.0
687,"(44, 58)",1.0,37.0
688,"(44, 73)",1.0,37.0
689,"(45, 77)",1.0,37.0
690,"(45, 79)",1.0,37.0
691,"(48, 81)",1.0,37.0
692,"(49, 70)",1.0,37.0
693,"(49, 71)",1.0,37.0
694,"(49, 79)",1.0,37.0
695,"(49, 81)",1.0,37.0
696,"(51, 80)",1.0,37.0
697,"(52, 71)",1.0,37.0
698,"(52, 81)",1.0,37.0
699,"(53, 71)",1.0,37.0
700,"(54, 82)",1.0,37.0
701,"(57, 81)",1.0,37.0
702,"(60, 82)",1.0,37.0
703,"(61, 35)",1.0,37.0
704,"(61, 81)",1.0,37.0
705,"(69, 38)",1.0,37.0
706,"(69, 41)",1.0,37.0
707,"(72, 39)",1.0,37.0
708,"(75, 43)",1.0,37.0
709,"(76, 35)",1.0,37.0
710,"(77, 35)",1.0,37.0
711,"(78, 34)",1.0,37.0
712,"(80, 34)",1.0,37.0
713,"(81, 35)",1.0,37.0
714,"(82, 39)",1.0,37.0
715,"(83, 37)",1.0,37.0
716,"(83, 39)",1.0,37.0
717,"(40, 66)",1.0,38.0
718,"(40, 67)",1.0,38.0
719,"(40, 68)",1.0,38.0
720,"(40, 69)",1.0,38.0
721,"(41, 66)",1.0,38.0
722,"(42, 52)",1.0,38.0
723,"(42, 53)",1.0,38.0
724,"(42, 54)",1.0,38.0
725,"(42, 63)",1.0,38.0
726,"(42, 64)",1.0,38.0
727,"(42, 65)",1.0,38.0
728,"(43, 72)",1.0,38.0
729,"(43, 74)",1.0,38.0
730,"(44, 57)",1.0,38.0
731,"(44, 78)",1.0,38.0
732,"(45, 76)",1.0,38.0
733,"(45, 78)",1.0,38.0
734,"(45, 80)",1.0,38.0
735,"(50, 81)",1.0,38.0
736,"(51, 81)",1.0,38.0
737,"(52, 82)",1.0,38.0
738,"(53, 82)",1.0,38.0
739,"(54, 83)",1.0,38.0
740,"(55, 81)",1.0,38.0
741,"(55, 82)",1.0,38.0
742,"(61, 34)",1.0,38.0
743,"(62, 34)",1.0,38.0
744,"(62, 80)",1.0,38.0
745,"(70, 38)",1.0,38.0
746,"(70, 40)",1.0,38.0
747,"(71, 38)",1.0,38.0
748,"(75, 44)",1.0,38.0
749,"(80, 33)",1.0,38.0
750,"(83, 40)",1.0,38.0
751,"(84, 37)",1.0,38.0
752,"(84, 38)",1.0,38.0
753,"(84, 40)",1.0,38.0
754,"(39, 70)",1.0,39.0
755,"(41, 51)",1.0,39.0
756,"(41, 63)",1.0,39.0
757,"(41, 64)",1.0,39.0
758,"(41, 65)",1.0,39.0
759,"(43, 51)",1.0,39.0
760,"(43, 55)",1.0,39.0
761,"(43, 79)",1.0,39.0
762,"(44, 56)",1.0,39.0
763,"(44, 79)",1.0,39.0
764,"(45, 81)",1.0,39.0
765,"(51, 83)",1.0,39.0
766,"(54, 84)",1.0,39.0
767,"(55, 83)",1.0,39.0
768,"(56, 83)",1.0,39.0
769,"(60, 34)",1.0,39.0
770,"(62, 33)",1.0,39.0
771,"(62, 35)",1.0,39.0
772,"(63, 34)",1.0,39.0
773,"(63, 35)",1.0,39.0
774,"(63, 81)",1.0,39.0
775,"(71, 37)",1.0,39.0
