,position,condition,step
229,"(36, 79)",1.0,14.0
230,"(36, 80)",1.0,14.0
231,"(36, 82)",1.0,14.0
232,"(36, 83)",1.0,14.0
233,"(12, 81)",1.0,15.0
234,"(14, 82)",1.0,15.0
235,"(17, 72)",1.0,15.0
236,"(18, 72)",1.0,15.0
237,"(20, 70)",1.0,15.0
238,"(22, 69)",1.0,15.0
239,"(26, 66)",1.0,15.0
240,"(26, 91)",1.0,15.0
241,"(28, 64)",1.0,15.0
242,"(28, 90)",1.0,15.0
243,"(29, 89)",1.0,15.0
244,"(29, 91)",1.0,15.0
245,"(30, 85)",1.0,15.0
246,"(30, 88)",1.0,15.0
247,"(35, 83)",1.0,15.0
248,"(35, 84)",1.0,15.0
249,"(36, 78)",1.0,15.0
250,"(37, 78)",1.0,15.0
251,"(37, 79)",1.0,15.0
252,"(37, 80)",1.0,15.0
253,"(37, 81)",1.0,15.0
254,"(37, 82)",1.0,15.0
255,"(37, 83)",1.0,15.0
256,"(11, 80)",1.0,16.0
257,"(11, 81)",1.0,16.0
258,"(11, 82)",1.0,16.0
259,"(12, 82)",1.0,16.0
260,"(13, 82)",1.0,16.0
261,"(13, 83)",1.0,16.0
262,"(15, 81)",1.0,16.0
263,"(18, 71)",1.0,16.0
264,"(19, 69)",1.0,16.0
265,"(19, 70)",1.0,16.0
266,"(20, 69)",1.0,16.0
267,"(21, 69)",1.0,16.0
268,"(25, 92)",1.0,16.0
269,"(27, 64)",1.0,16.0
270,"(27, 65)",1.0,16.0
271,"(27, 91)",1.0,16.0
272,"(29, 63)",1.0,16.0
273,"(31, 85)",1.0,16.0
274,"(31, 86)",1.0,16.0
275,"(34, 83)",1.0,16.0
276,"(34, 84)",1.0,16.0
277,"(35, 85)",1.0,16.0
278,"(36, 84)",1.0,16.0
279,"(36, 85)",1.0,16.0
280,"(37, 84)",1.0,16.0
281,"(38, 78)",1.0,16.0
282,"(38, 79)",1.0,16.0
283,"(38, 80)",1.0,16.0
284,"(38, 82)",1.0,16.0
285,"(10, 80)",1.0,17.0
286,"(10, 82)",1.0,17.0
287,"(11, 79)",1.0,17.0
288,"(11, 83)",1.0,17.0
289,"(13, 84)",1.0,17.0
290,"(14, 84)",1.0,17.0
291,"(16, 82)",1.0,17.0
292,"(18, 69)",1.0,17.0
293,"(18, 70)",1.0,17.0
294,"(19, 68)",1.0,17.0
295,"(21, 68)",1.0,17.0
296,"(22, 68)",1.0,17.0
297,"(24, 91)",1.0,17.0
298,"(24, 92)",1.0,17.0
299,"(24, 93)",1.0,17.0
300,"(26, 65)",1.0,17.0
301,"(28, 62)",1.0,17.0
302,"(28, 91)",1.0,17.0
303,"(30, 84)",1.0,17.0
304,"(32, 84)",1.0,17.0
305,"(32, 85)",1.0,17.0
306,"(33, 84)",1.0,17.0
307,"(34, 85)",1.0,17.0
308,"(36, 86)",1.0,17.0
309,"(37, 86)",1.0,17.0
310,"(38, 77)",1.0,17.0
311,"(39, 77)",1.0,17.0
312,"(39, 81)",1.0,17.0
313,"(9, 80)",1.0,18.0
314,"(9, 81)",1.0,18.0
315,"(9, 82)",1.0,18.0
316,"(10, 78)",1.0,18.0
317,"(12, 84)",1.0,18.0
318,"(16, 83)",1.0,18.0
319,"(17, 69)",1.0,18.0
320,"(17, 82)",1.0,18.0
321,"(19, 67)",1.0,18.0
322,"(21, 67)",1.0,18.0
323,"(22, 67)",1.0,18.0
324,"(23, 91)",1.0,18.0
325,"(23, 93)",1.0,18.0
326,"(25, 65)",1.0,18.0
327,"(25, 66)",1.0,18.0
328,"(25, 94)",1.0,18.0
329,"(27, 62)",1.0,18.0
330,"(29, 83)",1.0,18.0
331,"(32, 83)",1.0,18.0
332,"(33, 83)",1.0,18.0
333,"(33, 86)",1.0,18.0
334,"(38, 76)",1.0,18.0
335,"(38, 87)",1.0,18.0
336,"(39, 76)",1.0,18.0
337,"(39, 78)",1.0,18.0
338,"(40, 76)",1.0,18.0
339,"(40, 78)",1.0,18.0
340,"(8, 79)",1.0,19.0
341,"(8, 80)",1.0,19.0
342,"(8, 82)",1.0,19.0
343,"(9, 77)",1.0,19.0
344,"(9, 79)",1.0,19.0
345,"(10, 77)",1.0,19.0
346,"(10, 79)",1.0,19.0
347,"(15, 83)",1.0,19.0
348,"(15, 84)",1.0,19.0
349,"(16, 69)",1.0,19.0
350,"(17, 68)",1.0,19.0
351,"(17, 83)",1.0,19.0
352,"(18, 83)",1.0,19.0
353,"(22, 66)",1.0,19.0
354,"(22, 91)",1.0,19.0
355,"(24, 64)",1.0,19.0
356,"(24, 66)",1.0,19.0
357,"(26, 62)",1.0,19.0
358,"(26, 94)",1.0,19.0
359,"(26, 95)",1.0,19.0
360,"(27, 61)",1.0,19.0
361,"(30, 82)",1.0,19.0
362,"(32, 82)",1.0,19.0
363,"(39, 75)",1.0,19.0
364,"(40, 77)",1.0,19.0
365,"(40, 79)",1.0,19.0
366,"(41, 75)",1.0,19.0
367,"(41, 76)",1.0,19.0
368,"(7, 79)",1.0,20.0
369,"(7, 81)",1.0,20.0
370,"(8, 77)",1.0,20.0
371,"(8, 78)",1.0,20.0
372,"(9, 76)",1.0,20.0
373,"(9, 78)",1.0,20.0
374,"(10, 76)",1.0,20.0
375,"(15, 68)",1.0,20.0
376,"(15, 69)",1.0,20.0
377,"(15, 70)",1.0,20.0
378,"(15, 85)",1.0,20.0
379,"(16, 68)",1.0,20.0
380,"(16, 70)",1.0,20.0
381,"(17, 84)",1.0,20.0
382,"(21, 92)",1.0,20.0
383,"(23, 65)",1.0,20.0
384,"(25, 63)",1.0,20.0
385,"(25, 95)",1.0,20.0
386,"(29, 82)",1.0,20.0
387,"(31, 81)",1.0,20.0
388,"(40, 74)",1.0,20.0
389,"(41, 77)",1.0,20.0
390,"(41, 80)",1.0,20.0
391,"(42, 76)",1.0,20.0
392,"(6, 78)",1.0,21.0
393,"(6, 80)",1.0,21.0
394,"(7, 77)",1.0,21.0
395,"(7, 78)",1.0,21.0
396,"(7, 82)",1.0,21.0
397,"(8, 75)",1.0,21.0
398,"(9, 75)",1.0,21.0
399,"(11, 77)",1.0,21.0
400,"(14, 67)",1.0,21.0
401,"(14, 71)",1.0,21.0
402,"(14, 86)",1.0,21.0
403,"(15, 67)",1.0,21.0
404,"(15, 86)",1.0,21.0
405,"(20, 91)",1.0,21.0
406,"(24, 63)",1.0,21.0
407,"(26, 63)",1.0,21.0
408,"(26, 96)",1.0,21.0
409,"(30, 83)",1.0,21.0
410,"(32, 81)",1.0,21.0
411,"(39, 73)",1.0,21.0
412,"(40, 73)",1.0,21.0
413,"(42, 78)",1.0,21.0
414,"(42, 80)",1.0,21.0
415,"(43, 76)",1.0,21.0
416,"(5, 77)",1.0,22.0
417,"(5, 78)",1.0,22.0
418,"(5, 79)",1.0,22.0
419,"(6, 77)",1.0,22.0
420,"(6, 83)",1.0,22.0
421,"(8, 74)",1.0,22.0
422,"(9, 74)",1.0,22.0
423,"(10, 74)",1.0,22.0
424,"(12, 77)",1.0,22.0
425,"(13, 68)",1.0,22.0
426,"(13, 86)",1.0,22.0
427,"(13, 87)",1.0,22.0
428,"(15, 66)",1.0,22.0
429,"(15, 87)",1.0,22.0
430,"(16, 66)",1.0,22.0
431,"(19, 90)",1.0,22.0
432,"(19, 92)",1.0,22.0
433,"(25, 97)",1.0,22.0
434,"(26, 97)",1.0,22.0
435,"(42, 81)",1.0,22.0
436,"(43, 79)",1.0,22.0
437,"(4, 76)",1.0,23.0
438,"(4, 77)",1.0,23.0
439,"(4, 79)",1.0,23.0
440,"(5, 76)",1.0,23.0
441,"(6, 76)",1.0,23.0
442,"(7, 73)",1.0,23.0
443,"(7, 84)",1.0,23.0
444,"(8, 73)",1.0,23.0
445,"(9, 73)",1.0,23.0
446,"(10, 73)",1.0,23.0
447,"(11, 73)",1.0,23.0
448,"(12, 67)",1.0,23.0
449,"(12, 68)",1.0,23.0
450,"(12, 69)",1.0,23.0
451,"(12, 76)",1.0,23.0
452,"(12, 85)",1.0,23.0
453,"(12, 86)",1.0,23.0
454,"(13, 67)",1.0,23.0
455,"(13, 69)",1.0,23.0
456,"(13, 77)",1.0,23.0
457,"(13, 88)",1.0,23.0
458,"(14, 66)",1.0,23.0
459,"(14, 68)",1.0,23.0
460,"(15, 65)",1.0,23.0
461,"(15, 88)",1.0,23.0
462,"(16, 88)",1.0,23.0
463,"(17, 65)",1.0,23.0
464,"(17, 66)",1.0,23.0
465,"(18, 89)",1.0,23.0
466,"(18, 91)",1.0,23.0
467,"(18, 93)",1.0,23.0
468,"(19, 93)",1.0,23.0
469,"(20, 89)",1.0,23.0
470,"(25, 98)",1.0,23.0
471,"(27, 96)",1.0,23.0
472,"(42, 79)",1.0,23.0
473,"(42, 82)",1.0,23.0
474,"(44, 79)",1.0,23.0
475,"(3, 76)",1.0,24.0
476,"(3, 78)",1.0,24.0
477,"(3, 80)",1.0,24.0
478,"(4, 75)",1.0,24.0
479,"(4, 80)",1.0,24.0
480,"(5, 75)",1.0,24.0
481,"(6, 85)",1.0,24.0
482,"(7, 72)",1.0,24.0
483,"(8, 72)",1.0,24.0
484,"(8, 84)",1.0,24.0
485,"(10, 72)",1.0,24.0
486,"(11, 66)",1.0,24.0
487,"(11, 67)",1.0,24.0
488,"(11, 68)",1.0,24.0
489,"(11, 69)",1.0,24.0
490,"(11, 72)",1.0,24.0
491,"(11, 74)",1.0,24.0
492,"(11, 75)",1.0,24.0
493,"(11, 84)",1.0,24.0
494,"(11, 86)",1.0,24.0
495,"(11, 87)",1.0,24.0
496,"(12, 66)",1.0,24.0
497,"(12, 72)",1.0,24.0
498,"(12, 73)",1.0,24.0
499,"(12, 74)",1.0,24.0
500,"(12, 75)",1.0,24.0
501,"(12, 89)",1.0,24.0
502,"(13, 66)",1.0,24.0
503,"(13, 76)",1.0,24.0
504,"(14, 64)",1.0,24.0
505,"(14, 76)",1.0,24.0
506,"(17, 64)",1.0,24.0
507,"(17, 89)",1.0,24.0
508,"(17, 90)",1.0,24.0
509,"(17, 92)",1.0,24.0
510,"(17, 93)",1.0,24.0
511,"(18, 65)",1.0,24.0
512,"(18, 90)",1.0,24.0
513,"(18, 92)",1.0,24.0
514,"(19, 94)",1.0,24.0
515,"(20, 93)",1.0,24.0
516,"(25, 99)",1.0,24.0
517,"(26, 99)",1.0,24.0
518,"(28, 97)",1.0,24.0
519,"(43, 83)",1.0,24.0
520,"(44, 78)",1.0,24.0
521,"(45, 80)",1.0,24.0
522,"(2, 77)",1.0,25.0
523,"(2, 79)",1.0,25.0
524,"(2, 80)",1.0,25.0
525,"(3, 79)",1.0,25.0
526,"(5, 81)",1.0,25.0
527,"(5, 86)",1.0,25.0
528,"(6, 71)",1.0,25.0
529,"(6, 86)",1.0,25.0
530,"(7, 86)",1.0,25.0
531,"(9, 71)",1.0,25.0
532,"(9, 85)",1.0,25.0
533,"(10, 66)",1.0,25.0
534,"(10, 68)",1.0,25.0
535,"(10, 70)",1.0,25.0
536,"(10, 71)",1.0,25.0
537,"(10, 88)",1.0,25.0
538,"(11, 65)",1.0,25.0
539,"(11, 71)",1.0,25.0
540,"(11, 89)",1.0,25.0
541,"(11, 90)",1.0,25.0
542,"(12, 65)",1.0,25.0
543,"(13, 63)",1.0,25.0
544,"(13, 64)",1.0,25.0
545,"(13, 65)",1.0,25.0
546,"(13, 73)",1.0,25.0
547,"(13, 74)",1.0,25.0
548,"(13, 89)",1.0,25.0
549,"(14, 77)",1.0,25.0
550,"(15, 64)",1.0,25.0
551,"(16, 64)",1.0,25.0
552,"(16, 90)",1.0,25.0
553,"(16, 91)",1.0,25.0
554,"(16, 93)",1.0,25.0
555,"(17, 63)",1.0,25.0
556,"(18, 63)",1.0,25.0
557,"(19, 65)",1.0,25.0
558,"(19, 66)",1.0,25.0
559,"(19, 95)",1.0,25.0
560,"(21, 94)",1.0,25.0
561,"(27, 97)",1.0,25.0
562,"(27, 98)",1.0,25.0
563,"(27, 99)",1.0,25.0
564,"(29, 96)",1.0,25.0
565,"(44, 81)",1.0,25.0
566,"(44, 82)",1.0,25.0
567,"(44, 84)",1.0,25.0
568,"(45, 77)",1.0,25.0
569,"(45, 79)",1.0,25.0
570,"(1, 76)",1.0,26.0
571,"(1, 79)",1.0,26.0
572,"(1, 80)",1.0,26.0
573,"(4, 81)",1.0,26.0
574,"(4, 82)",1.0,26.0
575,"(4, 85)",1.0,26.0
576,"(5, 70)",1.0,26.0
577,"(5, 71)",1.0,26.0
578,"(5, 72)",1.0,26.0
579,"(5, 87)",1.0,26.0
580,"(6, 87)",1.0,26.0
581,"(7, 85)",1.0,26.0
582,"(8, 85)",1.0,26.0
583,"(8, 87)",1.0,26.0
584,"(9, 66)",1.0,26.0
585,"(9, 67)",1.0,26.0
586,"(9, 69)",1.0,26.0
587,"(9, 70)",1.0,26.0
588,"(9, 87)",1.0,26.0
589,"(10, 64)",1.0,26.0
590,"(10, 89)",1.0,26.0
591,"(11, 64)",1.0,26.0
592,"(11, 91)",1.0,26.0
593,"(12, 62)",1.0,26.0
594,"(12, 64)",1.0,26.0
595,"(12, 91)",1.0,26.0
596,"(14, 62)",1.0,26.0
597,"(14, 63)",1.0,26.0
598,"(14, 73)",1.0,26.0
599,"(15, 63)",1.0,26.0
600,"(15, 90)",1.0,26.0
601,"(15, 91)",1.0,26.0
602,"(15, 93)",1.0,26.0
603,"(16, 63)",1.0,26.0
604,"(17, 62)",1.0,26.0
605,"(17, 94)",1.0,26.0
606,"(18, 62)",1.0,26.0
607,"(18, 64)",1.0,26.0
608,"(18, 95)",1.0,26.0
609,"(18, 96)",1.0,26.0
610,"(19, 62)",1.0,26.0
611,"(20, 96)",1.0,26.0
612,"(22, 95)",1.0,26.0
613,"(28, 98)",1.0,26.0
614,"(29, 97)",1.0,26.0
615,"(44, 76)",1.0,26.0
616,"(44, 80)",1.0,26.0
617,"(45, 83)",1.0,26.0
618,"(46, 78)",1.0,26.0
619,"(0, 77)",1.0,27.0
620,"(0, 79)",1.0,27.0
621,"(1, 77)",1.0,27.0
622,"(2, 75)",1.0,27.0
623,"(2, 76)",1.0,27.0
624,"(3, 86)",1.0,27.0
625,"(4, 69)",1.0,27.0
626,"(4, 71)",1.0,27.0
627,"(4, 72)",1.0,27.0
628,"(5, 82)",1.0,27.0
629,"(6, 69)",1.0,27.0
630,"(6, 70)",1.0,27.0
631,"(6, 88)",1.0,27.0
632,"(7, 88)",1.0,27.0
633,"(8, 66)",1.0,27.0
634,"(8, 68)",1.0,27.0
635,"(8, 69)",1.0,27.0
636,"(8, 88)",1.0,27.0
637,"(9, 63)",1.0,27.0
638,"(9, 64)",1.0,27.0
639,"(9, 86)",1.0,27.0
640,"(10, 65)",1.0,27.0
641,"(10, 92)",1.0,27.0
642,"(11, 61)",1.0,27.0
643,"(11, 63)",1.0,27.0
644,"(11, 92)",1.0,27.0
645,"(13, 61)",1.0,27.0
646,"(13, 62)",1.0,27.0
647,"(13, 91)",1.0,27.0
648,"(14, 91)",1.0,27.0
649,"(14, 92)",1.0,27.0
650,"(15, 62)",1.0,27.0
651,"(15, 94)",1.0,27.0
652,"(16, 95)",1.0,27.0
653,"(17, 96)",1.0,27.0
654,"(17, 97)",1.0,27.0
655,"(18, 61)",1.0,27.0
656,"(18, 97)",1.0,27.0
657,"(19, 61)",1.0,27.0
658,"(20, 61)",1.0,27.0
659,"(20, 62)",1.0,27.0
660,"(23, 94)",1.0,27.0
661,"(30, 98)",1.0,27.0
662,"(44, 77)",1.0,27.0
663,"(45, 75)",1.0,27.0
664,"(46, 84)",1.0,27.0
665,"(2, 86)",1.0,28.0
666,"(2, 87)",1.0,28.0
667,"(3, 68)",1.0,28.0
668,"(3, 70)",1.0,28.0
669,"(3, 71)",1.0,28.0
670,"(3, 72)",1.0,28.0
671,"(3, 85)",1.0,28.0
672,"(4, 68)",1.0,28.0
673,"(4, 83)",1.0,28.0
674,"(5, 69)",1.0,28.0
675,"(6, 89)",1.0,28.0
676,"(7, 66)",1.0,28.0
677,"(7, 89)",1.0,28.0
678,"(8, 63)",1.0,28.0
679,"(8, 65)",1.0,28.0
680,"(9, 62)",1.0,28.0
681,"(9, 91)",1.0,28.0
682,"(10, 61)",1.0,28.0
683,"(12, 60)",1.0,28.0
684,"(12, 61)",1.0,28.0
685,"(13, 60)",1.0,28.0
686,"(13, 90)",1.0,28.0
687,"(14, 60)",1.0,28.0
688,"(14, 95)",1.0,28.0
689,"(15, 95)",1.0,28.0
690,"(16, 94)",1.0,28.0
691,"(16, 96)",1.0,28.0
692,"(16, 98)",1.0,28.0
693,"(19, 98)",1.0,28.0
694,"(20, 60)",1.0,28.0
695,"(20, 63)",1.0,28.0
696,"(21, 61)",1.0,28.0
697,"(21, 62)",1.0,28.0
698,"(21, 63)",1.0,28.0
699,"(29, 99)",1.0,28.0
700,"(31, 98)",1.0,28.0
701,"(31, 99)",1.0,28.0
702,"(45, 76)",1.0,28.0
703,"(46, 74)",1.0,28.0
704,"(46, 75)",1.0,28.0
705,"(47, 83)",1.0,28.0
706,"(1, 86)",1.0,29.0
707,"(2, 67)",1.0,29.0
708,"(2, 72)",1.0,29.0
709,"(2, 73)",1.0,29.0
710,"(2, 85)",1.0,29.0
711,"(2, 88)",1.0,29.0
712,"(3, 88)",1.0,29.0
713,"(4, 67)",1.0,29.0
714,"(5, 67)",1.0,29.0
715,"(5, 84)",1.0,29.0
716,"(5, 89)",1.0,29.0
717,"(6, 66)",1.0,29.0
718,"(7, 64)",1.0,29.0
719,"(8, 61)",1.0,29.0
720,"(8, 64)",1.0,29.0
721,"(8, 90)",1.0,29.0
722,"(8, 92)",1.0,29.0
723,"(9, 60)",1.0,29.0
724,"(11, 59)",1.0,29.0
725,"(13, 59)",1.0,29.0
726,"(13, 94)",1.0,29.0
727,"(14, 59)",1.0,29.0
728,"(15, 59)",1.0,29.0
729,"(15, 96)",1.0,29.0
730,"(15, 98)",1.0,29.0
731,"(16, 99)",1.0,29.0
732,"(19, 99)",1.0,29.0
733,"(30, 99)",1.0,29.0
734,"(32, 98)",1.0,29.0
735,"(32, 99)",1.0,29.0
736,"(45, 73)",1.0,29.0
737,"(45, 74)",1.0,29.0
738,"(47, 73)",1.0,29.0
739,"(47, 75)",1.0,29.0
740,"(47, 76)",1.0,29.0
741,"(0, 87)",1.0,30.0
742,"(1, 66)",1.0,30.0
743,"(1, 72)",1.0,30.0
744,"(1, 73)",1.0,30.0
745,"(1, 88)",1.0,30.0
746,"(2, 66)",1.0,30.0
747,"(2, 68)",1.0,30.0
748,"(2, 89)",1.0,30.0
749,"(3, 66)",1.0,30.0
750,"(4, 66)",1.0,30.0
751,"(4, 89)",1.0,30.0
752,"(4, 90)",1.0,30.0
753,"(5, 65)",1.0,30.0
754,"(5, 66)",1.0,30.0
755,"(5, 90)",1.0,30.0
756,"(6, 63)",1.0,30.0
757,"(6, 64)",1.0,30.0
758,"(7, 60)",1.0,30.0
759,"(7, 63)",1.0,30.0
760,"(8, 91)",1.0,30.0
761,"(9, 59)",1.0,30.0
762,"(10, 58)",1.0,30.0
763,"(10, 59)",1.0,30.0
764,"(12, 94)",1.0,30.0
765,"(13, 58)",1.0,30.0
766,"(14, 97)",1.0,30.0
767,"(14, 99)",1.0,30.0
768,"(15, 58)",1.0,30.0
769,"(15, 99)",1.0,30.0
770,"(18, 99)",1.0,30.0
771,"(33, 97)",1.0,30.0
772,"(33, 98)",1.0,30.0
773,"(44, 72)",1.0,30.0
774,"(44, 74)",1.0,30.0
775,"(45, 72)",1.0,30.0
