,position,condition,step
152,"(28, 86)",1.0,11.0
153,"(29, 83)",1.0,11.0
154,"(29, 84)",1.0,11.0
155,"(29, 85)",1.0,11.0
156,"(29, 86)",1.0,11.0
157,"(9, 69)",1.0,12.0
158,"(9, 71)",1.0,12.0
159,"(10, 74)",1.0,12.0
160,"(11, 74)",1.0,12.0
161,"(11, 86)",1.0,12.0
162,"(12, 83)",1.0,12.0
163,"(15, 90)",1.0,12.0
164,"(17, 66)",1.0,12.0
165,"(17, 67)",1.0,12.0
166,"(17, 90)",1.0,12.0
167,"(18, 90)",1.0,12.0
168,"(19, 66)",1.0,12.0
169,"(19, 67)",1.0,12.0
170,"(19, 90)",1.0,12.0
171,"(20, 69)",1.0,12.0
172,"(20, 89)",1.0,12.0
173,"(22, 90)",1.0,12.0
174,"(23, 90)",1.0,12.0
175,"(24, 74)",1.0,12.0
176,"(27, 87)",1.0,12.0
177,"(27, 88)",1.0,12.0
178,"(28, 87)",1.0,12.0
179,"(30, 82)",1.0,12.0
180,"(30, 85)",1.0,12.0
181,"(30, 87)",1.0,12.0
182,"(8, 68)",1.0,13.0
183,"(8, 71)",1.0,13.0
184,"(9, 68)",1.0,13.0
185,"(9, 70)",1.0,13.0
186,"(9, 72)",1.0,13.0
187,"(9, 75)",1.0,13.0
188,"(10, 72)",1.0,13.0
189,"(10, 86)",1.0,13.0
190,"(11, 75)",1.0,13.0
191,"(11, 82)",1.0,13.0
192,"(11, 83)",1.0,13.0
193,"(11, 87)",1.0,13.0
194,"(12, 87)",1.0,13.0
195,"(13, 82)",1.0,13.0
196,"(14, 89)",1.0,13.0
197,"(14, 91)",1.0,13.0
198,"(18, 65)",1.0,13.0
199,"(20, 65)",1.0,13.0
200,"(20, 90)",1.0,13.0
201,"(22, 89)",1.0,13.0
202,"(22, 91)",1.0,13.0
203,"(23, 74)",1.0,13.0
204,"(26, 89)",1.0,13.0
205,"(28, 88)",1.0,13.0
206,"(29, 82)",1.0,13.0
207,"(29, 88)",1.0,13.0
208,"(30, 86)",1.0,13.0
209,"(31, 84)",1.0,13.0
210,"(31, 87)",1.0,13.0
211,"(31, 88)",1.0,13.0
212,"(7, 71)",1.0,14.0
213,"(8, 67)",1.0,14.0
214,"(8, 72)",1.0,14.0
215,"(8, 73)",1.0,14.0
216,"(9, 67)",1.0,14.0
217,"(9, 74)",1.0,14.0
218,"(9, 87)",1.0,14.0
219,"(10, 76)",1.0,14.0
220,"(10, 82)",1.0,14.0
221,"(10, 88)",1.0,14.0
222,"(11, 81)",1.0,14.0
223,"(12, 81)",1.0,14.0
224,"(12, 88)",1.0,14.0
225,"(13, 81)",1.0,14.0
226,"(13, 88)",1.0,14.0
227,"(13, 89)",1.0,14.0
228,"(13, 90)",1.0,14.0
229,"(14, 81)",1.0,14.0
230,"(14, 90)",1.0,14.0
231,"(14, 92)",1.0,14.0
232,"(18, 64)",1.0,14.0
233,"(20, 64)",1.0,14.0
234,"(21, 65)",1.0,14.0
235,"(21, 90)",1.0,14.0
236,"(22, 73)",1.0,14.0
237,"(23, 92)",1.0,14.0
238,"(26, 90)",1.0,14.0
239,"(27, 89)",1.0,14.0
240,"(27, 90)",1.0,14.0
241,"(28, 89)",1.0,14.0
242,"(29, 89)",1.0,14.0
243,"(31, 89)",1.0,14.0
244,"(32, 84)",1.0,14.0
245,"(32, 89)",1.0,14.0
246,"(6, 70)",1.0,15.0
247,"(7, 72)",1.0,15.0
248,"(7, 74)",1.0,15.0
249,"(8, 88)",1.0,15.0
250,"(9, 81)",1.0,15.0
251,"(9, 83)",1.0,15.0
252,"(10, 87)",1.0,15.0
253,"(11, 80)",1.0,15.0
254,"(11, 89)",1.0,15.0
255,"(12, 89)",1.0,15.0
256,"(13, 91)",1.0,15.0
257,"(14, 88)",1.0,15.0
258,"(14, 93)",1.0,15.0
259,"(15, 82)",1.0,15.0
260,"(15, 93)",1.0,15.0
261,"(17, 64)",1.0,15.0
262,"(18, 63)",1.0,15.0
263,"(19, 63)",1.0,15.0
264,"(21, 63)",1.0,15.0
265,"(21, 66)",1.0,15.0
266,"(21, 73)",1.0,15.0
267,"(22, 72)",1.0,15.0
268,"(22, 93)",1.0,15.0
269,"(23, 73)",1.0,15.0
270,"(24, 92)",1.0,15.0
271,"(25, 91)",1.0,15.0
272,"(26, 91)",1.0,15.0
273,"(27, 91)",1.0,15.0
274,"(28, 90)",1.0,15.0
275,"(28, 91)",1.0,15.0
276,"(31, 90)",1.0,15.0
277,"(32, 83)",1.0,15.0
278,"(33, 90)",1.0,15.0
279,"(5, 70)",1.0,16.0
280,"(6, 69)",1.0,16.0
281,"(6, 72)",1.0,16.0
282,"(6, 74)",1.0,16.0
283,"(7, 69)",1.0,16.0
284,"(7, 88)",1.0,16.0
285,"(8, 83)",1.0,16.0
286,"(8, 89)",1.0,16.0
287,"(9, 82)",1.0,16.0
288,"(9, 84)",1.0,16.0
289,"(9, 89)",1.0,16.0
290,"(10, 81)",1.0,16.0
291,"(10, 90)",1.0,16.0
292,"(11, 79)",1.0,16.0
293,"(11, 90)",1.0,16.0
294,"(12, 90)",1.0,16.0
295,"(12, 91)",1.0,16.0
296,"(12, 92)",1.0,16.0
297,"(14, 83)",1.0,16.0
298,"(14, 94)",1.0,16.0
299,"(15, 94)",1.0,16.0
300,"(16, 64)",1.0,16.0
301,"(16, 65)",1.0,16.0
302,"(16, 94)",1.0,16.0
303,"(17, 62)",1.0,16.0
304,"(20, 62)",1.0,16.0
305,"(20, 63)",1.0,16.0
306,"(20, 73)",1.0,16.0
307,"(21, 67)",1.0,16.0
308,"(21, 74)",1.0,16.0
309,"(21, 93)",1.0,16.0
310,"(23, 72)",1.0,16.0
311,"(23, 93)",1.0,16.0
312,"(23, 94)",1.0,16.0
313,"(24, 72)",1.0,16.0
314,"(25, 90)",1.0,16.0
315,"(28, 92)",1.0,16.0
316,"(29, 90)",1.0,16.0
317,"(29, 91)",1.0,16.0
318,"(29, 92)",1.0,16.0
319,"(31, 91)",1.0,16.0
320,"(32, 91)",1.0,16.0
321,"(33, 89)",1.0,16.0
322,"(33, 91)",1.0,16.0
323,"(34, 90)",1.0,16.0
324,"(34, 91)",1.0,16.0
325,"(4, 70)",1.0,17.0
326,"(4, 71)",1.0,17.0
327,"(5, 69)",1.0,17.0
328,"(5, 72)",1.0,17.0
329,"(5, 73)",1.0,17.0
330,"(6, 68)",1.0,17.0
331,"(6, 73)",1.0,17.0
332,"(7, 83)",1.0,17.0
333,"(7, 84)",1.0,17.0
334,"(7, 87)",1.0,17.0
335,"(7, 90)",1.0,17.0
336,"(8, 81)",1.0,17.0
337,"(8, 90)",1.0,17.0
338,"(9, 90)",1.0,17.0
339,"(9, 91)",1.0,17.0
340,"(11, 91)",1.0,17.0
341,"(11, 93)",1.0,17.0
342,"(12, 93)",1.0,17.0
343,"(13, 95)",1.0,17.0
344,"(14, 95)",1.0,17.0
345,"(15, 64)",1.0,17.0
346,"(15, 65)",1.0,17.0
347,"(15, 95)",1.0,17.0
348,"(16, 61)",1.0,17.0
349,"(16, 63)",1.0,17.0
350,"(17, 93)",1.0,17.0
351,"(17, 95)",1.0,17.0
352,"(18, 61)",1.0,17.0
353,"(19, 61)",1.0,17.0
354,"(19, 72)",1.0,17.0
355,"(19, 73)",1.0,17.0
356,"(20, 61)",1.0,17.0
357,"(20, 74)",1.0,17.0
358,"(20, 92)",1.0,17.0
359,"(20, 93)",1.0,17.0
360,"(20, 94)",1.0,17.0
361,"(21, 62)",1.0,17.0
362,"(21, 75)",1.0,17.0
363,"(22, 75)",1.0,17.0
364,"(22, 94)",1.0,17.0
365,"(23, 95)",1.0,17.0
366,"(25, 73)",1.0,17.0
367,"(28, 93)",1.0,17.0
368,"(30, 90)",1.0,17.0
369,"(31, 92)",1.0,17.0
370,"(32, 92)",1.0,17.0
371,"(33, 92)",1.0,17.0
372,"(34, 88)",1.0,17.0
373,"(3, 71)",1.0,18.0
374,"(4, 72)",1.0,18.0
375,"(4, 73)",1.0,18.0
376,"(6, 88)",1.0,18.0
377,"(7, 82)",1.0,18.0
378,"(7, 85)",1.0,18.0
379,"(7, 86)",1.0,18.0
380,"(8, 91)",1.0,18.0
381,"(9, 92)",1.0,18.0
382,"(10, 92)",1.0,18.0
383,"(12, 95)",1.0,18.0
384,"(13, 93)",1.0,18.0
385,"(14, 64)",1.0,18.0
386,"(14, 65)",1.0,18.0
387,"(14, 96)",1.0,18.0
388,"(15, 62)",1.0,18.0
389,"(16, 60)",1.0,18.0
390,"(17, 60)",1.0,18.0
391,"(17, 92)",1.0,18.0
392,"(17, 96)",1.0,18.0
393,"(18, 60)",1.0,18.0
394,"(18, 72)",1.0,18.0
395,"(18, 92)",1.0,18.0
396,"(18, 94)",1.0,18.0
397,"(18, 95)",1.0,18.0
398,"(18, 96)",1.0,18.0
399,"(19, 60)",1.0,18.0
400,"(19, 74)",1.0,18.0
401,"(19, 92)",1.0,18.0
402,"(19, 94)",1.0,18.0
403,"(20, 72)",1.0,18.0
404,"(20, 95)",1.0,18.0
405,"(22, 61)",1.0,18.0
406,"(22, 96)",1.0,18.0
407,"(23, 96)",1.0,18.0
408,"(26, 72)",1.0,18.0
409,"(26, 73)",1.0,18.0
410,"(27, 94)",1.0,18.0
411,"(28, 94)",1.0,18.0
412,"(31, 93)",1.0,18.0
413,"(32, 93)",1.0,18.0
414,"(33, 93)",1.0,18.0
415,"(34, 93)",1.0,18.0
416,"(35, 88)",1.0,18.0
417,"(2, 71)",1.0,19.0
418,"(3, 73)",1.0,19.0
419,"(3, 74)",1.0,19.0
420,"(5, 87)",1.0,19.0
421,"(5, 88)",1.0,19.0
422,"(5, 89)",1.0,19.0
423,"(6, 81)",1.0,19.0
424,"(6, 84)",1.0,19.0
425,"(6, 86)",1.0,19.0
426,"(8, 93)",1.0,19.0
427,"(13, 63)",1.0,19.0
428,"(13, 65)",1.0,19.0
429,"(14, 62)",1.0,19.0
430,"(14, 63)",1.0,19.0
431,"(15, 61)",1.0,19.0
432,"(16, 97)",1.0,19.0
433,"(17, 72)",1.0,19.0
434,"(17, 73)",1.0,19.0
435,"(18, 59)",1.0,19.0
436,"(18, 73)",1.0,19.0
437,"(18, 97)",1.0,19.0
438,"(19, 96)",1.0,19.0
439,"(19, 97)",1.0,19.0
440,"(20, 59)",1.0,19.0
441,"(20, 60)",1.0,19.0
442,"(20, 71)",1.0,19.0
443,"(21, 96)",1.0,19.0
444,"(22, 97)",1.0,19.0
445,"(23, 60)",1.0,19.0
446,"(25, 72)",1.0,19.0
447,"(26, 71)",1.0,19.0
448,"(26, 93)",1.0,19.0
449,"(26, 95)",1.0,19.0
450,"(27, 72)",1.0,19.0
451,"(27, 73)",1.0,19.0
452,"(27, 74)",1.0,19.0
453,"(31, 94)",1.0,19.0
454,"(32, 94)",1.0,19.0
455,"(34, 92)",1.0,19.0
456,"(34, 94)",1.0,19.0
457,"(35, 87)",1.0,19.0
458,"(35, 93)",1.0,19.0
459,"(35, 94)",1.0,19.0
460,"(36, 87)",1.0,19.0
461,"(36, 88)",1.0,19.0
462,"(36, 89)",1.0,19.0
463,"(2, 73)",1.0,20.0
464,"(4, 74)",1.0,20.0
465,"(4, 75)",1.0,20.0
466,"(4, 87)",1.0,20.0
467,"(4, 88)",1.0,20.0
468,"(4, 89)",1.0,20.0
469,"(5, 80)",1.0,20.0
470,"(5, 81)",1.0,20.0
471,"(5, 85)",1.0,20.0
472,"(5, 86)",1.0,20.0
473,"(5, 90)",1.0,20.0
474,"(7, 92)",1.0,20.0
475,"(8, 94)",1.0,20.0
476,"(12, 66)",1.0,20.0
477,"(13, 61)",1.0,20.0
478,"(13, 62)",1.0,20.0
479,"(15, 60)",1.0,20.0
480,"(15, 98)",1.0,20.0
481,"(17, 58)",1.0,20.0
482,"(17, 74)",1.0,20.0
483,"(17, 98)",1.0,20.0
484,"(18, 98)",1.0,20.0
485,"(19, 58)",1.0,20.0
486,"(20, 70)",1.0,20.0
487,"(20, 97)",1.0,20.0
488,"(21, 59)",1.0,20.0
489,"(21, 60)",1.0,20.0
490,"(22, 59)",1.0,20.0
491,"(23, 98)",1.0,20.0
492,"(24, 59)",1.0,20.0
493,"(24, 60)",1.0,20.0
494,"(24, 71)",1.0,20.0
495,"(25, 71)",1.0,20.0
496,"(25, 96)",1.0,20.0
497,"(28, 72)",1.0,20.0
498,"(28, 73)",1.0,20.0
499,"(28, 75)",1.0,20.0
500,"(31, 95)",1.0,20.0
501,"(32, 95)",1.0,20.0
502,"(34, 86)",1.0,20.0
503,"(34, 95)",1.0,20.0
504,"(35, 86)",1.0,20.0
505,"(35, 95)",1.0,20.0
506,"(36, 92)",1.0,20.0
507,"(36, 93)",1.0,20.0
508,"(36, 94)",1.0,20.0
509,"(37, 89)",1.0,20.0
510,"(1, 74)",1.0,21.0
511,"(3, 76)",1.0,21.0
512,"(3, 87)",1.0,21.0
513,"(3, 90)",1.0,21.0
514,"(4, 79)",1.0,21.0
515,"(4, 80)",1.0,21.0
516,"(4, 85)",1.0,21.0
517,"(4, 90)",1.0,21.0
518,"(4, 91)",1.0,21.0
519,"(5, 76)",1.0,21.0
520,"(6, 79)",1.0,21.0
521,"(6, 91)",1.0,21.0
522,"(6, 92)",1.0,21.0
523,"(9, 93)",1.0,21.0
524,"(11, 65)",1.0,21.0
525,"(11, 66)",1.0,21.0
526,"(11, 67)",1.0,21.0
527,"(14, 97)",1.0,21.0
528,"(14, 98)",1.0,21.0
529,"(14, 99)",1.0,21.0
530,"(15, 99)",1.0,21.0
531,"(16, 57)",1.0,21.0
532,"(16, 98)",1.0,21.0
533,"(16, 99)",1.0,21.0
534,"(18, 57)",1.0,21.0
535,"(19, 99)",1.0,21.0
536,"(21, 58)",1.0,21.0
537,"(21, 61)",1.0,21.0
538,"(22, 99)",1.0,21.0
539,"(23, 59)",1.0,21.0
540,"(25, 59)",1.0,21.0
541,"(25, 70)",1.0,21.0
542,"(28, 76)",1.0,21.0
543,"(29, 71)",1.0,21.0
544,"(29, 73)",1.0,21.0
545,"(33, 86)",1.0,21.0
546,"(33, 87)",1.0,21.0
547,"(34, 85)",1.0,21.0
548,"(34, 96)",1.0,21.0
549,"(35, 85)",1.0,21.0
550,"(35, 96)",1.0,21.0
551,"(36, 90)",1.0,21.0
552,"(36, 91)",1.0,21.0
553,"(36, 95)",1.0,21.0
554,"(37, 92)",1.0,21.0
555,"(37, 93)",1.0,21.0
556,"(37, 94)",1.0,21.0
557,"(0, 74)",1.0,22.0
558,"(1, 73)",1.0,22.0
559,"(2, 77)",1.0,22.0
560,"(2, 87)",1.0,22.0
561,"(2, 89)",1.0,22.0
562,"(3, 79)",1.0,22.0
563,"(3, 85)",1.0,22.0
564,"(3, 91)",1.0,22.0
565,"(4, 76)",1.0,22.0
566,"(4, 78)",1.0,22.0
567,"(4, 84)",1.0,22.0
568,"(4, 92)",1.0,22.0
569,"(5, 92)",1.0,22.0
570,"(6, 76)",1.0,22.0
571,"(6, 77)",1.0,22.0
572,"(6, 78)",1.0,22.0
573,"(6, 80)",1.0,22.0
574,"(6, 93)",1.0,22.0
575,"(7, 78)",1.0,22.0
576,"(10, 64)",1.0,22.0
577,"(10, 65)",1.0,22.0
578,"(12, 64)",1.0,22.0
579,"(12, 67)",1.0,22.0
580,"(13, 99)",1.0,22.0
581,"(17, 56)",1.0,22.0
582,"(17, 57)",1.0,22.0
583,"(19, 57)",1.0,22.0
584,"(21, 57)",1.0,22.0
585,"(21, 99)",1.0,22.0
586,"(22, 98)",1.0,22.0
587,"(23, 58)",1.0,22.0
588,"(26, 58)",1.0,22.0
589,"(26, 69)",1.0,22.0
590,"(29, 76)",1.0,22.0
591,"(29, 77)",1.0,22.0
592,"(30, 72)",1.0,22.0
593,"(30, 73)",1.0,22.0
594,"(30, 74)",1.0,22.0
595,"(32, 87)",1.0,22.0
596,"(34, 84)",1.0,22.0
597,"(34, 97)",1.0,22.0
598,"(35, 84)",1.0,22.0
599,"(35, 97)",1.0,22.0
600,"(36, 84)",1.0,22.0
601,"(36, 96)",1.0,22.0
602,"(37, 91)",1.0,22.0
603,"(37, 95)",1.0,22.0
604,"(38, 92)",1.0,22.0
605,"(1, 76)",1.0,23.0
606,"(1, 78)",1.0,23.0
607,"(1, 86)",1.0,23.0
608,"(2, 78)",1.0,23.0
609,"(2, 88)",1.0,23.0
610,"(2, 90)",1.0,23.0
611,"(2, 92)",1.0,23.0
612,"(3, 78)",1.0,23.0
613,"(3, 93)",1.0,23.0
614,"(5, 78)",1.0,23.0
615,"(6, 94)",1.0,23.0
616,"(7, 76)",1.0,23.0
617,"(8, 79)",1.0,23.0
618,"(9, 64)",1.0,23.0
619,"(9, 65)",1.0,23.0
620,"(10, 63)",1.0,23.0
621,"(11, 64)",1.0,23.0
622,"(16, 55)",1.0,23.0
623,"(17, 55)",1.0,23.0
624,"(18, 55)",1.0,23.0
625,"(19, 56)",1.0,23.0
626,"(20, 56)",1.0,23.0
627,"(23, 99)",1.0,23.0
628,"(25, 69)",1.0,23.0
629,"(26, 68)",1.0,23.0
630,"(27, 59)",1.0,23.0
631,"(27, 68)",1.0,23.0
632,"(28, 77)",1.0,23.0
633,"(28, 78)",1.0,23.0
634,"(29, 75)",1.0,23.0
635,"(29, 78)",1.0,23.0
636,"(31, 73)",1.0,23.0
637,"(33, 83)",1.0,23.0
638,"(33, 98)",1.0,23.0
639,"(34, 83)",1.0,23.0
640,"(35, 98)",1.0,23.0
641,"(37, 85)",1.0,23.0
642,"(38, 90)",1.0,23.0
643,"(38, 91)",1.0,23.0
644,"(0, 77)",1.0,24.0
645,"(0, 87)",1.0,24.0
646,"(1, 79)",1.0,24.0
647,"(1, 91)",1.0,24.0
648,"(1, 92)",1.0,24.0
649,"(4, 77)",1.0,24.0
650,"(6, 95)",1.0,24.0
651,"(7, 79)",1.0,24.0
652,"(7, 95)",1.0,24.0
653,"(8, 64)",1.0,24.0
654,"(8, 65)",1.0,24.0
655,"(9, 78)",1.0,24.0
656,"(10, 62)",1.0,24.0
657,"(15, 55)",1.0,24.0
658,"(16, 54)",1.0,24.0
659,"(17, 54)",1.0,24.0
660,"(18, 54)",1.0,24.0
661,"(21, 55)",1.0,24.0
662,"(24, 68)",1.0,24.0
663,"(24, 98)",1.0,24.0
664,"(26, 60)",1.0,24.0
665,"(26, 67)",1.0,24.0
666,"(27, 60)",1.0,24.0
667,"(27, 67)",1.0,24.0
668,"(27, 78)",1.0,24.0
669,"(28, 58)",1.0,24.0
670,"(28, 68)",1.0,24.0
671,"(28, 79)",1.0,24.0
672,"(30, 79)",1.0,24.0
673,"(32, 72)",1.0,24.0
674,"(32, 73)",1.0,24.0
675,"(32, 98)",1.0,24.0
676,"(32, 99)",1.0,24.0
677,"(34, 82)",1.0,24.0
678,"(34, 99)",1.0,24.0
679,"(35, 99)",1.0,24.0
680,"(36, 99)",1.0,24.0
681,"(37, 84)",1.0,24.0
682,"(38, 85)",1.0,24.0
683,"(38, 86)",1.0,24.0
684,"(39, 89)",1.0,24.0
685,"(39, 92)",1.0,24.0
686,"(0, 78)",1.0,25.0
687,"(0, 90)",1.0,25.0
688,"(1, 90)",1.0,25.0
689,"(2, 93)",1.0,25.0
690,"(5, 96)",1.0,25.0
691,"(6, 96)",1.0,25.0
692,"(7, 63)",1.0,25.0
693,"(7, 65)",1.0,25.0
694,"(8, 96)",1.0,25.0
695,"(9, 61)",1.0,25.0
696,"(9, 77)",1.0,25.0
697,"(10, 61)",1.0,25.0
698,"(11, 62)",1.0,25.0
699,"(14, 54)",1.0,25.0
700,"(14, 55)",1.0,25.0
701,"(15, 54)",1.0,25.0
702,"(15, 56)",1.0,25.0
703,"(16, 53)",1.0,25.0
704,"(17, 53)",1.0,25.0
705,"(18, 53)",1.0,25.0
706,"(21, 54)",1.0,25.0
707,"(22, 54)",1.0,25.0
708,"(23, 67)",1.0,25.0
709,"(23, 68)",1.0,25.0
710,"(23, 69)",1.0,25.0
711,"(24, 67)",1.0,25.0
712,"(24, 69)",1.0,25.0
713,"(25, 68)",1.0,25.0
714,"(26, 66)",1.0,25.0
715,"(27, 57)",1.0,25.0
716,"(27, 61)",1.0,25.0
717,"(28, 60)",1.0,25.0
718,"(28, 66)",1.0,25.0
719,"(29, 57)",1.0,25.0
720,"(29, 58)",1.0,25.0
721,"(29, 67)",1.0,25.0
722,"(30, 80)",1.0,25.0
723,"(31, 79)",1.0,25.0
724,"(31, 80)",1.0,25.0
725,"(31, 98)",1.0,25.0
726,"(31, 99)",1.0,25.0
727,"(32, 97)",1.0,25.0
728,"(33, 72)",1.0,25.0
729,"(33, 73)",1.0,25.0
730,"(35, 81)",1.0,25.0
731,"(37, 98)",1.0,25.0
732,"(38, 89)",1.0,25.0
733,"(39, 93)",1.0,25.0
734,"(40, 88)",1.0,25.0
735,"(40, 90)",1.0,25.0
736,"(40, 91)",1.0,25.0
737,"(40, 92)",1.0,25.0
738,"(0, 79)",1.0,26.0
739,"(0, 89)",1.0,26.0
740,"(1, 94)",1.0,26.0
741,"(4, 96)",1.0,26.0
742,"(4, 97)",1.0,26.0
743,"(5, 97)",1.0,26.0
744,"(7, 64)",1.0,26.0
745,"(8, 61)",1.0,26.0
746,"(8, 76)",1.0,26.0
747,"(8, 97)",1.0,26.0
748,"(9, 60)",1.0,26.0
749,"(11, 61)",1.0,26.0
750,"(13, 53)",1.0,26.0
751,"(13, 54)",1.0,26.0
752,"(13, 55)",1.0,26.0
753,"(14, 56)",1.0,26.0
754,"(15, 52)",1.0,26.0
755,"(16, 52)",1.0,26.0
756,"(18, 52)",1.0,26.0
757,"(19, 52)",1.0,26.0
758,"(21, 53)",1.0,26.0
759,"(22, 55)",1.0,26.0
760,"(23, 53)",1.0,26.0
761,"(23, 55)",1.0,26.0
762,"(23, 66)",1.0,26.0
763,"(24, 66)",1.0,26.0
764,"(25, 65)",1.0,26.0
765,"(26, 57)",1.0,26.0
766,"(27, 65)",1.0,26.0
767,"(27, 66)",1.0,26.0
768,"(28, 61)",1.0,26.0
769,"(28, 65)",1.0,26.0
770,"(29, 59)",1.0,26.0
771,"(29, 60)",1.0,26.0
772,"(30, 57)",1.0,26.0
773,"(30, 59)",1.0,26.0
774,"(30, 67)",1.0,26.0
775,"(30, 68)",1.0,26.0
