,position,condition,step
225,"(42, 24)",1.0,26.0
226,"(45, 25)",1.0,26.0
227,"(47, 24)",1.0,26.0
228,"(56, 6)",1.0,26.0
229,"(58, 4)",1.0,26.0
230,"(58, 6)",1.0,26.0
231,"(59, 6)",1.0,26.0
232,"(38, 2)",1.0,27.0
233,"(39, 16)",1.0,27.0
234,"(39, 17)",1.0,27.0
235,"(39, 21)",1.0,27.0
236,"(40, 18)",1.0,27.0
237,"(41, 23)",1.0,27.0
238,"(44, 25)",1.0,27.0
239,"(48, 23)",1.0,27.0
240,"(48, 25)",1.0,27.0
241,"(57, 7)",1.0,27.0
242,"(59, 3)",1.0,27.0
243,"(59, 4)",1.0,27.0
244,"(59, 5)",1.0,27.0
245,"(60, 5)",1.0,27.0
246,"(60, 7)",1.0,27.0
247,"(37, 1)",1.0,28.0
248,"(37, 3)",1.0,28.0
249,"(38, 3)",1.0,28.0
250,"(38, 16)",1.0,28.0
251,"(38, 17)",1.0,28.0
252,"(39, 1)",1.0,28.0
253,"(39, 2)",1.0,28.0
254,"(39, 20)",1.0,28.0
255,"(39, 22)",1.0,28.0
256,"(41, 24)",1.0,28.0
257,"(43, 25)",1.0,28.0
258,"(48, 24)",1.0,28.0
259,"(48, 26)",1.0,28.0
260,"(49, 24)",1.0,28.0
261,"(57, 8)",1.0,28.0
262,"(58, 3)",1.0,28.0
263,"(59, 2)",1.0,28.0
264,"(59, 8)",1.0,28.0
265,"(60, 2)",1.0,28.0
266,"(61, 4)",1.0,28.0
267,"(61, 5)",1.0,28.0
268,"(36, 0)",1.0,29.0
269,"(36, 2)",1.0,29.0
270,"(36, 4)",1.0,29.0
271,"(37, 4)",1.0,29.0
272,"(37, 17)",1.0,29.0
273,"(38, 18)",1.0,29.0
274,"(38, 19)",1.0,29.0
275,"(38, 20)",1.0,29.0
276,"(38, 21)",1.0,29.0
277,"(38, 22)",1.0,29.0
278,"(40, 0)",1.0,29.0
279,"(40, 1)",1.0,29.0
280,"(40, 2)",1.0,29.0
281,"(41, 25)",1.0,29.0
282,"(42, 26)",1.0,29.0
283,"(47, 26)",1.0,29.0
284,"(49, 23)",1.0,29.0
285,"(50, 24)",1.0,29.0
286,"(50, 25)",1.0,29.0
287,"(59, 1)",1.0,29.0
288,"(60, 1)",1.0,29.0
289,"(60, 9)",1.0,29.0
290,"(61, 1)",1.0,29.0
291,"(61, 3)",1.0,29.0
292,"(62, 4)",1.0,29.0
293,"(62, 5)",1.0,29.0
294,"(35, 3)",1.0,30.0
295,"(35, 5)",1.0,30.0
296,"(36, 5)",1.0,30.0
297,"(36, 16)",1.0,30.0
298,"(36, 17)",1.0,30.0
299,"(37, 21)",1.0,30.0
300,"(37, 22)",1.0,30.0
301,"(39, 23)",1.0,30.0
302,"(40, 25)",1.0,30.0
303,"(40, 26)",1.0,30.0
304,"(41, 26)",1.0,30.0
305,"(41, 27)",1.0,30.0
306,"(43, 27)",1.0,30.0
307,"(46, 27)",1.0,30.0
308,"(48, 22)",1.0,30.0
309,"(51, 23)",1.0,30.0
310,"(51, 24)",1.0,30.0
311,"(51, 26)",1.0,30.0
312,"(60, 0)",1.0,30.0
313,"(61, 9)",1.0,30.0
314,"(62, 1)",1.0,30.0
315,"(63, 3)",1.0,30.0
316,"(63, 4)",1.0,30.0
317,"(63, 5)",1.0,30.0
318,"(34, 6)",1.0,31.0
319,"(35, 15)",1.0,31.0
320,"(35, 16)",1.0,31.0
321,"(35, 17)",1.0,31.0
322,"(35, 18)",1.0,31.0
323,"(36, 20)",1.0,31.0
324,"(36, 21)",1.0,31.0
325,"(36, 22)",1.0,31.0
326,"(36, 23)",1.0,31.0
327,"(37, 23)",1.0,31.0
328,"(38, 23)",1.0,31.0
329,"(39, 24)",1.0,31.0
330,"(39, 26)",1.0,31.0
331,"(40, 27)",1.0,31.0
332,"(43, 26)",1.0,31.0
333,"(44, 27)",1.0,31.0
334,"(44, 28)",1.0,31.0
335,"(50, 22)",1.0,31.0
336,"(50, 27)",1.0,31.0
337,"(51, 22)",1.0,31.0
338,"(52, 24)",1.0,31.0
339,"(52, 26)",1.0,31.0
340,"(52, 27)",1.0,31.0
341,"(62, 0)",1.0,31.0
342,"(62, 2)",1.0,31.0
343,"(62, 8)",1.0,31.0
344,"(63, 2)",1.0,31.0
345,"(64, 3)",1.0,31.0
346,"(64, 4)",1.0,31.0
347,"(64, 5)",1.0,31.0
348,"(64, 6)",1.0,31.0
349,"(33, 6)",1.0,32.0
350,"(33, 7)",1.0,32.0
351,"(34, 17)",1.0,32.0
352,"(34, 18)",1.0,32.0
353,"(35, 19)",1.0,32.0
354,"(35, 20)",1.0,32.0
355,"(35, 21)",1.0,32.0
356,"(35, 23)",1.0,32.0
357,"(36, 18)",1.0,32.0
358,"(36, 19)",1.0,32.0
359,"(36, 24)",1.0,32.0
360,"(38, 25)",1.0,32.0
361,"(38, 27)",1.0,32.0
362,"(39, 25)",1.0,32.0
363,"(40, 28)",1.0,32.0
364,"(43, 28)",1.0,32.0
365,"(45, 28)",1.0,32.0
366,"(50, 21)",1.0,32.0
367,"(51, 21)",1.0,32.0
368,"(51, 27)",1.0,32.0
369,"(51, 28)",1.0,32.0
370,"(53, 24)",1.0,32.0
371,"(53, 25)",1.0,32.0
372,"(53, 27)",1.0,32.0
373,"(53, 28)",1.0,32.0
374,"(62, 7)",1.0,32.0
375,"(63, 7)",1.0,32.0
376,"(64, 1)",1.0,32.0
377,"(64, 2)",1.0,32.0
378,"(64, 7)",1.0,32.0
379,"(65, 2)",1.0,32.0
380,"(65, 3)",1.0,32.0
381,"(65, 4)",1.0,32.0
382,"(65, 5)",1.0,32.0
383,"(65, 6)",1.0,32.0
384,"(65, 7)",1.0,32.0
385,"(32, 6)",1.0,33.0
386,"(32, 7)",1.0,33.0
387,"(33, 17)",1.0,33.0
388,"(33, 19)",1.0,33.0
389,"(34, 22)",1.0,33.0
390,"(36, 25)",1.0,33.0
391,"(37, 26)",1.0,33.0
392,"(38, 26)",1.0,33.0
393,"(38, 28)",1.0,33.0
394,"(39, 29)",1.0,33.0
395,"(42, 29)",1.0,33.0
396,"(46, 28)",1.0,33.0
397,"(51, 20)",1.0,33.0
398,"(52, 29)",1.0,33.0
399,"(53, 26)",1.0,33.0
400,"(54, 23)",1.0,33.0
401,"(54, 24)",1.0,33.0
402,"(54, 26)",1.0,33.0
403,"(54, 27)",1.0,33.0
404,"(64, 8)",1.0,33.0
405,"(65, 1)",1.0,33.0
406,"(66, 2)",1.0,33.0
407,"(66, 3)",1.0,33.0
408,"(66, 4)",1.0,33.0
409,"(66, 7)",1.0,33.0
410,"(31, 5)",1.0,34.0
411,"(31, 6)",1.0,34.0
412,"(31, 8)",1.0,34.0
413,"(32, 16)",1.0,34.0
414,"(33, 8)",1.0,34.0
415,"(33, 20)",1.0,34.0
416,"(33, 23)",1.0,34.0
417,"(34, 23)",1.0,34.0
418,"(35, 26)",1.0,34.0
419,"(36, 27)",1.0,34.0
420,"(37, 27)",1.0,34.0
421,"(38, 29)",1.0,34.0
422,"(39, 30)",1.0,34.0
423,"(40, 30)",1.0,34.0
424,"(41, 30)",1.0,34.0
425,"(51, 29)",1.0,34.0
426,"(51, 30)",1.0,34.0
427,"(52, 20)",1.0,34.0
428,"(53, 23)",1.0,34.0
429,"(55, 22)",1.0,34.0
430,"(55, 27)",1.0,34.0
431,"(63, 9)",1.0,34.0
432,"(64, 9)",1.0,34.0
433,"(67, 2)",1.0,34.0
434,"(67, 3)",1.0,34.0
435,"(67, 5)",1.0,34.0
436,"(67, 7)",1.0,34.0
437,"(30, 5)",1.0,35.0
438,"(30, 6)",1.0,35.0
439,"(30, 8)",1.0,35.0
440,"(31, 15)",1.0,35.0
441,"(32, 22)",1.0,35.0
442,"(32, 24)",1.0,35.0
443,"(33, 9)",1.0,35.0
444,"(33, 21)",1.0,35.0
445,"(34, 26)",1.0,35.0
446,"(35, 25)",1.0,35.0
447,"(35, 27)",1.0,35.0
448,"(37, 29)",1.0,35.0
449,"(39, 31)",1.0,35.0
450,"(40, 31)",1.0,35.0
451,"(50, 29)",1.0,35.0
452,"(50, 31)",1.0,35.0
453,"(51, 31)",1.0,35.0
454,"(52, 30)",1.0,35.0
455,"(54, 21)",1.0,35.0
456,"(55, 21)",1.0,35.0
457,"(56, 26)",1.0,35.0
458,"(56, 27)",1.0,35.0
459,"(62, 9)",1.0,35.0
460,"(63, 10)",1.0,35.0
461,"(65, 10)",1.0,35.0
462,"(67, 4)",1.0,35.0
463,"(67, 6)",1.0,35.0
464,"(29, 5)",1.0,36.0
465,"(29, 6)",1.0,36.0
466,"(29, 8)",1.0,36.0
467,"(29, 9)",1.0,36.0
468,"(30, 15)",1.0,36.0
469,"(30, 16)",1.0,36.0
470,"(31, 23)",1.0,36.0
471,"(31, 24)",1.0,36.0
472,"(31, 25)",1.0,36.0
473,"(32, 21)",1.0,36.0
474,"(32, 25)",1.0,36.0
475,"(33, 26)",1.0,36.0
476,"(33, 27)",1.0,36.0
477,"(38, 31)",1.0,36.0
478,"(38, 32)",1.0,36.0
479,"(39, 32)",1.0,36.0
480,"(40, 32)",1.0,36.0
481,"(50, 30)",1.0,36.0
482,"(50, 32)",1.0,36.0
483,"(52, 32)",1.0,36.0
484,"(53, 30)",1.0,36.0
485,"(54, 20)",1.0,36.0
486,"(56, 20)",1.0,36.0
487,"(57, 26)",1.0,36.0
488,"(57, 28)",1.0,36.0
489,"(65, 9)",1.0,36.0
490,"(65, 11)",1.0,36.0
491,"(66, 9)",1.0,36.0
492,"(68, 7)",1.0,36.0
493,"(28, 4)",1.0,37.0
494,"(28, 5)",1.0,37.0
495,"(28, 6)",1.0,37.0
496,"(28, 7)",1.0,37.0
497,"(28, 9)",1.0,37.0
498,"(29, 15)",1.0,37.0
499,"(29, 16)",1.0,37.0
500,"(29, 17)",1.0,37.0
501,"(30, 14)",1.0,37.0
502,"(30, 17)",1.0,37.0
503,"(30, 23)",1.0,37.0
504,"(30, 24)",1.0,37.0
505,"(30, 25)",1.0,37.0
506,"(31, 16)",1.0,37.0
507,"(31, 20)",1.0,37.0
508,"(31, 21)",1.0,37.0
509,"(32, 23)",1.0,37.0
510,"(32, 26)",1.0,37.0
511,"(32, 28)",1.0,37.0
512,"(33, 25)",1.0,37.0
513,"(37, 30)",1.0,37.0
514,"(37, 33)",1.0,37.0
515,"(38, 33)",1.0,37.0
516,"(40, 33)",1.0,37.0
517,"(52, 31)",1.0,37.0
518,"(53, 21)",1.0,37.0
519,"(53, 33)",1.0,37.0
520,"(54, 19)",1.0,37.0
521,"(54, 29)",1.0,37.0
522,"(54, 30)",1.0,37.0
523,"(54, 31)",1.0,37.0
524,"(56, 25)",1.0,37.0
525,"(57, 20)",1.0,37.0
526,"(57, 25)",1.0,37.0
527,"(58, 27)",1.0,37.0
528,"(58, 28)",1.0,37.0
529,"(69, 6)",1.0,37.0
530,"(69, 7)",1.0,37.0
531,"(27, 4)",1.0,38.0
532,"(27, 9)",1.0,38.0
533,"(29, 3)",1.0,38.0
534,"(29, 14)",1.0,38.0
535,"(29, 18)",1.0,38.0
536,"(29, 22)",1.0,38.0
537,"(29, 23)",1.0,38.0
538,"(29, 25)",1.0,38.0
539,"(30, 13)",1.0,38.0
540,"(30, 18)",1.0,38.0
541,"(30, 20)",1.0,38.0
542,"(30, 21)",1.0,38.0
543,"(31, 18)",1.0,38.0
544,"(31, 19)",1.0,38.0
545,"(31, 28)",1.0,38.0
546,"(32, 29)",1.0,38.0
547,"(33, 28)",1.0,38.0
548,"(36, 31)",1.0,38.0
549,"(36, 32)",1.0,38.0
550,"(37, 34)",1.0,38.0
551,"(38, 34)",1.0,38.0
552,"(53, 32)",1.0,38.0
553,"(54, 32)",1.0,38.0
554,"(55, 30)",1.0,38.0
555,"(56, 24)",1.0,38.0
556,"(57, 21)",1.0,38.0
557,"(57, 24)",1.0,38.0
558,"(58, 20)",1.0,38.0
559,"(58, 24)",1.0,38.0
560,"(58, 25)",1.0,38.0
561,"(59, 26)",1.0,38.0
562,"(59, 27)",1.0,38.0
563,"(59, 28)",1.0,38.0
564,"(69, 5)",1.0,38.0
565,"(70, 6)",1.0,38.0
566,"(70, 7)",1.0,38.0
567,"(70, 8)",1.0,38.0
568,"(26, 5)",1.0,39.0
569,"(26, 9)",1.0,39.0
570,"(26, 10)",1.0,39.0
571,"(27, 10)",1.0,39.0
572,"(28, 14)",1.0,39.0
573,"(28, 19)",1.0,39.0
574,"(28, 21)",1.0,39.0
575,"(28, 22)",1.0,39.0
576,"(28, 23)",1.0,39.0
577,"(28, 24)",1.0,39.0
578,"(28, 26)",1.0,39.0
579,"(29, 12)",1.0,39.0
580,"(29, 19)",1.0,39.0
581,"(29, 20)",1.0,39.0
582,"(30, 4)",1.0,39.0
583,"(30, 29)",1.0,39.0
584,"(31, 12)",1.0,39.0
585,"(31, 29)",1.0,39.0
586,"(31, 30)",1.0,39.0
587,"(34, 29)",1.0,39.0
588,"(35, 31)",1.0,39.0
589,"(35, 32)",1.0,39.0
590,"(35, 33)",1.0,39.0
591,"(37, 35)",1.0,39.0
592,"(38, 35)",1.0,39.0
593,"(55, 24)",1.0,39.0
594,"(55, 33)",1.0,39.0
595,"(57, 23)",1.0,39.0
596,"(58, 23)",1.0,39.0
597,"(59, 20)",1.0,39.0
598,"(59, 21)",1.0,39.0
599,"(59, 24)",1.0,39.0
600,"(59, 25)",1.0,39.0
601,"(59, 29)",1.0,39.0
602,"(60, 25)",1.0,39.0
603,"(60, 26)",1.0,39.0
604,"(60, 28)",1.0,39.0
605,"(69, 4)",1.0,39.0
606,"(71, 6)",1.0,39.0
607,"(71, 7)",1.0,39.0
608,"(25, 9)",1.0,40.0
609,"(27, 14)",1.0,40.0
610,"(27, 18)",1.0,40.0
611,"(27, 21)",1.0,40.0
612,"(27, 25)",1.0,40.0
613,"(27, 26)",1.0,40.0
614,"(28, 12)",1.0,40.0
615,"(28, 20)",1.0,40.0
616,"(29, 27)",1.0,40.0
617,"(29, 28)",1.0,40.0
618,"(29, 29)",1.0,40.0
619,"(29, 30)",1.0,40.0
620,"(30, 11)",1.0,40.0
621,"(30, 12)",1.0,40.0
622,"(30, 30)",1.0,40.0
623,"(31, 3)",1.0,40.0
624,"(32, 11)",1.0,40.0
625,"(34, 30)",1.0,40.0
626,"(34, 32)",1.0,40.0
627,"(36, 34)",1.0,40.0
628,"(37, 36)",1.0,40.0
629,"(56, 34)",1.0,40.0
630,"(57, 22)",1.0,40.0
631,"(59, 23)",1.0,40.0
632,"(60, 21)",1.0,40.0
633,"(61, 25)",1.0,40.0
634,"(61, 26)",1.0,40.0
635,"(61, 27)",1.0,40.0
636,"(61, 28)",1.0,40.0
637,"(70, 4)",1.0,40.0
638,"(72, 7)",1.0,40.0
639,"(24, 9)",1.0,41.0
640,"(24, 10)",1.0,41.0
641,"(26, 18)",1.0,41.0
642,"(26, 21)",1.0,41.0
643,"(26, 24)",1.0,41.0
644,"(26, 25)",1.0,41.0
645,"(26, 26)",1.0,41.0
646,"(27, 12)",1.0,41.0
647,"(27, 17)",1.0,41.0
648,"(27, 19)",1.0,41.0
649,"(28, 11)",1.0,41.0
650,"(28, 27)",1.0,41.0
651,"(28, 28)",1.0,41.0
652,"(28, 29)",1.0,41.0
653,"(29, 10)",1.0,41.0
654,"(29, 26)",1.0,41.0
655,"(30, 27)",1.0,41.0
656,"(31, 10)",1.0,41.0
657,"(31, 11)",1.0,41.0
658,"(33, 31)",1.0,41.0
659,"(33, 32)",1.0,41.0
660,"(35, 35)",1.0,41.0
661,"(36, 37)",1.0,41.0
662,"(37, 37)",1.0,41.0
663,"(57, 33)",1.0,41.0
664,"(57, 34)",1.0,41.0
665,"(57, 35)",1.0,41.0
666,"(60, 22)",1.0,41.0
667,"(61, 24)",1.0,41.0
668,"(61, 29)",1.0,41.0
669,"(62, 26)",1.0,41.0
670,"(62, 27)",1.0,41.0
671,"(62, 29)",1.0,41.0
672,"(69, 3)",1.0,41.0
673,"(71, 4)",1.0,41.0
674,"(23, 8)",1.0,42.0
675,"(23, 9)",1.0,42.0
676,"(23, 11)",1.0,42.0
677,"(25, 18)",1.0,42.0
678,"(25, 19)",1.0,42.0
679,"(25, 20)",1.0,42.0
680,"(25, 21)",1.0,42.0
681,"(25, 25)",1.0,42.0
682,"(25, 26)",1.0,42.0
683,"(26, 12)",1.0,42.0
684,"(26, 16)",1.0,42.0
685,"(26, 17)",1.0,42.0
686,"(26, 23)",1.0,42.0
687,"(27, 16)",1.0,42.0
688,"(27, 29)",1.0,42.0
689,"(27, 30)",1.0,42.0
690,"(30, 10)",1.0,42.0
691,"(32, 33)",1.0,42.0
692,"(34, 35)",1.0,42.0
693,"(34, 36)",1.0,42.0
694,"(35, 36)",1.0,42.0
695,"(35, 37)",1.0,42.0
696,"(35, 38)",1.0,42.0
697,"(36, 38)",1.0,42.0
698,"(57, 32)",1.0,42.0
699,"(57, 36)",1.0,42.0
700,"(58, 32)",1.0,42.0
701,"(58, 34)",1.0,42.0
702,"(60, 30)",1.0,42.0
703,"(61, 23)",1.0,42.0
704,"(62, 24)",1.0,42.0
705,"(62, 28)",1.0,42.0
706,"(63, 25)",1.0,42.0
707,"(63, 28)",1.0,42.0
708,"(63, 30)",1.0,42.0
709,"(68, 2)",1.0,42.0
710,"(72, 3)",1.0,42.0
711,"(72, 5)",1.0,42.0
712,"(22, 8)",1.0,43.0
713,"(22, 9)",1.0,43.0
714,"(22, 12)",1.0,43.0
715,"(23, 10)",1.0,43.0
716,"(24, 12)",1.0,43.0
717,"(24, 17)",1.0,43.0
718,"(24, 18)",1.0,43.0
719,"(24, 21)",1.0,43.0
720,"(24, 22)",1.0,43.0
721,"(24, 24)",1.0,43.0
722,"(24, 25)",1.0,43.0
723,"(25, 13)",1.0,43.0
724,"(25, 16)",1.0,43.0
725,"(25, 17)",1.0,43.0
726,"(25, 22)",1.0,43.0
727,"(25, 24)",1.0,43.0
728,"(26, 28)",1.0,43.0
729,"(26, 29)",1.0,43.0
730,"(32, 32)",1.0,43.0
731,"(32, 34)",1.0,43.0
732,"(33, 34)",1.0,43.0
733,"(34, 37)",1.0,43.0
734,"(34, 38)",1.0,43.0
735,"(34, 39)",1.0,43.0
736,"(37, 39)",1.0,43.0
737,"(56, 31)",1.0,43.0
738,"(58, 31)",1.0,43.0
739,"(58, 33)",1.0,43.0
740,"(59, 31)",1.0,43.0
741,"(59, 32)",1.0,43.0
742,"(59, 33)",1.0,43.0
743,"(60, 31)",1.0,43.0
744,"(61, 31)",1.0,43.0
745,"(62, 22)",1.0,43.0
746,"(63, 23)",1.0,43.0
747,"(63, 27)",1.0,43.0
748,"(64, 25)",1.0,43.0
749,"(64, 27)",1.0,43.0
750,"(64, 29)",1.0,43.0
751,"(69, 2)",1.0,43.0
752,"(73, 3)",1.0,43.0
753,"(21, 8)",1.0,44.0
754,"(23, 22)",1.0,44.0
755,"(23, 26)",1.0,44.0
756,"(24, 15)",1.0,44.0
757,"(24, 16)",1.0,44.0
758,"(24, 23)",1.0,44.0
759,"(24, 26)",1.0,44.0
760,"(25, 12)",1.0,44.0
761,"(25, 14)",1.0,44.0
762,"(25, 27)",1.0,44.0
763,"(25, 29)",1.0,44.0
764,"(37, 38)",1.0,44.0
765,"(56, 30)",1.0,44.0
766,"(58, 30)",1.0,44.0
767,"(60, 33)",1.0,44.0
768,"(62, 23)",1.0,44.0
769,"(63, 22)",1.0,44.0
770,"(64, 22)",1.0,44.0
771,"(64, 26)",1.0,44.0
772,"(64, 28)",1.0,44.0
773,"(65, 25)",1.0,44.0
774,"(65, 26)",1.0,44.0
775,"(65, 27)",1.0,44.0
