,position,condition,step
130,"(73, 88)",1.0,14.0
131,"(73, 89)",1.0,14.0
132,"(51, 93)",1.0,15.0
133,"(52, 92)",1.0,15.0
134,"(56, 99)",1.0,15.0
135,"(60, 99)",1.0,15.0
136,"(61, 98)",1.0,15.0
137,"(64, 84)",1.0,15.0
138,"(64, 85)",1.0,15.0
139,"(67, 82)",1.0,15.0
140,"(69, 82)",1.0,15.0
141,"(69, 84)",1.0,15.0
142,"(70, 96)",1.0,15.0
143,"(70, 97)",1.0,15.0
144,"(72, 84)",1.0,15.0
145,"(72, 91)",1.0,15.0
146,"(72, 94)",1.0,15.0
147,"(72, 95)",1.0,15.0
148,"(73, 84)",1.0,15.0
149,"(73, 85)",1.0,15.0
150,"(73, 90)",1.0,15.0
151,"(73, 91)",1.0,15.0
152,"(74, 88)",1.0,15.0
153,"(50, 93)",1.0,16.0
154,"(51, 91)",1.0,16.0
155,"(51, 92)",1.0,16.0
156,"(52, 91)",1.0,16.0
157,"(61, 99)",1.0,16.0
158,"(63, 83)",1.0,16.0
159,"(64, 83)",1.0,16.0
160,"(66, 81)",1.0,16.0
161,"(67, 81)",1.0,16.0
162,"(69, 96)",1.0,16.0
163,"(70, 83)",1.0,16.0
164,"(70, 85)",1.0,16.0
165,"(70, 98)",1.0,16.0
166,"(73, 83)",1.0,16.0
167,"(73, 93)",1.0,16.0
168,"(73, 94)",1.0,16.0
169,"(74, 83)",1.0,16.0
170,"(74, 84)",1.0,16.0
171,"(75, 89)",1.0,16.0
172,"(51, 90)",1.0,17.0
173,"(52, 90)",1.0,17.0
174,"(53, 90)",1.0,17.0
175,"(62, 82)",1.0,17.0
176,"(62, 83)",1.0,17.0
177,"(62, 84)",1.0,17.0
178,"(64, 82)",1.0,17.0
179,"(65, 82)",1.0,17.0
180,"(65, 84)",1.0,17.0
181,"(67, 80)",1.0,17.0
182,"(68, 80)",1.0,17.0
183,"(68, 82)",1.0,17.0
184,"(68, 97)",1.0,17.0
185,"(69, 99)",1.0,17.0
186,"(72, 82)",1.0,17.0
187,"(73, 82)",1.0,17.0
188,"(73, 92)",1.0,17.0
189,"(74, 85)",1.0,17.0
190,"(74, 92)",1.0,17.0
191,"(74, 94)",1.0,17.0
192,"(74, 95)",1.0,17.0
193,"(75, 84)",1.0,17.0
194,"(75, 85)",1.0,17.0
195,"(75, 88)",1.0,17.0
196,"(76, 88)",1.0,17.0
197,"(51, 89)",1.0,18.0
198,"(52, 89)",1.0,18.0
199,"(53, 89)",1.0,18.0
200,"(61, 82)",1.0,18.0
201,"(61, 83)",1.0,18.0
202,"(61, 84)",1.0,18.0
203,"(61, 85)",1.0,18.0
204,"(64, 81)",1.0,18.0
205,"(65, 83)",1.0,18.0
206,"(66, 79)",1.0,18.0
207,"(67, 79)",1.0,18.0
208,"(68, 79)",1.0,18.0
209,"(68, 98)",1.0,18.0
210,"(69, 79)",1.0,18.0
211,"(74, 81)",1.0,18.0
212,"(75, 86)",1.0,18.0
213,"(75, 87)",1.0,18.0
214,"(75, 92)",1.0,18.0
215,"(75, 94)",1.0,18.0
216,"(75, 96)",1.0,18.0
217,"(76, 84)",1.0,18.0
218,"(77, 89)",1.0,18.0
219,"(54, 88)",1.0,19.0
220,"(54, 89)",1.0,19.0
221,"(60, 82)",1.0,19.0
222,"(60, 83)",1.0,19.0
223,"(60, 84)",1.0,19.0
224,"(62, 85)",1.0,19.0
225,"(62, 86)",1.0,19.0
226,"(64, 80)",1.0,19.0
227,"(65, 80)",1.0,19.0
228,"(67, 97)",1.0,19.0
229,"(67, 98)",1.0,19.0
230,"(67, 99)",1.0,19.0
231,"(70, 80)",1.0,19.0
232,"(74, 97)",1.0,19.0
233,"(75, 82)",1.0,19.0
234,"(76, 90)",1.0,19.0
235,"(76, 93)",1.0,19.0
236,"(76, 95)",1.0,19.0
237,"(77, 84)",1.0,19.0
238,"(77, 85)",1.0,19.0
239,"(78, 88)",1.0,19.0
240,"(78, 90)",1.0,19.0
241,"(54, 87)",1.0,20.0
242,"(55, 88)",1.0,20.0
243,"(59, 84)",1.0,20.0
244,"(59, 85)",1.0,20.0
245,"(60, 81)",1.0,20.0
246,"(61, 81)",1.0,20.0
247,"(61, 86)",1.0,20.0
248,"(63, 80)",1.0,20.0
249,"(66, 98)",1.0,20.0
250,"(66, 99)",1.0,20.0
251,"(70, 81)",1.0,20.0
252,"(71, 80)",1.0,20.0
253,"(73, 97)",1.0,20.0
254,"(73, 98)",1.0,20.0
255,"(74, 98)",1.0,20.0
256,"(75, 81)",1.0,20.0
257,"(75, 97)",1.0,20.0
258,"(75, 98)",1.0,20.0
259,"(76, 81)",1.0,20.0
260,"(76, 91)",1.0,20.0
261,"(76, 92)",1.0,20.0
262,"(76, 94)",1.0,20.0
263,"(77, 86)",1.0,20.0
264,"(77, 93)",1.0,20.0
265,"(77, 94)",1.0,20.0
266,"(78, 84)",1.0,20.0
267,"(78, 85)",1.0,20.0
268,"(79, 87)",1.0,20.0
269,"(55, 86)",1.0,21.0
270,"(55, 87)",1.0,21.0
271,"(58, 84)",1.0,21.0
272,"(58, 85)",1.0,21.0
273,"(60, 80)",1.0,21.0
274,"(65, 99)",1.0,21.0
275,"(71, 79)",1.0,21.0
276,"(71, 82)",1.0,21.0
277,"(72, 99)",1.0,21.0
278,"(74, 99)",1.0,21.0
279,"(75, 91)",1.0,21.0
280,"(77, 82)",1.0,21.0
281,"(78, 86)",1.0,21.0
282,"(78, 92)",1.0,21.0
283,"(78, 93)",1.0,21.0
284,"(78, 94)",1.0,21.0
285,"(79, 85)",1.0,21.0
286,"(80, 86)",1.0,21.0
287,"(54, 86)",1.0,22.0
288,"(57, 83)",1.0,22.0
289,"(57, 84)",1.0,22.0
290,"(57, 85)",1.0,22.0
291,"(59, 81)",1.0,22.0
292,"(60, 79)",1.0,22.0
293,"(76, 82)",1.0,22.0
294,"(79, 86)",1.0,22.0
295,"(79, 91)",1.0,22.0
296,"(79, 92)",1.0,22.0
297,"(80, 87)",1.0,22.0
298,"(56, 84)",1.0,23.0
299,"(56, 85)",1.0,23.0
300,"(57, 82)",1.0,23.0
301,"(58, 82)",1.0,23.0
302,"(61, 79)",1.0,23.0
303,"(80, 90)",1.0,23.0
304,"(80, 92)",1.0,23.0
305,"(55, 84)",1.0,24.0
306,"(56, 81)",1.0,24.0
307,"(57, 81)",1.0,24.0
308,"(58, 83)",1.0,24.0
309,"(60, 78)",1.0,24.0
310,"(62, 78)",1.0,24.0
311,"(79, 89)",1.0,24.0
312,"(80, 89)",1.0,24.0
313,"(81, 92)",1.0,24.0
314,"(55, 81)",1.0,25.0
315,"(56, 80)",1.0,25.0
316,"(56, 82)",1.0,25.0
317,"(58, 80)",1.0,25.0
318,"(59, 77)",1.0,25.0
319,"(59, 78)",1.0,25.0
320,"(60, 77)",1.0,25.0
321,"(61, 77)",1.0,25.0
322,"(63, 78)",1.0,25.0
323,"(80, 93)",1.0,25.0
324,"(82, 91)",1.0,25.0
325,"(55, 79)",1.0,26.0
326,"(56, 79)",1.0,26.0
327,"(57, 79)",1.0,26.0
328,"(58, 78)",1.0,26.0
329,"(59, 76)",1.0,26.0
330,"(59, 79)",1.0,26.0
331,"(60, 76)",1.0,26.0
332,"(61, 76)",1.0,26.0
333,"(62, 76)",1.0,26.0
334,"(64, 79)",1.0,26.0
335,"(81, 94)",1.0,26.0
336,"(83, 91)",1.0,26.0
337,"(83, 92)",1.0,26.0
338,"(54, 79)",1.0,27.0
339,"(55, 78)",1.0,27.0
340,"(56, 78)",1.0,27.0
341,"(57, 77)",1.0,27.0
342,"(57, 78)",1.0,27.0
343,"(58, 77)",1.0,27.0
344,"(59, 75)",1.0,27.0
345,"(60, 75)",1.0,27.0
346,"(61, 75)",1.0,27.0
347,"(63, 75)",1.0,27.0
348,"(65, 78)",1.0,27.0
349,"(80, 95)",1.0,27.0
350,"(81, 95)",1.0,27.0
351,"(82, 95)",1.0,27.0
352,"(84, 90)",1.0,27.0
353,"(84, 92)",1.0,27.0
354,"(84, 93)",1.0,27.0
355,"(56, 76)",1.0,28.0
356,"(56, 77)",1.0,28.0
357,"(57, 76)",1.0,28.0
358,"(58, 74)",1.0,28.0
359,"(60, 74)",1.0,28.0
360,"(79, 96)",1.0,28.0
361,"(82, 96)",1.0,28.0
362,"(83, 95)",1.0,28.0
363,"(84, 94)",1.0,28.0
364,"(85, 89)",1.0,28.0
365,"(85, 91)",1.0,28.0
366,"(85, 92)",1.0,28.0
367,"(56, 75)",1.0,29.0
368,"(57, 73)",1.0,29.0
369,"(58, 75)",1.0,29.0
370,"(59, 73)",1.0,29.0
371,"(60, 73)",1.0,29.0
372,"(82, 97)",1.0,29.0
373,"(84, 89)",1.0,29.0
374,"(84, 95)",1.0,29.0
375,"(85, 88)",1.0,29.0
376,"(86, 90)",1.0,29.0
377,"(86, 91)",1.0,29.0
378,"(86, 92)",1.0,29.0
379,"(86, 93)",1.0,29.0
380,"(56, 72)",1.0,30.0
381,"(56, 73)",1.0,30.0
382,"(56, 74)",1.0,30.0
383,"(57, 74)",1.0,30.0
384,"(82, 98)",1.0,30.0
385,"(83, 88)",1.0,30.0
386,"(85, 95)",1.0,30.0
387,"(86, 88)",1.0,30.0
388,"(86, 94)",1.0,30.0
389,"(87, 91)",1.0,30.0
390,"(87, 93)",1.0,30.0
391,"(87, 94)",1.0,30.0
392,"(55, 71)",1.0,31.0
393,"(55, 73)",1.0,31.0
394,"(81, 99)",1.0,31.0
395,"(82, 87)",1.0,31.0
396,"(82, 88)",1.0,31.0
397,"(83, 87)",1.0,31.0
398,"(83, 98)",1.0,31.0
399,"(84, 87)",1.0,31.0
400,"(86, 96)",1.0,31.0
401,"(88, 90)",1.0,31.0
402,"(88, 92)",1.0,31.0
403,"(88, 95)",1.0,31.0
404,"(54, 70)",1.0,32.0
405,"(54, 74)",1.0,32.0
406,"(55, 72)",1.0,32.0
407,"(83, 86)",1.0,32.0
408,"(84, 86)",1.0,32.0
409,"(84, 97)",1.0,32.0
410,"(85, 87)",1.0,32.0
411,"(87, 95)",1.0,32.0
412,"(87, 96)",1.0,32.0
413,"(88, 89)",1.0,32.0
414,"(88, 94)",1.0,32.0
415,"(88, 96)",1.0,32.0
416,"(89, 89)",1.0,32.0
417,"(89, 90)",1.0,32.0
418,"(89, 94)",1.0,32.0
419,"(89, 95)",1.0,32.0
420,"(89, 96)",1.0,32.0
421,"(53, 70)",1.0,33.0
422,"(53, 73)",1.0,33.0
423,"(54, 73)",1.0,33.0
424,"(54, 75)",1.0,33.0
425,"(82, 85)",1.0,33.0
426,"(83, 85)",1.0,33.0
427,"(84, 98)",1.0,33.0
428,"(85, 86)",1.0,33.0
429,"(85, 98)",1.0,33.0
430,"(87, 88)",1.0,33.0
431,"(89, 93)",1.0,33.0
432,"(90, 89)",1.0,33.0
433,"(90, 90)",1.0,33.0
434,"(90, 94)",1.0,33.0
435,"(90, 95)",1.0,33.0
436,"(52, 69)",1.0,34.0
437,"(52, 74)",1.0,34.0
438,"(55, 76)",1.0,34.0
439,"(81, 84)",1.0,34.0
440,"(84, 99)",1.0,34.0
441,"(85, 85)",1.0,34.0
442,"(85, 99)",1.0,34.0
443,"(86, 85)",1.0,34.0
444,"(88, 87)",1.0,34.0
445,"(91, 89)",1.0,34.0
446,"(91, 90)",1.0,34.0
447,"(91, 93)",1.0,34.0
448,"(91, 95)",1.0,34.0
449,"(51, 68)",1.0,35.0
450,"(51, 74)",1.0,35.0
451,"(51, 75)",1.0,35.0
452,"(52, 70)",1.0,35.0
453,"(52, 75)",1.0,35.0
454,"(81, 83)",1.0,35.0
455,"(86, 86)",1.0,35.0
456,"(86, 99)",1.0,35.0
457,"(88, 86)",1.0,35.0
458,"(89, 86)",1.0,35.0
459,"(89, 87)",1.0,35.0
460,"(91, 92)",1.0,35.0
461,"(91, 94)",1.0,35.0
462,"(92, 90)",1.0,35.0
463,"(92, 92)",1.0,35.0
464,"(92, 94)",1.0,35.0
465,"(92, 96)",1.0,35.0
466,"(50, 68)",1.0,36.0
467,"(50, 69)",1.0,36.0
468,"(50, 73)",1.0,36.0
469,"(50, 75)",1.0,36.0
470,"(51, 71)",1.0,36.0
471,"(51, 76)",1.0,36.0
472,"(52, 67)",1.0,36.0
473,"(52, 73)",1.0,36.0
474,"(80, 82)",1.0,36.0
475,"(81, 82)",1.0,36.0
476,"(82, 82)",1.0,36.0
477,"(87, 86)",1.0,36.0
478,"(87, 99)",1.0,36.0
479,"(88, 85)",1.0,36.0
480,"(90, 85)",1.0,36.0
481,"(90, 87)",1.0,36.0
482,"(91, 96)",1.0,36.0
483,"(92, 91)",1.0,36.0
484,"(92, 93)",1.0,36.0
485,"(93, 91)",1.0,36.0
486,"(93, 94)",1.0,36.0
487,"(93, 95)",1.0,36.0
488,"(49, 67)",1.0,37.0
489,"(49, 68)",1.0,37.0
490,"(49, 70)",1.0,37.0
491,"(49, 73)",1.0,37.0
492,"(50, 70)",1.0,37.0
493,"(50, 72)",1.0,37.0
494,"(50, 76)",1.0,37.0
495,"(51, 67)",1.0,37.0
496,"(51, 77)",1.0,37.0
497,"(52, 72)",1.0,37.0
498,"(79, 83)",1.0,37.0
499,"(81, 81)",1.0,37.0
500,"(82, 81)",1.0,37.0
501,"(83, 81)",1.0,37.0
502,"(83, 82)",1.0,37.0
503,"(87, 98)",1.0,37.0
504,"(89, 84)",1.0,37.0
505,"(90, 84)",1.0,37.0
506,"(91, 84)",1.0,37.0
507,"(93, 90)",1.0,37.0
508,"(93, 96)",1.0,37.0
509,"(94, 91)",1.0,37.0
510,"(48, 68)",1.0,38.0
511,"(48, 71)",1.0,38.0
512,"(48, 72)",1.0,38.0
513,"(49, 71)",1.0,38.0
514,"(49, 72)",1.0,38.0
515,"(49, 75)",1.0,38.0
516,"(49, 77)",1.0,38.0
517,"(50, 66)",1.0,38.0
518,"(50, 78)",1.0,38.0
519,"(52, 78)",1.0,38.0
520,"(80, 80)",1.0,38.0
521,"(83, 80)",1.0,38.0
522,"(83, 83)",1.0,38.0
523,"(84, 80)",1.0,38.0
524,"(84, 82)",1.0,38.0
525,"(84, 83)",1.0,38.0
526,"(88, 83)",1.0,38.0
527,"(88, 84)",1.0,38.0
528,"(89, 83)",1.0,38.0
529,"(94, 90)",1.0,38.0
530,"(94, 95)",1.0,38.0
531,"(94, 97)",1.0,38.0
532,"(95, 90)",1.0,38.0
533,"(95, 91)",1.0,38.0
534,"(95, 92)",1.0,38.0
535,"(47, 71)",1.0,39.0
536,"(47, 72)",1.0,39.0
537,"(47, 73)",1.0,39.0
538,"(48, 69)",1.0,39.0
539,"(48, 76)",1.0,39.0
540,"(48, 77)",1.0,39.0
541,"(48, 78)",1.0,39.0
542,"(49, 65)",1.0,39.0
543,"(49, 74)",1.0,39.0
544,"(50, 79)",1.0,39.0
545,"(51, 79)",1.0,39.0
546,"(52, 77)",1.0,39.0
547,"(52, 79)",1.0,39.0
548,"(79, 80)",1.0,39.0
549,"(79, 81)",1.0,39.0
550,"(84, 79)",1.0,39.0
551,"(85, 80)",1.0,39.0
552,"(85, 81)",1.0,39.0
553,"(85, 82)",1.0,39.0
554,"(87, 83)",1.0,39.0
555,"(88, 82)",1.0,39.0
556,"(90, 82)",1.0,39.0
557,"(93, 98)",1.0,39.0
558,"(94, 93)",1.0,39.0
559,"(95, 93)",1.0,39.0
560,"(95, 96)",1.0,39.0
561,"(95, 98)",1.0,39.0
562,"(96, 91)",1.0,39.0
563,"(96, 93)",1.0,39.0
564,"(46, 74)",1.0,40.0
565,"(47, 70)",1.0,40.0
566,"(47, 76)",1.0,40.0
567,"(47, 78)",1.0,40.0
568,"(48, 65)",1.0,40.0
569,"(49, 64)",1.0,40.0
570,"(50, 65)",1.0,40.0
571,"(50, 80)",1.0,40.0
572,"(78, 79)",1.0,40.0
573,"(78, 80)",1.0,40.0
574,"(84, 81)",1.0,40.0
575,"(85, 79)",1.0,40.0
576,"(86, 80)",1.0,40.0
577,"(86, 81)",1.0,40.0
578,"(86, 82)",1.0,40.0
579,"(86, 83)",1.0,40.0
580,"(87, 81)",1.0,40.0
581,"(88, 81)",1.0,40.0
582,"(95, 94)",1.0,40.0
583,"(95, 99)",1.0,40.0
584,"(96, 94)",1.0,40.0
585,"(96, 95)",1.0,40.0
586,"(96, 97)",1.0,40.0
587,"(97, 91)",1.0,40.0
588,"(97, 93)",1.0,40.0
589,"(45, 73)",1.0,41.0
590,"(46, 69)",1.0,41.0
591,"(46, 76)",1.0,41.0
592,"(47, 64)",1.0,41.0
593,"(47, 65)",1.0,41.0
594,"(47, 66)",1.0,41.0
595,"(47, 74)",1.0,41.0
596,"(48, 63)",1.0,41.0
597,"(48, 64)",1.0,41.0
598,"(49, 79)",1.0,41.0
599,"(49, 81)",1.0,41.0
600,"(50, 63)",1.0,41.0
601,"(50, 81)",1.0,41.0
602,"(51, 81)",1.0,41.0
603,"(77, 78)",1.0,41.0
604,"(77, 79)",1.0,41.0
605,"(84, 78)",1.0,41.0
606,"(85, 84)",1.0,41.0
607,"(86, 78)",1.0,41.0
608,"(86, 79)",1.0,41.0
609,"(87, 80)",1.0,41.0
610,"(88, 80)",1.0,41.0
611,"(94, 99)",1.0,41.0
612,"(95, 95)",1.0,41.0
613,"(96, 98)",1.0,41.0
614,"(97, 90)",1.0,41.0
615,"(97, 95)",1.0,41.0
616,"(97, 96)",1.0,41.0
617,"(97, 98)",1.0,41.0
618,"(44, 72)",1.0,42.0
619,"(44, 73)",1.0,42.0
620,"(44, 74)",1.0,42.0
621,"(45, 69)",1.0,42.0
622,"(45, 70)",1.0,42.0
623,"(45, 72)",1.0,42.0
624,"(46, 63)",1.0,42.0
625,"(46, 65)",1.0,42.0
626,"(46, 66)",1.0,42.0
627,"(48, 62)",1.0,42.0
628,"(48, 80)",1.0,42.0
629,"(50, 62)",1.0,42.0
630,"(50, 82)",1.0,42.0
631,"(52, 81)",1.0,42.0
632,"(76, 77)",1.0,42.0
633,"(76, 79)",1.0,42.0
634,"(78, 78)",1.0,42.0
635,"(85, 77)",1.0,42.0
636,"(85, 78)",1.0,42.0
637,"(86, 77)",1.0,42.0
638,"(87, 77)",1.0,42.0
639,"(87, 78)",1.0,42.0
640,"(89, 79)",1.0,42.0
641,"(89, 80)",1.0,42.0
642,"(98, 95)",1.0,42.0
643,"(98, 96)",1.0,42.0
644,"(98, 97)",1.0,42.0
645,"(43, 71)",1.0,43.0
646,"(43, 73)",1.0,43.0
647,"(43, 75)",1.0,43.0
648,"(44, 68)",1.0,43.0
649,"(45, 62)",1.0,43.0
650,"(45, 63)",1.0,43.0
651,"(45, 65)",1.0,43.0
652,"(45, 66)",1.0,43.0
653,"(45, 71)",1.0,43.0
654,"(46, 62)",1.0,43.0
655,"(46, 70)",1.0,43.0
656,"(47, 61)",1.0,43.0
657,"(48, 61)",1.0,43.0
658,"(49, 61)",1.0,43.0
659,"(49, 83)",1.0,43.0
660,"(50, 83)",1.0,43.0
661,"(51, 61)",1.0,43.0
662,"(51, 62)",1.0,43.0
663,"(53, 82)",1.0,43.0
664,"(75, 76)",1.0,43.0
665,"(75, 79)",1.0,43.0
666,"(77, 76)",1.0,43.0
667,"(77, 77)",1.0,43.0
668,"(79, 77)",1.0,43.0
669,"(79, 78)",1.0,43.0
670,"(85, 76)",1.0,43.0
671,"(86, 76)",1.0,43.0
672,"(88, 79)",1.0,43.0
673,"(90, 80)",1.0,43.0
674,"(90, 81)",1.0,43.0
675,"(98, 98)",1.0,43.0
676,"(99, 94)",1.0,43.0
677,"(99, 97)",1.0,43.0
678,"(42, 74)",1.0,44.0
679,"(43, 70)",1.0,44.0
680,"(44, 61)",1.0,44.0
681,"(44, 63)",1.0,44.0
682,"(44, 64)",1.0,44.0
683,"(44, 66)",1.0,44.0
684,"(44, 75)",1.0,44.0
685,"(45, 61)",1.0,44.0
686,"(45, 67)",1.0,44.0
687,"(46, 61)",1.0,44.0
688,"(47, 60)",1.0,44.0
689,"(51, 63)",1.0,44.0
690,"(52, 61)",1.0,44.0
691,"(53, 83)",1.0,44.0
692,"(54, 83)",1.0,44.0
693,"(74, 75)",1.0,44.0
694,"(74, 76)",1.0,44.0
695,"(74, 77)",1.0,44.0
696,"(75, 75)",1.0,44.0
697,"(78, 75)",1.0,44.0
698,"(78, 76)",1.0,44.0
699,"(79, 76)",1.0,44.0
700,"(80, 77)",1.0,44.0
701,"(84, 75)",1.0,44.0
702,"(87, 75)",1.0,44.0
703,"(89, 78)",1.0,44.0
704,"(91, 79)",1.0,44.0
705,"(97, 99)",1.0,44.0
706,"(99, 93)",1.0,44.0
707,"(99, 95)",1.0,44.0
708,"(41, 74)",1.0,45.0
709,"(41, 75)",1.0,45.0
710,"(43, 60)",1.0,45.0
711,"(43, 63)",1.0,45.0
712,"(43, 66)",1.0,45.0
713,"(43, 76)",1.0,45.0
714,"(44, 60)",1.0,45.0
715,"(46, 60)",1.0,45.0
716,"(46, 68)",1.0,45.0
717,"(47, 59)",1.0,45.0
718,"(53, 60)",1.0,45.0
719,"(53, 62)",1.0,45.0
720,"(53, 84)",1.0,45.0
721,"(73, 75)",1.0,45.0
722,"(73, 76)",1.0,45.0
723,"(73, 77)",1.0,45.0
724,"(73, 78)",1.0,45.0
725,"(74, 74)",1.0,45.0
726,"(74, 78)",1.0,45.0
727,"(75, 74)",1.0,45.0
728,"(75, 77)",1.0,45.0
729,"(76, 74)",1.0,45.0
730,"(78, 74)",1.0,45.0
731,"(79, 74)",1.0,45.0
732,"(79, 75)",1.0,45.0
733,"(81, 77)",1.0,45.0
734,"(81, 78)",1.0,45.0
735,"(83, 75)",1.0,45.0
736,"(84, 74)",1.0,45.0
737,"(86, 74)",1.0,45.0
738,"(88, 76)",1.0,45.0
739,"(88, 78)",1.0,45.0
740,"(89, 77)",1.0,45.0
741,"(90, 77)",1.0,45.0
742,"(91, 80)",1.0,45.0
743,"(92, 78)",1.0,45.0
744,"(98, 99)",1.0,45.0
745,"(40, 75)",1.0,46.0
746,"(42, 63)",1.0,46.0
747,"(42, 65)",1.0,46.0
748,"(42, 67)",1.0,46.0
749,"(43, 65)",1.0,46.0
750,"(44, 59)",1.0,46.0
751,"(45, 59)",1.0,46.0
752,"(46, 59)",1.0,46.0
753,"(52, 85)",1.0,46.0
754,"(53, 61)",1.0,46.0
755,"(54, 59)",1.0,46.0
756,"(72, 74)",1.0,46.0
757,"(72, 76)",1.0,46.0
758,"(72, 78)",1.0,46.0
759,"(73, 73)",1.0,46.0
760,"(74, 73)",1.0,46.0
761,"(74, 79)",1.0,46.0
762,"(75, 73)",1.0,46.0
763,"(78, 73)",1.0,46.0
764,"(80, 73)",1.0,46.0
765,"(80, 74)",1.0,46.0
766,"(81, 79)",1.0,46.0
767,"(83, 73)",1.0,46.0
768,"(83, 74)",1.0,46.0
769,"(85, 73)",1.0,46.0
770,"(86, 73)",1.0,46.0
771,"(90, 76)",1.0,46.0
772,"(91, 77)",1.0,46.0
773,"(92, 77)",1.0,46.0
774,"(93, 77)",1.0,46.0
775,"(93, 79)",1.0,46.0
