,position,condition,step
111,"(52, 53)",1.0,11.0
112,"(52, 56)",1.0,11.0
113,"(52, 57)",1.0,11.0
114,"(53, 47)",1.0,11.0
115,"(53, 54)",1.0,11.0
116,"(53, 57)",1.0,11.0
117,"(56, 56)",1.0,11.0
118,"(60, 41)",1.0,11.0
119,"(61, 56)",1.0,11.0
120,"(62, 54)",1.0,11.0
121,"(62, 56)",1.0,11.0
122,"(63, 52)",1.0,11.0
123,"(63, 53)",1.0,11.0
124,"(68, 47)",1.0,11.0
125,"(68, 48)",1.0,11.0
126,"(47, 49)",1.0,12.0
127,"(48, 54)",1.0,12.0
128,"(48, 55)",1.0,12.0
129,"(49, 47)",1.0,12.0
130,"(49, 55)",1.0,12.0
131,"(50, 47)",1.0,12.0
132,"(50, 55)",1.0,12.0
133,"(50, 57)",1.0,12.0
134,"(51, 57)",1.0,12.0
135,"(53, 58)",1.0,12.0
136,"(54, 58)",1.0,12.0
137,"(55, 57)",1.0,12.0
138,"(59, 40)",1.0,12.0
139,"(59, 42)",1.0,12.0
140,"(60, 57)",1.0,12.0
141,"(62, 52)",1.0,12.0
142,"(62, 57)",1.0,12.0
143,"(63, 56)",1.0,12.0
144,"(63, 57)",1.0,12.0
145,"(64, 52)",1.0,12.0
146,"(46, 48)",1.0,13.0
147,"(46, 49)",1.0,13.0
148,"(46, 50)",1.0,13.0
149,"(48, 56)",1.0,13.0
150,"(49, 46)",1.0,13.0
151,"(49, 56)",1.0,13.0
152,"(52, 59)",1.0,13.0
153,"(53, 59)",1.0,13.0
154,"(54, 59)",1.0,13.0
155,"(55, 56)",1.0,13.0
156,"(55, 59)",1.0,13.0
157,"(58, 42)",1.0,13.0
158,"(59, 39)",1.0,13.0
159,"(59, 41)",1.0,13.0
160,"(59, 58)",1.0,13.0
161,"(60, 40)",1.0,13.0
162,"(60, 58)",1.0,13.0
163,"(61, 58)",1.0,13.0
164,"(62, 58)",1.0,13.0
165,"(63, 58)",1.0,13.0
166,"(64, 53)",1.0,13.0
167,"(64, 55)",1.0,13.0
168,"(64, 57)",1.0,13.0
169,"(64, 58)",1.0,13.0
170,"(65, 53)",1.0,13.0
171,"(45, 47)",1.0,14.0
172,"(45, 48)",1.0,14.0
173,"(45, 50)",1.0,14.0
174,"(46, 47)",1.0,14.0
175,"(47, 57)",1.0,14.0
176,"(48, 57)",1.0,14.0
177,"(49, 57)",1.0,14.0
178,"(54, 60)",1.0,14.0
179,"(58, 40)",1.0,14.0
180,"(59, 38)",1.0,14.0
181,"(59, 43)",1.0,14.0
182,"(60, 59)",1.0,14.0
183,"(61, 59)",1.0,14.0
184,"(62, 59)",1.0,14.0
185,"(63, 59)",1.0,14.0
186,"(64, 59)",1.0,14.0
187,"(65, 52)",1.0,14.0
188,"(65, 54)",1.0,14.0
189,"(65, 56)",1.0,14.0
190,"(65, 57)",1.0,14.0
191,"(66, 52)",1.0,14.0
192,"(44, 46)",1.0,15.0
193,"(44, 49)",1.0,15.0
194,"(45, 46)",1.0,15.0
195,"(46, 46)",1.0,15.0
196,"(46, 56)",1.0,15.0
197,"(46, 57)",1.0,15.0
198,"(46, 58)",1.0,15.0
199,"(48, 58)",1.0,15.0
200,"(58, 39)",1.0,15.0
201,"(59, 37)",1.0,15.0
202,"(60, 43)",1.0,15.0
203,"(62, 60)",1.0,15.0
204,"(63, 60)",1.0,15.0
205,"(65, 55)",1.0,15.0
206,"(65, 58)",1.0,15.0
207,"(66, 58)",1.0,15.0
208,"(67, 51)",1.0,15.0
209,"(67, 52)",1.0,15.0
210,"(67, 53)",1.0,15.0
211,"(43, 45)",1.0,16.0
212,"(43, 47)",1.0,16.0
213,"(43, 50)",1.0,16.0
214,"(44, 45)",1.0,16.0
215,"(44, 47)",1.0,16.0
216,"(45, 45)",1.0,16.0
217,"(45, 55)",1.0,16.0
218,"(45, 56)",1.0,16.0
219,"(45, 57)",1.0,16.0
220,"(45, 58)",1.0,16.0
221,"(47, 47)",1.0,16.0
222,"(49, 59)",1.0,16.0
223,"(59, 36)",1.0,16.0
224,"(60, 36)",1.0,16.0
225,"(62, 61)",1.0,16.0
226,"(66, 57)",1.0,16.0
227,"(66, 59)",1.0,16.0
228,"(67, 57)",1.0,16.0
229,"(67, 58)",1.0,16.0
230,"(68, 52)",1.0,16.0
231,"(42, 49)",1.0,17.0
232,"(42, 51)",1.0,17.0
233,"(43, 44)",1.0,17.0
234,"(43, 51)",1.0,17.0
235,"(44, 51)",1.0,17.0
236,"(44, 55)",1.0,17.0
237,"(44, 56)",1.0,17.0
238,"(44, 57)",1.0,17.0
239,"(44, 58)",1.0,17.0
240,"(44, 59)",1.0,17.0
241,"(45, 44)",1.0,17.0
242,"(45, 59)",1.0,17.0
243,"(46, 54)",1.0,17.0
244,"(48, 60)",1.0,17.0
245,"(58, 35)",1.0,17.0
246,"(59, 35)",1.0,17.0
247,"(60, 35)",1.0,17.0
248,"(61, 61)",1.0,17.0
249,"(61, 62)",1.0,17.0
250,"(66, 56)",1.0,17.0
251,"(67, 60)",1.0,17.0
252,"(68, 56)",1.0,17.0
253,"(68, 57)",1.0,17.0
254,"(68, 59)",1.0,17.0
255,"(69, 51)",1.0,17.0
256,"(69, 52)",1.0,17.0
257,"(41, 49)",1.0,18.0
258,"(41, 52)",1.0,18.0
259,"(42, 43)",1.0,18.0
260,"(42, 50)",1.0,18.0
261,"(42, 52)",1.0,18.0
262,"(43, 43)",1.0,18.0
263,"(43, 54)",1.0,18.0
264,"(43, 59)",1.0,18.0
265,"(43, 60)",1.0,18.0
266,"(44, 52)",1.0,18.0
267,"(45, 52)",1.0,18.0
268,"(45, 53)",1.0,18.0
269,"(45, 60)",1.0,18.0
270,"(46, 53)",1.0,18.0
271,"(59, 34)",1.0,18.0
272,"(60, 34)",1.0,18.0
273,"(60, 61)",1.0,18.0
274,"(60, 62)",1.0,18.0
275,"(61, 63)",1.0,18.0
276,"(67, 55)",1.0,18.0
277,"(68, 55)",1.0,18.0
278,"(68, 58)",1.0,18.0
279,"(69, 50)",1.0,18.0
280,"(69, 55)",1.0,18.0
281,"(69, 56)",1.0,18.0
282,"(70, 50)",1.0,18.0
283,"(70, 53)",1.0,18.0
284,"(40, 48)",1.0,19.0
285,"(40, 49)",1.0,19.0
286,"(40, 52)",1.0,19.0
287,"(41, 42)",1.0,19.0
288,"(42, 59)",1.0,19.0
289,"(43, 53)",1.0,19.0
290,"(43, 61)",1.0,19.0
291,"(44, 53)",1.0,19.0
292,"(45, 51)",1.0,19.0
293,"(47, 53)",1.0,19.0
294,"(59, 61)",1.0,19.0
295,"(59, 62)",1.0,19.0
296,"(60, 33)",1.0,19.0
297,"(60, 63)",1.0,19.0
298,"(61, 35)",1.0,19.0
299,"(67, 54)",1.0,19.0
300,"(68, 54)",1.0,19.0
301,"(69, 54)",1.0,19.0
302,"(70, 54)",1.0,19.0
303,"(70, 55)",1.0,19.0
304,"(71, 49)",1.0,19.0
305,"(71, 53)",1.0,19.0
306,"(71, 54)",1.0,19.0
307,"(39, 51)",1.0,20.0
308,"(39, 53)",1.0,20.0
309,"(41, 43)",1.0,20.0
310,"(41, 58)",1.0,20.0
311,"(41, 59)",1.0,20.0
312,"(42, 41)",1.0,20.0
313,"(42, 54)",1.0,20.0
314,"(42, 60)",1.0,20.0
315,"(44, 62)",1.0,20.0
316,"(47, 52)",1.0,20.0
317,"(58, 62)",1.0,20.0
318,"(58, 63)",1.0,20.0
319,"(59, 32)",1.0,20.0
320,"(59, 60)",1.0,20.0
321,"(59, 63)",1.0,20.0
322,"(59, 64)",1.0,20.0
323,"(60, 32)",1.0,20.0
324,"(61, 34)",1.0,20.0
325,"(61, 36)",1.0,20.0
326,"(61, 64)",1.0,20.0
327,"(62, 34)",1.0,20.0
328,"(70, 49)",1.0,20.0
329,"(71, 55)",1.0,20.0
330,"(72, 49)",1.0,20.0
331,"(72, 54)",1.0,20.0
332,"(72, 55)",1.0,20.0
333,"(38, 50)",1.0,21.0
334,"(38, 53)",1.0,21.0
335,"(39, 50)",1.0,21.0
336,"(40, 57)",1.0,21.0
337,"(40, 59)",1.0,21.0
338,"(41, 40)",1.0,21.0
339,"(41, 53)",1.0,21.0
340,"(41, 54)",1.0,21.0
341,"(41, 60)",1.0,21.0
342,"(41, 61)",1.0,21.0
343,"(42, 40)",1.0,21.0
344,"(42, 61)",1.0,21.0
345,"(44, 63)",1.0,21.0
346,"(45, 61)",1.0,21.0
347,"(45, 62)",1.0,21.0
348,"(45, 63)",1.0,21.0
349,"(57, 61)",1.0,21.0
350,"(57, 62)",1.0,21.0
351,"(57, 64)",1.0,21.0
352,"(58, 31)",1.0,21.0
353,"(58, 32)",1.0,21.0
354,"(58, 64)",1.0,21.0
355,"(59, 31)",1.0,21.0
356,"(61, 37)",1.0,21.0
357,"(63, 33)",1.0,21.0
358,"(63, 34)",1.0,21.0
359,"(63, 35)",1.0,21.0
360,"(71, 48)",1.0,21.0
361,"(72, 48)",1.0,21.0
362,"(72, 50)",1.0,21.0
363,"(73, 54)",1.0,21.0
364,"(37, 49)",1.0,22.0
365,"(37, 51)",1.0,22.0
366,"(37, 54)",1.0,22.0
367,"(38, 49)",1.0,22.0
368,"(38, 51)",1.0,22.0
369,"(38, 54)",1.0,22.0
370,"(39, 56)",1.0,22.0
371,"(39, 57)",1.0,22.0
372,"(39, 58)",1.0,22.0
373,"(39, 59)",1.0,22.0
374,"(39, 60)",1.0,22.0
375,"(40, 40)",1.0,22.0
376,"(41, 39)",1.0,22.0
377,"(41, 62)",1.0,22.0
378,"(43, 39)",1.0,22.0
379,"(43, 40)",1.0,22.0
380,"(43, 64)",1.0,22.0
381,"(44, 64)",1.0,22.0
382,"(45, 64)",1.0,22.0
383,"(46, 62)",1.0,22.0
384,"(56, 60)",1.0,22.0
385,"(56, 62)",1.0,22.0
386,"(56, 65)",1.0,22.0
387,"(57, 32)",1.0,22.0
388,"(57, 60)",1.0,22.0
389,"(57, 63)",1.0,22.0
390,"(58, 60)",1.0,22.0
391,"(62, 32)",1.0,22.0
392,"(62, 38)",1.0,22.0
393,"(63, 32)",1.0,22.0
394,"(64, 33)",1.0,22.0
395,"(70, 47)",1.0,22.0
396,"(71, 47)",1.0,22.0
397,"(73, 47)",1.0,22.0
398,"(73, 53)",1.0,22.0
399,"(73, 55)",1.0,22.0
400,"(36, 49)",1.0,23.0
401,"(36, 52)",1.0,23.0
402,"(37, 50)",1.0,23.0
403,"(37, 53)",1.0,23.0
404,"(37, 55)",1.0,23.0
405,"(38, 58)",1.0,23.0
406,"(38, 61)",1.0,23.0
407,"(39, 40)",1.0,23.0
408,"(39, 55)",1.0,23.0
409,"(40, 56)",1.0,23.0
410,"(40, 62)",1.0,23.0
411,"(40, 63)",1.0,23.0
412,"(42, 63)",1.0,23.0
413,"(42, 65)",1.0,23.0
414,"(43, 38)",1.0,23.0
415,"(43, 65)",1.0,23.0
416,"(44, 38)",1.0,23.0
417,"(44, 41)",1.0,23.0
418,"(44, 65)",1.0,23.0
419,"(45, 65)",1.0,23.0
420,"(46, 64)",1.0,23.0
421,"(46, 65)",1.0,23.0
422,"(47, 61)",1.0,23.0
423,"(55, 63)",1.0,23.0
424,"(56, 31)",1.0,23.0
425,"(56, 33)",1.0,23.0
426,"(56, 59)",1.0,23.0
427,"(56, 61)",1.0,23.0
428,"(61, 38)",1.0,23.0
429,"(63, 37)",1.0,23.0
430,"(63, 38)",1.0,23.0
431,"(63, 39)",1.0,23.0
432,"(64, 34)",1.0,23.0
433,"(65, 32)",1.0,23.0
434,"(65, 33)",1.0,23.0
435,"(65, 34)",1.0,23.0
436,"(71, 46)",1.0,23.0
437,"(72, 52)",1.0,23.0
438,"(73, 56)",1.0,23.0
439,"(74, 47)",1.0,23.0
440,"(35, 49)",1.0,24.0
441,"(35, 50)",1.0,24.0
442,"(35, 52)",1.0,24.0
443,"(36, 51)",1.0,24.0
444,"(36, 54)",1.0,24.0
445,"(37, 56)",1.0,24.0
446,"(37, 59)",1.0,24.0
447,"(38, 39)",1.0,24.0
448,"(38, 40)",1.0,24.0
449,"(38, 41)",1.0,24.0
450,"(38, 62)",1.0,24.0
451,"(39, 61)",1.0,24.0
452,"(41, 64)",1.0,24.0
453,"(41, 65)",1.0,24.0
454,"(41, 66)",1.0,24.0
455,"(42, 38)",1.0,24.0
456,"(42, 66)",1.0,24.0
457,"(43, 37)",1.0,24.0
458,"(44, 37)",1.0,24.0
459,"(45, 38)",1.0,24.0
460,"(45, 66)",1.0,24.0
461,"(47, 65)",1.0,24.0
462,"(54, 62)",1.0,24.0
463,"(55, 30)",1.0,24.0
464,"(55, 32)",1.0,24.0
465,"(55, 33)",1.0,24.0
466,"(55, 64)",1.0,24.0
467,"(56, 63)",1.0,24.0
468,"(62, 39)",1.0,24.0
469,"(64, 37)",1.0,24.0
470,"(64, 38)",1.0,24.0
471,"(64, 39)",1.0,24.0
472,"(66, 31)",1.0,24.0
473,"(66, 32)",1.0,24.0
474,"(66, 33)",1.0,24.0
475,"(70, 46)",1.0,24.0
476,"(72, 57)",1.0,24.0
477,"(74, 56)",1.0,24.0
478,"(75, 47)",1.0,24.0
479,"(75, 48)",1.0,24.0
480,"(34, 49)",1.0,25.0
481,"(34, 50)",1.0,25.0
482,"(34, 51)",1.0,25.0
483,"(35, 53)",1.0,25.0
484,"(35, 55)",1.0,25.0
485,"(36, 56)",1.0,25.0
486,"(36, 57)",1.0,25.0
487,"(36, 59)",1.0,25.0
488,"(36, 60)",1.0,25.0
489,"(37, 38)",1.0,25.0
490,"(37, 39)",1.0,25.0
491,"(37, 40)",1.0,25.0
492,"(37, 62)",1.0,25.0
493,"(38, 38)",1.0,25.0
494,"(38, 42)",1.0,25.0
495,"(39, 63)",1.0,25.0
496,"(40, 66)",1.0,25.0
497,"(41, 37)",1.0,25.0
498,"(41, 67)",1.0,25.0
499,"(42, 37)",1.0,25.0
500,"(44, 36)",1.0,25.0
501,"(45, 37)",1.0,25.0
502,"(45, 39)",1.0,25.0
503,"(45, 67)",1.0,25.0
504,"(46, 37)",1.0,25.0
505,"(46, 39)",1.0,25.0
506,"(47, 66)",1.0,25.0
507,"(48, 64)",1.0,25.0
508,"(48, 65)",1.0,25.0
509,"(48, 66)",1.0,25.0
510,"(53, 62)",1.0,25.0
511,"(54, 31)",1.0,25.0
512,"(54, 33)",1.0,25.0
513,"(54, 61)",1.0,25.0
514,"(54, 63)",1.0,25.0
515,"(54, 64)",1.0,25.0
516,"(64, 40)",1.0,25.0
517,"(65, 40)",1.0,25.0
518,"(67, 32)",1.0,25.0
519,"(67, 33)",1.0,25.0
520,"(67, 34)",1.0,25.0
521,"(69, 45)",1.0,25.0
522,"(69, 46)",1.0,25.0
523,"(72, 58)",1.0,25.0
524,"(74, 57)",1.0,25.0
525,"(75, 57)",1.0,25.0
526,"(76, 48)",1.0,25.0
527,"(76, 49)",1.0,25.0
528,"(33, 48)",1.0,26.0
529,"(33, 49)",1.0,26.0
530,"(33, 50)",1.0,26.0
531,"(33, 52)",1.0,26.0
532,"(34, 52)",1.0,26.0
533,"(34, 53)",1.0,26.0
534,"(34, 54)",1.0,26.0
535,"(34, 55)",1.0,26.0
536,"(35, 56)",1.0,26.0
537,"(35, 57)",1.0,26.0
538,"(35, 58)",1.0,26.0
539,"(36, 38)",1.0,26.0
540,"(36, 39)",1.0,26.0
541,"(36, 40)",1.0,26.0
542,"(37, 37)",1.0,26.0
543,"(37, 41)",1.0,26.0
544,"(37, 43)",1.0,26.0
545,"(37, 58)",1.0,26.0
546,"(37, 63)",1.0,26.0
547,"(38, 37)",1.0,26.0
548,"(39, 42)",1.0,26.0
549,"(39, 43)",1.0,26.0
550,"(39, 65)",1.0,26.0
551,"(40, 37)",1.0,26.0
552,"(41, 36)",1.0,26.0
553,"(42, 36)",1.0,26.0
554,"(42, 68)",1.0,26.0
555,"(45, 35)",1.0,26.0
556,"(45, 40)",1.0,26.0
557,"(46, 40)",1.0,26.0
558,"(46, 68)",1.0,26.0
559,"(47, 36)",1.0,26.0
560,"(47, 37)",1.0,26.0
561,"(47, 38)",1.0,26.0
562,"(47, 39)",1.0,26.0
563,"(47, 67)",1.0,26.0
564,"(48, 63)",1.0,26.0
565,"(48, 67)",1.0,26.0
566,"(49, 65)",1.0,26.0
567,"(52, 62)",1.0,26.0
568,"(52, 63)",1.0,26.0
569,"(53, 33)",1.0,26.0
570,"(53, 34)",1.0,26.0
571,"(53, 65)",1.0,26.0
572,"(54, 32)",1.0,26.0
573,"(55, 65)",1.0,26.0
574,"(65, 41)",1.0,26.0
575,"(68, 31)",1.0,26.0
576,"(68, 32)",1.0,26.0
577,"(68, 33)",1.0,26.0
578,"(68, 34)",1.0,26.0
579,"(68, 44)",1.0,26.0
580,"(70, 44)",1.0,26.0
581,"(71, 57)",1.0,26.0
582,"(71, 58)",1.0,26.0
583,"(71, 59)",1.0,26.0
584,"(75, 58)",1.0,26.0
585,"(76, 56)",1.0,26.0
586,"(77, 47)",1.0,26.0
587,"(77, 48)",1.0,26.0
588,"(77, 49)",1.0,26.0
589,"(32, 49)",1.0,27.0
590,"(32, 50)",1.0,27.0
591,"(32, 51)",1.0,27.0
592,"(33, 53)",1.0,27.0
593,"(33, 54)",1.0,27.0
594,"(33, 55)",1.0,27.0
595,"(34, 47)",1.0,27.0
596,"(34, 57)",1.0,27.0
597,"(35, 39)",1.0,27.0
598,"(35, 40)",1.0,27.0
599,"(36, 63)",1.0,27.0
600,"(37, 36)",1.0,27.0
601,"(37, 44)",1.0,27.0
602,"(37, 64)",1.0,27.0
603,"(38, 36)",1.0,27.0
604,"(38, 43)",1.0,27.0
605,"(38, 44)",1.0,27.0
606,"(38, 64)",1.0,27.0
607,"(38, 65)",1.0,27.0
608,"(39, 36)",1.0,27.0
609,"(39, 66)",1.0,27.0
610,"(40, 35)",1.0,27.0
611,"(40, 36)",1.0,27.0
612,"(41, 69)",1.0,27.0
613,"(42, 67)",1.0,27.0
614,"(43, 67)",1.0,27.0
615,"(43, 68)",1.0,27.0
616,"(45, 68)",1.0,27.0
617,"(46, 35)",1.0,27.0
618,"(46, 36)",1.0,27.0
619,"(46, 41)",1.0,27.0
620,"(47, 68)",1.0,27.0
621,"(47, 69)",1.0,27.0
622,"(48, 36)",1.0,27.0
623,"(48, 37)",1.0,27.0
624,"(48, 38)",1.0,27.0
625,"(48, 39)",1.0,27.0
626,"(48, 40)",1.0,27.0
627,"(48, 62)",1.0,27.0
628,"(50, 64)",1.0,27.0
629,"(51, 61)",1.0,27.0
630,"(51, 63)",1.0,27.0
631,"(52, 64)",1.0,27.0
632,"(52, 65)",1.0,27.0
633,"(52, 66)",1.0,27.0
634,"(53, 31)",1.0,27.0
635,"(53, 32)",1.0,27.0
636,"(53, 66)",1.0,27.0
637,"(54, 35)",1.0,27.0
638,"(54, 66)",1.0,27.0
639,"(68, 35)",1.0,27.0
640,"(69, 30)",1.0,27.0
641,"(69, 32)",1.0,27.0
642,"(69, 33)",1.0,27.0
643,"(69, 43)",1.0,27.0
644,"(71, 44)",1.0,27.0
645,"(74, 59)",1.0,27.0
646,"(75, 55)",1.0,27.0
647,"(76, 59)",1.0,27.0
648,"(77, 55)",1.0,27.0
649,"(77, 56)",1.0,27.0
650,"(77, 57)",1.0,27.0
651,"(78, 46)",1.0,27.0
652,"(78, 48)",1.0,27.0
653,"(78, 50)",1.0,27.0
654,"(31, 50)",1.0,28.0
655,"(32, 52)",1.0,28.0
656,"(33, 58)",1.0,28.0
657,"(34, 39)",1.0,28.0
658,"(35, 41)",1.0,28.0
659,"(35, 47)",1.0,28.0
660,"(36, 65)",1.0,28.0
661,"(37, 35)",1.0,28.0
662,"(37, 65)",1.0,28.0
663,"(37, 66)",1.0,28.0
664,"(38, 45)",1.0,28.0
665,"(39, 35)",1.0,28.0
666,"(39, 37)",1.0,28.0
667,"(39, 45)",1.0,28.0
668,"(40, 68)",1.0,28.0
669,"(42, 69)",1.0,28.0
670,"(43, 69)",1.0,28.0
671,"(45, 34)",1.0,28.0
672,"(45, 42)",1.0,28.0
673,"(46, 69)",1.0,28.0
674,"(47, 34)",1.0,28.0
675,"(47, 35)",1.0,28.0
676,"(48, 68)",1.0,28.0
677,"(48, 70)",1.0,28.0
678,"(49, 35)",1.0,28.0
679,"(49, 36)",1.0,28.0
680,"(49, 41)",1.0,28.0
681,"(50, 60)",1.0,28.0
682,"(50, 62)",1.0,28.0
683,"(51, 64)",1.0,28.0
684,"(52, 30)",1.0,28.0
685,"(52, 67)",1.0,28.0
686,"(54, 30)",1.0,28.0
687,"(54, 67)",1.0,28.0
688,"(68, 43)",1.0,28.0
689,"(69, 34)",1.0,28.0
690,"(69, 44)",1.0,28.0
691,"(70, 31)",1.0,28.0
692,"(70, 32)",1.0,28.0
693,"(70, 33)",1.0,28.0
694,"(70, 42)",1.0,28.0
695,"(72, 43)",1.0,28.0
696,"(72, 44)",1.0,28.0
697,"(72, 45)",1.0,28.0
698,"(75, 59)",1.0,28.0
699,"(75, 60)",1.0,28.0
700,"(76, 54)",1.0,28.0
701,"(76, 60)",1.0,28.0
702,"(78, 56)",1.0,28.0
703,"(78, 58)",1.0,28.0
704,"(79, 47)",1.0,28.0
705,"(79, 49)",1.0,28.0
706,"(79, 51)",1.0,28.0
707,"(30, 50)",1.0,29.0
708,"(30, 51)",1.0,29.0
709,"(32, 57)",1.0,29.0
710,"(32, 58)",1.0,29.0
711,"(32, 59)",1.0,29.0
712,"(33, 38)",1.0,29.0
713,"(35, 48)",1.0,29.0
714,"(36, 34)",1.0,29.0
715,"(36, 35)",1.0,29.0
716,"(36, 36)",1.0,29.0
717,"(36, 47)",1.0,29.0
718,"(36, 66)",1.0,29.0
719,"(37, 34)",1.0,29.0
720,"(37, 46)",1.0,29.0
721,"(38, 34)",1.0,29.0
722,"(39, 34)",1.0,29.0
723,"(39, 68)",1.0,29.0
724,"(39, 69)",1.0,29.0
725,"(40, 45)",1.0,29.0
726,"(40, 46)",1.0,29.0
727,"(44, 33)",1.0,29.0
728,"(47, 33)",1.0,29.0
729,"(47, 71)",1.0,29.0
730,"(48, 35)",1.0,29.0
731,"(48, 42)",1.0,29.0
732,"(48, 69)",1.0,29.0
733,"(49, 60)",1.0,29.0
734,"(49, 68)",1.0,29.0
735,"(50, 34)",1.0,29.0
736,"(50, 37)",1.0,29.0
737,"(51, 31)",1.0,29.0
738,"(51, 59)",1.0,29.0
739,"(52, 31)",1.0,29.0
740,"(53, 29)",1.0,29.0
741,"(53, 68)",1.0,29.0
742,"(71, 31)",1.0,29.0
743,"(71, 32)",1.0,29.0
744,"(71, 33)",1.0,29.0
745,"(71, 34)",1.0,29.0
746,"(71, 41)",1.0,29.0
747,"(73, 43)",1.0,29.0
748,"(76, 53)",1.0,29.0
749,"(77, 53)",1.0,29.0
750,"(77, 59)",1.0,29.0
751,"(77, 60)",1.0,29.0
752,"(79, 46)",1.0,29.0
753,"(79, 48)",1.0,29.0
754,"(79, 50)",1.0,29.0
755,"(79, 55)",1.0,29.0
756,"(79, 56)",1.0,29.0
757,"(79, 57)",1.0,29.0
758,"(80, 47)",1.0,29.0
759,"(80, 49)",1.0,29.0
760,"(29, 50)",1.0,30.0
761,"(29, 52)",1.0,30.0
762,"(31, 52)",1.0,30.0
763,"(31, 56)",1.0,30.0
764,"(31, 57)",1.0,30.0
765,"(31, 58)",1.0,30.0
766,"(31, 60)",1.0,30.0
767,"(32, 38)",1.0,30.0
768,"(32, 39)",1.0,30.0
769,"(33, 39)",1.0,30.0
770,"(33, 60)",1.0,30.0
771,"(35, 33)",1.0,30.0
772,"(35, 34)",1.0,30.0
773,"(35, 35)",1.0,30.0
774,"(35, 36)",1.0,30.0
775,"(35, 65)",1.0,30.0
