,position,condition,step
96,"(45, 33)",1.0,13.0
97,"(45, 37)",1.0,13.0
98,"(46, 33)",1.0,13.0
99,"(46, 35)",1.0,13.0
100,"(47, 37)",1.0,13.0
101,"(47, 38)",1.0,13.0
102,"(50, 39)",1.0,13.0
103,"(52, 39)",1.0,13.0
104,"(53, 19)",1.0,13.0
105,"(53, 22)",1.0,13.0
106,"(55, 19)",1.0,13.0
107,"(56, 31)",1.0,13.0
108,"(58, 30)",1.0,13.0
109,"(59, 29)",1.0,13.0
110,"(59, 36)",1.0,13.0
111,"(60, 30)",1.0,13.0
112,"(61, 30)",1.0,13.0
113,"(61, 32)",1.0,13.0
114,"(61, 33)",1.0,13.0
115,"(62, 28)",1.0,13.0
116,"(44, 36)",1.0,14.0
117,"(44, 37)",1.0,14.0
118,"(45, 32)",1.0,14.0
119,"(45, 36)",1.0,14.0
120,"(45, 38)",1.0,14.0
121,"(46, 32)",1.0,14.0
122,"(46, 37)",1.0,14.0
123,"(46, 38)",1.0,14.0
124,"(48, 39)",1.0,14.0
125,"(49, 40)",1.0,14.0
126,"(50, 40)",1.0,14.0
127,"(52, 18)",1.0,14.0
128,"(52, 40)",1.0,14.0
129,"(53, 18)",1.0,14.0
130,"(53, 40)",1.0,14.0
131,"(56, 19)",1.0,14.0
132,"(56, 20)",1.0,14.0
133,"(60, 31)",1.0,14.0
134,"(61, 31)",1.0,14.0
135,"(62, 27)",1.0,14.0
136,"(62, 29)",1.0,14.0
137,"(62, 32)",1.0,14.0
138,"(62, 34)",1.0,14.0
139,"(63, 28)",1.0,14.0
140,"(63, 29)",1.0,14.0
141,"(43, 37)",1.0,15.0
142,"(44, 32)",1.0,15.0
143,"(44, 33)",1.0,15.0
144,"(44, 35)",1.0,15.0
145,"(46, 31)",1.0,15.0
146,"(46, 39)",1.0,15.0
147,"(47, 39)",1.0,15.0
148,"(49, 41)",1.0,15.0
149,"(50, 41)",1.0,15.0
150,"(51, 18)",1.0,15.0
151,"(51, 19)",1.0,15.0
152,"(51, 41)",1.0,15.0
153,"(52, 19)",1.0,15.0
154,"(52, 41)",1.0,15.0
155,"(53, 17)",1.0,15.0
156,"(53, 41)",1.0,15.0
157,"(54, 41)",1.0,15.0
158,"(57, 19)",1.0,15.0
159,"(57, 21)",1.0,15.0
160,"(59, 31)",1.0,15.0
161,"(59, 32)",1.0,15.0
162,"(62, 30)",1.0,15.0
163,"(63, 27)",1.0,15.0
164,"(63, 30)",1.0,15.0
165,"(63, 32)",1.0,15.0
166,"(63, 35)",1.0,15.0
167,"(64, 28)",1.0,15.0
168,"(42, 36)",1.0,16.0
169,"(42, 37)",1.0,16.0
170,"(43, 32)",1.0,16.0
171,"(45, 30)",1.0,16.0
172,"(46, 40)",1.0,16.0
173,"(47, 31)",1.0,16.0
174,"(48, 42)",1.0,16.0
175,"(50, 17)",1.0,16.0
176,"(50, 20)",1.0,16.0
177,"(51, 20)",1.0,16.0
178,"(51, 42)",1.0,16.0
179,"(53, 42)",1.0,16.0
180,"(54, 17)",1.0,16.0
181,"(54, 40)",1.0,16.0
182,"(55, 40)",1.0,16.0
183,"(55, 41)",1.0,16.0
184,"(64, 27)",1.0,16.0
185,"(64, 32)",1.0,16.0
186,"(64, 34)",1.0,16.0
187,"(64, 36)",1.0,16.0
188,"(65, 27)",1.0,16.0
189,"(65, 28)",1.0,16.0
190,"(41, 36)",1.0,17.0
191,"(41, 38)",1.0,17.0
192,"(42, 35)",1.0,17.0
193,"(44, 29)",1.0,17.0
194,"(45, 29)",1.0,17.0
195,"(45, 41)",1.0,17.0
196,"(46, 41)",1.0,17.0
197,"(47, 41)",1.0,17.0
198,"(47, 42)",1.0,17.0
199,"(48, 32)",1.0,17.0
200,"(49, 17)",1.0,17.0
201,"(49, 20)",1.0,17.0
202,"(50, 21)",1.0,17.0
203,"(51, 16)",1.0,17.0
204,"(51, 21)",1.0,17.0
205,"(51, 43)",1.0,17.0
206,"(54, 42)",1.0,17.0
207,"(54, 43)",1.0,17.0
208,"(55, 39)",1.0,17.0
209,"(56, 39)",1.0,17.0
210,"(64, 35)",1.0,17.0
211,"(65, 32)",1.0,17.0
212,"(65, 33)",1.0,17.0
213,"(65, 34)",1.0,17.0
214,"(65, 35)",1.0,17.0
215,"(66, 26)",1.0,17.0
216,"(66, 27)",1.0,17.0
217,"(66, 29)",1.0,17.0
218,"(40, 35)",1.0,18.0
219,"(40, 36)",1.0,18.0
220,"(40, 38)",1.0,18.0
221,"(41, 35)",1.0,18.0
222,"(43, 29)",1.0,18.0
223,"(44, 28)",1.0,18.0
224,"(44, 41)",1.0,18.0
225,"(44, 42)",1.0,18.0
226,"(45, 40)",1.0,18.0
227,"(46, 28)",1.0,18.0
228,"(46, 42)",1.0,18.0
229,"(46, 43)",1.0,18.0
230,"(49, 22)",1.0,18.0
231,"(50, 44)",1.0,18.0
232,"(51, 15)",1.0,18.0
233,"(51, 22)",1.0,18.0
234,"(51, 44)",1.0,18.0
235,"(52, 15)",1.0,18.0
236,"(52, 16)",1.0,18.0
237,"(52, 22)",1.0,18.0
238,"(53, 43)",1.0,18.0
239,"(55, 38)",1.0,18.0
240,"(55, 43)",1.0,18.0
241,"(55, 44)",1.0,18.0
242,"(57, 38)",1.0,18.0
243,"(65, 26)",1.0,18.0
244,"(66, 25)",1.0,18.0
245,"(66, 32)",1.0,18.0
246,"(66, 34)",1.0,18.0
247,"(66, 36)",1.0,18.0
248,"(67, 25)",1.0,18.0
249,"(67, 29)",1.0,18.0
250,"(39, 34)",1.0,19.0
251,"(39, 37)",1.0,19.0
252,"(40, 34)",1.0,19.0
253,"(41, 39)",1.0,19.0
254,"(42, 28)",1.0,19.0
255,"(42, 29)",1.0,19.0
256,"(43, 28)",1.0,19.0
257,"(43, 41)",1.0,19.0
258,"(44, 27)",1.0,19.0
259,"(44, 43)",1.0,19.0
260,"(46, 27)",1.0,19.0
261,"(46, 44)",1.0,19.0
262,"(47, 27)",1.0,19.0
263,"(47, 28)",1.0,19.0
264,"(47, 43)",1.0,19.0
265,"(47, 44)",1.0,19.0
266,"(48, 21)",1.0,19.0
267,"(49, 45)",1.0,19.0
268,"(50, 23)",1.0,19.0
269,"(50, 45)",1.0,19.0
270,"(51, 23)",1.0,19.0
271,"(52, 44)",1.0,19.0
272,"(52, 45)",1.0,19.0
273,"(53, 16)",1.0,19.0
274,"(53, 44)",1.0,19.0
275,"(54, 45)",1.0,19.0
276,"(56, 42)",1.0,19.0
277,"(56, 44)",1.0,19.0
278,"(58, 37)",1.0,19.0
279,"(58, 38)",1.0,19.0
280,"(64, 25)",1.0,19.0
281,"(67, 24)",1.0,19.0
282,"(67, 32)",1.0,19.0
283,"(67, 35)",1.0,19.0
284,"(67, 36)",1.0,19.0
285,"(68, 24)",1.0,19.0
286,"(68, 26)",1.0,19.0
287,"(38, 33)",1.0,20.0
288,"(39, 33)",1.0,20.0
289,"(40, 40)",1.0,20.0
290,"(41, 29)",1.0,20.0
291,"(41, 33)",1.0,20.0
292,"(41, 40)",1.0,20.0
293,"(42, 39)",1.0,20.0
294,"(42, 40)",1.0,20.0
295,"(42, 41)",1.0,20.0
296,"(43, 26)",1.0,20.0
297,"(45, 44)",1.0,20.0
298,"(47, 22)",1.0,20.0
299,"(47, 29)",1.0,20.0
300,"(48, 27)",1.0,20.0
301,"(48, 45)",1.0,20.0
302,"(49, 24)",1.0,20.0
303,"(49, 44)",1.0,20.0
304,"(49, 46)",1.0,20.0
305,"(50, 24)",1.0,20.0
306,"(50, 46)",1.0,20.0
307,"(51, 24)",1.0,20.0
308,"(51, 46)",1.0,20.0
309,"(52, 23)",1.0,20.0
310,"(53, 45)",1.0,20.0
311,"(55, 46)",1.0,20.0
312,"(56, 43)",1.0,20.0
313,"(56, 45)",1.0,20.0
314,"(59, 38)",1.0,20.0
315,"(63, 25)",1.0,20.0
316,"(65, 24)",1.0,20.0
317,"(68, 37)",1.0,20.0
318,"(69, 24)",1.0,20.0
319,"(69, 25)",1.0,20.0
320,"(69, 26)",1.0,20.0
321,"(37, 32)",1.0,21.0
322,"(38, 32)",1.0,21.0
323,"(39, 39)",1.0,21.0
324,"(40, 32)",1.0,21.0
325,"(40, 33)",1.0,21.0
326,"(42, 26)",1.0,21.0
327,"(42, 42)",1.0,21.0
328,"(43, 39)",1.0,21.0
329,"(44, 25)",1.0,21.0
330,"(46, 21)",1.0,21.0
331,"(47, 23)",1.0,21.0
332,"(47, 30)",1.0,21.0
333,"(48, 44)",1.0,21.0
334,"(48, 47)",1.0,21.0
335,"(49, 23)",1.0,21.0
336,"(49, 25)",1.0,21.0
337,"(49, 28)",1.0,21.0
338,"(49, 47)",1.0,21.0
339,"(52, 24)",1.0,21.0
340,"(52, 46)",1.0,21.0
341,"(56, 46)",1.0,21.0
342,"(57, 45)",1.0,21.0
343,"(57, 46)",1.0,21.0
344,"(60, 39)",1.0,21.0
345,"(62, 25)",1.0,21.0
346,"(65, 23)",1.0,21.0
347,"(68, 36)",1.0,21.0
348,"(70, 23)",1.0,21.0
349,"(70, 25)",1.0,21.0
350,"(70, 26)",1.0,21.0
351,"(36, 32)",1.0,22.0
352,"(37, 33)",1.0,22.0
353,"(38, 31)",1.0,22.0
354,"(39, 31)",1.0,22.0
355,"(39, 40)",1.0,22.0
356,"(40, 31)",1.0,22.0
357,"(41, 31)",1.0,22.0
358,"(41, 43)",1.0,22.0
359,"(43, 24)",1.0,22.0
360,"(44, 39)",1.0,22.0
361,"(45, 22)",1.0,22.0
362,"(45, 25)",1.0,22.0
363,"(45, 26)",1.0,22.0
364,"(46, 20)",1.0,22.0
365,"(47, 24)",1.0,22.0
366,"(47, 46)",1.0,22.0
367,"(47, 47)",1.0,22.0
368,"(49, 29)",1.0,22.0
369,"(49, 48)",1.0,22.0
370,"(57, 47)",1.0,22.0
371,"(58, 46)",1.0,22.0
372,"(60, 38)",1.0,22.0
373,"(60, 40)",1.0,22.0
374,"(61, 40)",1.0,22.0
375,"(64, 23)",1.0,22.0
376,"(69, 22)",1.0,22.0
377,"(69, 36)",1.0,22.0
378,"(70, 22)",1.0,22.0
379,"(71, 25)",1.0,22.0
380,"(71, 26)",1.0,22.0
381,"(35, 33)",1.0,23.0
382,"(38, 30)",1.0,23.0
383,"(39, 30)",1.0,23.0
384,"(40, 30)",1.0,23.0
385,"(40, 41)",1.0,23.0
386,"(40, 44)",1.0,23.0
387,"(41, 30)",1.0,23.0
388,"(42, 23)",1.0,23.0
389,"(42, 31)",1.0,23.0
390,"(42, 43)",1.0,23.0
391,"(42, 44)",1.0,23.0
392,"(43, 23)",1.0,23.0
393,"(45, 21)",1.0,23.0
394,"(45, 23)",1.0,23.0
395,"(45, 24)",1.0,23.0
396,"(46, 19)",1.0,23.0
397,"(46, 25)",1.0,23.0
398,"(46, 48)",1.0,23.0
399,"(48, 29)",1.0,23.0
400,"(49, 49)",1.0,23.0
401,"(57, 48)",1.0,23.0
402,"(58, 47)",1.0,23.0
403,"(59, 41)",1.0,23.0
404,"(59, 45)",1.0,23.0
405,"(59, 46)",1.0,23.0
406,"(60, 41)",1.0,23.0
407,"(61, 39)",1.0,23.0
408,"(61, 41)",1.0,23.0
409,"(62, 40)",1.0,23.0
410,"(62, 41)",1.0,23.0
411,"(68, 21)",1.0,23.0
412,"(69, 21)",1.0,23.0
413,"(69, 35)",1.0,23.0
414,"(70, 21)",1.0,23.0
415,"(70, 24)",1.0,23.0
416,"(70, 35)",1.0,23.0
417,"(70, 36)",1.0,23.0
418,"(71, 27)",1.0,23.0
419,"(34, 32)",1.0,24.0
420,"(34, 34)",1.0,24.0
421,"(35, 32)",1.0,24.0
422,"(38, 29)",1.0,24.0
423,"(39, 29)",1.0,24.0
424,"(39, 42)",1.0,24.0
425,"(39, 44)",1.0,24.0
426,"(42, 45)",1.0,24.0
427,"(46, 49)",1.0,24.0
428,"(47, 49)",1.0,24.0
429,"(50, 49)",1.0,24.0
430,"(50, 50)",1.0,24.0
431,"(56, 48)",1.0,24.0
432,"(58, 41)",1.0,24.0
433,"(58, 42)",1.0,24.0
434,"(58, 44)",1.0,24.0
435,"(58, 49)",1.0,24.0
436,"(59, 42)",1.0,24.0
437,"(59, 44)",1.0,24.0
438,"(60, 42)",1.0,24.0
439,"(60, 46)",1.0,24.0
440,"(67, 20)",1.0,24.0
441,"(68, 20)",1.0,24.0
442,"(70, 28)",1.0,24.0
443,"(70, 34)",1.0,24.0
444,"(70, 37)",1.0,24.0
445,"(71, 20)",1.0,24.0
446,"(71, 23)",1.0,24.0
447,"(71, 34)",1.0,24.0
448,"(71, 35)",1.0,24.0
449,"(71, 36)",1.0,24.0
450,"(71, 37)",1.0,24.0
451,"(72, 28)",1.0,24.0
452,"(33, 35)",1.0,25.0
453,"(34, 31)",1.0,25.0
454,"(34, 35)",1.0,25.0
455,"(35, 31)",1.0,25.0
456,"(35, 35)",1.0,25.0
457,"(36, 31)",1.0,25.0
458,"(38, 42)",1.0,25.0
459,"(38, 43)",1.0,25.0
460,"(38, 44)",1.0,25.0
461,"(39, 28)",1.0,25.0
462,"(41, 46)",1.0,25.0
463,"(43, 46)",1.0,25.0
464,"(46, 50)",1.0,25.0
465,"(47, 50)",1.0,25.0
466,"(48, 50)",1.0,25.0
467,"(49, 50)",1.0,25.0
468,"(51, 49)",1.0,25.0
469,"(51, 50)",1.0,25.0
470,"(55, 47)",1.0,25.0
471,"(56, 49)",1.0,25.0
472,"(57, 40)",1.0,25.0
473,"(57, 42)",1.0,25.0
474,"(57, 50)",1.0,25.0
475,"(61, 45)",1.0,25.0
476,"(66, 20)",1.0,25.0
477,"(68, 19)",1.0,25.0
478,"(69, 29)",1.0,25.0
479,"(70, 33)",1.0,25.0
480,"(71, 33)",1.0,25.0
481,"(71, 38)",1.0,25.0
482,"(72, 21)",1.0,25.0
483,"(72, 29)",1.0,25.0
484,"(72, 34)",1.0,25.0
485,"(72, 36)",1.0,25.0
486,"(72, 37)",1.0,25.0
487,"(33, 30)",1.0,26.0
488,"(33, 34)",1.0,26.0
489,"(33, 36)",1.0,26.0
490,"(35, 36)",1.0,26.0
491,"(36, 30)",1.0,26.0
492,"(36, 34)",1.0,26.0
493,"(36, 36)",1.0,26.0
494,"(37, 41)",1.0,26.0
495,"(37, 42)",1.0,26.0
496,"(37, 43)",1.0,26.0
497,"(37, 45)",1.0,26.0
498,"(39, 45)",1.0,26.0
499,"(40, 46)",1.0,26.0
500,"(45, 51)",1.0,26.0
501,"(47, 51)",1.0,26.0
502,"(52, 48)",1.0,26.0
503,"(55, 48)",1.0,26.0
504,"(56, 50)",1.0,26.0
505,"(57, 49)",1.0,26.0
506,"(57, 51)",1.0,26.0
507,"(58, 51)",1.0,26.0
508,"(62, 44)",1.0,26.0
509,"(65, 19)",1.0,26.0
510,"(65, 21)",1.0,26.0
511,"(68, 29)",1.0,26.0
512,"(69, 28)",1.0,26.0
513,"(69, 30)",1.0,26.0
514,"(70, 32)",1.0,26.0
515,"(70, 39)",1.0,26.0
516,"(71, 29)",1.0,26.0
517,"(71, 30)",1.0,26.0
518,"(71, 39)",1.0,26.0
519,"(73, 20)",1.0,26.0
520,"(73, 21)",1.0,26.0
521,"(73, 35)",1.0,26.0
522,"(73, 36)",1.0,26.0
523,"(73, 37)",1.0,26.0
524,"(32, 29)",1.0,27.0
525,"(32, 33)",1.0,27.0
526,"(32, 35)",1.0,27.0
527,"(32, 36)",1.0,27.0
528,"(32, 37)",1.0,27.0
529,"(33, 33)",1.0,27.0
530,"(34, 29)",1.0,27.0
531,"(34, 37)",1.0,27.0
532,"(35, 29)",1.0,27.0
533,"(35, 37)",1.0,27.0
534,"(36, 29)",1.0,27.0
535,"(36, 42)",1.0,27.0
536,"(37, 35)",1.0,27.0
537,"(37, 37)",1.0,27.0
538,"(45, 52)",1.0,27.0
539,"(46, 52)",1.0,27.0
540,"(47, 52)",1.0,27.0
541,"(54, 47)",1.0,27.0
542,"(57, 52)",1.0,27.0
543,"(62, 43)",1.0,27.0
544,"(63, 44)",1.0,27.0
545,"(64, 18)",1.0,27.0
546,"(64, 20)",1.0,27.0
547,"(64, 21)",1.0,27.0
548,"(65, 18)",1.0,27.0
549,"(65, 20)",1.0,27.0
550,"(66, 22)",1.0,27.0
551,"(68, 30)",1.0,27.0
552,"(69, 32)",1.0,27.0
553,"(70, 40)",1.0,27.0
554,"(71, 40)",1.0,27.0
555,"(72, 31)",1.0,27.0
556,"(73, 19)",1.0,27.0
557,"(73, 22)",1.0,27.0
558,"(74, 20)",1.0,27.0
559,"(74, 21)",1.0,27.0
560,"(74, 34)",1.0,27.0
561,"(74, 35)",1.0,27.0
562,"(74, 36)",1.0,27.0
563,"(74, 37)",1.0,27.0
564,"(31, 30)",1.0,28.0
565,"(31, 33)",1.0,28.0
566,"(31, 34)",1.0,28.0
567,"(31, 37)",1.0,28.0
568,"(31, 38)",1.0,28.0
569,"(32, 28)",1.0,28.0
570,"(32, 32)",1.0,28.0
571,"(33, 28)",1.0,28.0
572,"(34, 28)",1.0,28.0
573,"(34, 38)",1.0,28.0
574,"(35, 41)",1.0,28.0
575,"(35, 42)",1.0,28.0
576,"(35, 43)",1.0,28.0
577,"(36, 28)",1.0,28.0
578,"(36, 38)",1.0,28.0
579,"(37, 38)",1.0,28.0
580,"(38, 37)",1.0,28.0
581,"(45, 53)",1.0,28.0
582,"(46, 53)",1.0,28.0
583,"(47, 53)",1.0,28.0
584,"(53, 48)",1.0,28.0
585,"(56, 53)",1.0,28.0
586,"(57, 53)",1.0,28.0
587,"(58, 53)",1.0,28.0
588,"(62, 45)",1.0,28.0
589,"(63, 19)",1.0,28.0
590,"(65, 17)",1.0,28.0
591,"(66, 18)",1.0,28.0
592,"(68, 32)",1.0,28.0
593,"(69, 39)",1.0,28.0
594,"(70, 41)",1.0,28.0
595,"(71, 41)",1.0,28.0
596,"(72, 18)",1.0,28.0
597,"(73, 30)",1.0,28.0
598,"(73, 31)",1.0,28.0
599,"(74, 33)",1.0,28.0
600,"(74, 38)",1.0,28.0
601,"(75, 21)",1.0,28.0
602,"(75, 22)",1.0,28.0
603,"(75, 35)",1.0,28.0
604,"(75, 37)",1.0,28.0
605,"(30, 29)",1.0,29.0
606,"(30, 34)",1.0,29.0
607,"(30, 35)",1.0,29.0
608,"(31, 31)",1.0,29.0
609,"(32, 31)",1.0,29.0
610,"(33, 38)",1.0,29.0
611,"(34, 40)",1.0,29.0
612,"(34, 41)",1.0,29.0
613,"(34, 43)",1.0,29.0
614,"(35, 38)",1.0,29.0
615,"(35, 39)",1.0,29.0
616,"(35, 40)",1.0,29.0
617,"(36, 39)",1.0,29.0
618,"(37, 27)",1.0,29.0
619,"(44, 53)",1.0,29.0
620,"(44, 54)",1.0,29.0
621,"(46, 54)",1.0,29.0
622,"(47, 54)",1.0,29.0
623,"(48, 53)",1.0,29.0
624,"(59, 53)",1.0,29.0
625,"(64, 16)",1.0,29.0
626,"(66, 16)",1.0,29.0
627,"(66, 17)",1.0,29.0
628,"(67, 18)",1.0,29.0
629,"(68, 33)",1.0,29.0
630,"(69, 40)",1.0,29.0
631,"(69, 41)",1.0,29.0
632,"(71, 18)",1.0,29.0
633,"(71, 42)",1.0,29.0
634,"(72, 42)",1.0,29.0
635,"(73, 17)",1.0,29.0
636,"(74, 29)",1.0,29.0
637,"(74, 30)",1.0,29.0
638,"(74, 32)",1.0,29.0
639,"(75, 33)",1.0,29.0
640,"(75, 38)",1.0,29.0
641,"(76, 21)",1.0,29.0
642,"(76, 35)",1.0,29.0
643,"(29, 29)",1.0,30.0
644,"(30, 30)",1.0,30.0
645,"(32, 39)",1.0,30.0
646,"(33, 40)",1.0,30.0
647,"(33, 41)",1.0,30.0
648,"(33, 44)",1.0,30.0
649,"(35, 44)",1.0,30.0
650,"(36, 40)",1.0,30.0
651,"(37, 26)",1.0,30.0
652,"(38, 26)",1.0,30.0
653,"(43, 53)",1.0,30.0
654,"(43, 54)",1.0,30.0
655,"(44, 55)",1.0,30.0
656,"(45, 54)",1.0,30.0
657,"(48, 55)",1.0,30.0
658,"(49, 52)",1.0,30.0
659,"(59, 54)",1.0,30.0
660,"(60, 53)",1.0,30.0
661,"(64, 15)",1.0,30.0
662,"(65, 15)",1.0,30.0
663,"(65, 16)",1.0,30.0
664,"(66, 15)",1.0,30.0
665,"(67, 16)",1.0,30.0
666,"(70, 18)",1.0,30.0
667,"(70, 19)",1.0,30.0
668,"(73, 33)",1.0,30.0
669,"(74, 16)",1.0,30.0
670,"(74, 17)",1.0,30.0
671,"(75, 30)",1.0,30.0
672,"(75, 39)",1.0,30.0
673,"(76, 39)",1.0,30.0
674,"(77, 22)",1.0,30.0
675,"(32, 43)",1.0,31.0
676,"(32, 44)",1.0,31.0
677,"(33, 43)",1.0,31.0
678,"(35, 45)",1.0,31.0
679,"(36, 45)",1.0,31.0
680,"(37, 25)",1.0,31.0
681,"(42, 54)",1.0,31.0
682,"(42, 55)",1.0,31.0
683,"(44, 56)",1.0,31.0
684,"(48, 56)",1.0,31.0
685,"(49, 53)",1.0,31.0
686,"(49, 54)",1.0,31.0
687,"(49, 55)",1.0,31.0
688,"(50, 53)",1.0,31.0
689,"(60, 54)",1.0,31.0
690,"(61, 52)",1.0,31.0
691,"(68, 15)",1.0,31.0
692,"(68, 16)",1.0,31.0
693,"(69, 18)",1.0,31.0
694,"(70, 17)",1.0,31.0
695,"(73, 15)",1.0,31.0
696,"(74, 40)",1.0,31.0
697,"(75, 16)",1.0,31.0
698,"(75, 18)",1.0,31.0
699,"(75, 40)",1.0,31.0
700,"(76, 30)",1.0,31.0
701,"(77, 38)",1.0,31.0
702,"(31, 42)",1.0,32.0
703,"(31, 43)",1.0,32.0
704,"(31, 44)",1.0,32.0
705,"(33, 45)",1.0,32.0
706,"(34, 45)",1.0,32.0
707,"(34, 46)",1.0,32.0
708,"(35, 46)",1.0,32.0
709,"(36, 46)",1.0,32.0
710,"(37, 24)",1.0,32.0
711,"(41, 54)",1.0,32.0
712,"(41, 56)",1.0,32.0
713,"(43, 56)",1.0,32.0
714,"(47, 57)",1.0,32.0
715,"(48, 57)",1.0,32.0
716,"(50, 52)",1.0,32.0
717,"(50, 54)",1.0,32.0
718,"(50, 56)",1.0,32.0
719,"(51, 52)",1.0,32.0
720,"(51, 54)",1.0,32.0
721,"(60, 51)",1.0,32.0
722,"(69, 16)",1.0,32.0
723,"(72, 14)",1.0,32.0
724,"(72, 15)",1.0,32.0
725,"(73, 39)",1.0,32.0
726,"(73, 40)",1.0,32.0
727,"(74, 41)",1.0,32.0
728,"(76, 16)",1.0,32.0
729,"(76, 17)",1.0,32.0
730,"(77, 30)",1.0,32.0
731,"(77, 39)",1.0,32.0
732,"(78, 37)",1.0,32.0
733,"(78, 38)",1.0,32.0
734,"(78, 39)",1.0,32.0
735,"(30, 41)",1.0,33.0
736,"(30, 42)",1.0,33.0
737,"(30, 43)",1.0,33.0
738,"(30, 45)",1.0,33.0
739,"(33, 46)",1.0,33.0
740,"(36, 47)",1.0,33.0
741,"(37, 23)",1.0,33.0
742,"(37, 47)",1.0,33.0
743,"(40, 55)",1.0,33.0
744,"(40, 56)",1.0,33.0
745,"(42, 53)",1.0,33.0
746,"(42, 57)",1.0,33.0
747,"(43, 57)",1.0,33.0
748,"(46, 56)",1.0,33.0
749,"(46, 57)",1.0,33.0
750,"(46, 58)",1.0,33.0
751,"(47, 58)",1.0,33.0
752,"(52, 53)",1.0,33.0
753,"(60, 50)",1.0,33.0
754,"(69, 15)",1.0,33.0
755,"(71, 14)",1.0,33.0
756,"(71, 15)",1.0,33.0
757,"(72, 16)",1.0,33.0
758,"(73, 14)",1.0,33.0
759,"(74, 42)",1.0,33.0
760,"(75, 15)",1.0,33.0
761,"(75, 42)",1.0,33.0
762,"(77, 16)",1.0,33.0
763,"(77, 18)",1.0,33.0
764,"(77, 29)",1.0,33.0
765,"(77, 36)",1.0,33.0
766,"(77, 37)",1.0,33.0
767,"(78, 36)",1.0,33.0
768,"(79, 36)",1.0,33.0
769,"(79, 38)",1.0,33.0
770,"(29, 40)",1.0,34.0
771,"(29, 43)",1.0,34.0
772,"(29, 46)",1.0,34.0
773,"(32, 46)",1.0,34.0
774,"(32, 47)",1.0,34.0
775,"(33, 47)",1.0,34.0
