,position,condition,step
181,"(59, 21)",1.0,13.0
182,"(61, 2)",1.0,13.0
183,"(61, 5)",1.0,13.0
184,"(61, 8)",1.0,13.0
185,"(61, 11)",1.0,13.0
186,"(61, 21)",1.0,13.0
187,"(62, 2)",1.0,13.0
188,"(62, 3)",1.0,13.0
189,"(62, 8)",1.0,13.0
190,"(62, 10)",1.0,13.0
191,"(63, 16)",1.0,13.0
192,"(65, 15)",1.0,13.0
193,"(41, 9)",1.0,14.0
194,"(41, 12)",1.0,14.0
195,"(41, 13)",1.0,14.0
196,"(42, 8)",1.0,14.0
197,"(43, 16)",1.0,14.0
198,"(44, 14)",1.0,14.0
199,"(45, 5)",1.0,14.0
200,"(45, 6)",1.0,14.0
201,"(45, 14)",1.0,14.0
202,"(46, 6)",1.0,14.0
203,"(51, 20)",1.0,14.0
204,"(53, 18)",1.0,14.0
205,"(53, 20)",1.0,14.0
206,"(58, 1)",1.0,14.0
207,"(59, 1)",1.0,14.0
208,"(60, 21)",1.0,14.0
209,"(60, 22)",1.0,14.0
210,"(61, 1)",1.0,14.0
211,"(61, 9)",1.0,14.0
212,"(62, 1)",1.0,14.0
213,"(62, 20)",1.0,14.0
214,"(63, 1)",1.0,14.0
215,"(63, 3)",1.0,14.0
216,"(63, 8)",1.0,14.0
217,"(63, 9)",1.0,14.0
218,"(64, 16)",1.0,14.0
219,"(64, 17)",1.0,14.0
220,"(40, 13)",1.0,15.0
221,"(41, 14)",1.0,15.0
222,"(42, 7)",1.0,15.0
223,"(43, 7)",1.0,15.0
224,"(43, 9)",1.0,15.0
225,"(43, 14)",1.0,15.0
226,"(43, 15)",1.0,15.0
227,"(44, 7)",1.0,15.0
228,"(50, 21)",1.0,15.0
229,"(53, 21)",1.0,15.0
230,"(54, 18)",1.0,15.0
231,"(54, 21)",1.0,15.0
232,"(57, 0)",1.0,15.0
233,"(59, 0)",1.0,15.0
234,"(59, 23)",1.0,15.0
235,"(61, 0)",1.0,15.0
236,"(62, 0)",1.0,15.0
237,"(62, 21)",1.0,15.0
238,"(63, 17)",1.0,15.0
239,"(63, 18)",1.0,15.0
240,"(63, 20)",1.0,15.0
241,"(64, 8)",1.0,15.0
242,"(64, 10)",1.0,15.0
243,"(65, 17)",1.0,15.0
244,"(39, 14)",1.0,16.0
245,"(41, 6)",1.0,16.0
246,"(49, 21)",1.0,16.0
247,"(49, 22)",1.0,16.0
248,"(51, 21)",1.0,16.0
249,"(55, 19)",1.0,16.0
250,"(55, 20)",1.0,16.0
251,"(58, 23)",1.0,16.0
252,"(58, 24)",1.0,16.0
253,"(59, 24)",1.0,16.0
254,"(62, 22)",1.0,16.0
255,"(63, 7)",1.0,16.0
256,"(64, 9)",1.0,16.0
257,"(64, 11)",1.0,16.0
258,"(64, 18)",1.0,16.0
259,"(64, 20)",1.0,16.0
260,"(64, 21)",1.0,16.0
261,"(65, 10)",1.0,16.0
262,"(66, 16)",1.0,16.0
263,"(38, 14)",1.0,17.0
264,"(39, 15)",1.0,17.0
265,"(40, 6)",1.0,17.0
266,"(41, 5)",1.0,17.0
267,"(49, 23)",1.0,17.0
268,"(55, 21)",1.0,17.0
269,"(56, 18)",1.0,17.0
270,"(57, 23)",1.0,17.0
271,"(57, 24)",1.0,17.0
272,"(57, 25)",1.0,17.0
273,"(60, 24)",1.0,17.0
274,"(60, 25)",1.0,17.0
275,"(62, 6)",1.0,17.0
276,"(62, 23)",1.0,17.0
277,"(63, 6)",1.0,17.0
278,"(63, 11)",1.0,17.0
279,"(63, 21)",1.0,17.0
280,"(63, 23)",1.0,17.0
281,"(64, 22)",1.0,17.0
282,"(65, 9)",1.0,17.0
283,"(65, 22)",1.0,17.0
284,"(66, 10)",1.0,17.0
285,"(67, 16)",1.0,17.0
286,"(67, 17)",1.0,17.0
287,"(37, 13)",1.0,18.0
288,"(40, 4)",1.0,18.0
289,"(40, 5)",1.0,18.0
290,"(40, 15)",1.0,18.0
291,"(40, 16)",1.0,18.0
292,"(41, 4)",1.0,18.0
293,"(42, 5)",1.0,18.0
294,"(48, 23)",1.0,18.0
295,"(48, 24)",1.0,18.0
296,"(56, 22)",1.0,18.0
297,"(56, 23)",1.0,18.0
298,"(56, 25)",1.0,18.0
299,"(56, 26)",1.0,18.0
300,"(59, 26)",1.0,18.0
301,"(60, 26)",1.0,18.0
302,"(61, 24)",1.0,18.0
303,"(61, 25)",1.0,18.0
304,"(62, 5)",1.0,18.0
305,"(62, 24)",1.0,18.0
306,"(63, 5)",1.0,18.0
307,"(63, 24)",1.0,18.0
308,"(65, 23)",1.0,18.0
309,"(66, 8)",1.0,18.0
310,"(66, 11)",1.0,18.0
311,"(66, 21)",1.0,18.0
312,"(66, 22)",1.0,18.0
313,"(68, 15)",1.0,18.0
314,"(68, 17)",1.0,18.0
315,"(36, 13)",1.0,19.0
316,"(37, 12)",1.0,19.0
317,"(38, 12)",1.0,19.0
318,"(39, 5)",1.0,19.0
319,"(39, 6)",1.0,19.0
320,"(40, 3)",1.0,19.0
321,"(41, 15)",1.0,19.0
322,"(41, 17)",1.0,19.0
323,"(42, 6)",1.0,19.0
324,"(43, 4)",1.0,19.0
325,"(47, 23)",1.0,19.0
326,"(47, 24)",1.0,19.0
327,"(48, 25)",1.0,19.0
328,"(49, 25)",1.0,19.0
329,"(55, 24)",1.0,19.0
330,"(55, 27)",1.0,19.0
331,"(56, 27)",1.0,19.0
332,"(58, 27)",1.0,19.0
333,"(60, 23)",1.0,19.0
334,"(61, 27)",1.0,19.0
335,"(64, 5)",1.0,19.0
336,"(65, 21)",1.0,19.0
337,"(65, 24)",1.0,19.0
338,"(66, 24)",1.0,19.0
339,"(67, 8)",1.0,19.0
340,"(67, 9)",1.0,19.0
341,"(67, 12)",1.0,19.0
342,"(67, 20)",1.0,19.0
343,"(67, 21)",1.0,19.0
344,"(67, 22)",1.0,19.0
345,"(68, 18)",1.0,19.0
346,"(69, 15)",1.0,19.0
347,"(69, 18)",1.0,19.0
348,"(35, 13)",1.0,20.0
349,"(35, 14)",1.0,20.0
350,"(36, 11)",1.0,20.0
351,"(38, 5)",1.0,20.0
352,"(38, 6)",1.0,20.0
353,"(38, 7)",1.0,20.0
354,"(38, 11)",1.0,20.0
355,"(40, 2)",1.0,20.0
356,"(41, 3)",1.0,20.0
357,"(43, 3)",1.0,20.0
358,"(46, 22)",1.0,20.0
359,"(47, 25)",1.0,20.0
360,"(49, 26)",1.0,20.0
361,"(50, 24)",1.0,20.0
362,"(50, 25)",1.0,20.0
363,"(54, 27)",1.0,20.0
364,"(55, 26)",1.0,20.0
365,"(55, 28)",1.0,20.0
366,"(56, 28)",1.0,20.0
367,"(58, 28)",1.0,20.0
368,"(60, 28)",1.0,20.0
369,"(64, 6)",1.0,20.0
370,"(65, 25)",1.0,20.0
371,"(66, 25)",1.0,20.0
372,"(67, 19)",1.0,20.0
373,"(67, 23)",1.0,20.0
374,"(68, 19)",1.0,20.0
375,"(68, 20)",1.0,20.0
376,"(68, 21)",1.0,20.0
377,"(70, 16)",1.0,20.0
378,"(70, 17)",1.0,20.0
379,"(34, 12)",1.0,21.0
380,"(34, 14)",1.0,21.0
381,"(35, 10)",1.0,21.0
382,"(35, 12)",1.0,21.0
383,"(36, 10)",1.0,21.0
384,"(36, 15)",1.0,21.0
385,"(37, 5)",1.0,21.0
386,"(37, 7)",1.0,21.0
387,"(37, 11)",1.0,21.0
388,"(38, 8)",1.0,21.0
389,"(38, 10)",1.0,21.0
390,"(39, 2)",1.0,21.0
391,"(39, 11)",1.0,21.0
392,"(41, 2)",1.0,21.0
393,"(44, 2)",1.0,21.0
394,"(44, 3)",1.0,21.0
395,"(45, 22)",1.0,21.0
396,"(45, 23)",1.0,21.0
397,"(48, 27)",1.0,21.0
398,"(49, 27)",1.0,21.0
399,"(50, 27)",1.0,21.0
400,"(51, 24)",1.0,21.0
401,"(51, 26)",1.0,21.0
402,"(53, 26)",1.0,21.0
403,"(53, 27)",1.0,21.0
404,"(57, 29)",1.0,21.0
405,"(58, 29)",1.0,21.0
406,"(59, 29)",1.0,21.0
407,"(64, 26)",1.0,21.0
408,"(67, 18)",1.0,21.0
409,"(68, 24)",1.0,21.0
410,"(69, 17)",1.0,21.0
411,"(69, 20)",1.0,21.0
412,"(69, 21)",1.0,21.0
413,"(69, 22)",1.0,21.0
414,"(70, 15)",1.0,21.0
415,"(71, 15)",1.0,21.0
416,"(71, 17)",1.0,21.0
417,"(71, 18)",1.0,21.0
418,"(33, 11)",1.0,22.0
419,"(33, 13)",1.0,22.0
420,"(33, 15)",1.0,22.0
421,"(34, 9)",1.0,22.0
422,"(34, 10)",1.0,22.0
423,"(34, 11)",1.0,22.0
424,"(35, 11)",1.0,22.0
425,"(36, 5)",1.0,22.0
426,"(36, 6)",1.0,22.0
427,"(37, 8)",1.0,22.0
428,"(37, 9)",1.0,22.0
429,"(37, 10)",1.0,22.0
430,"(37, 16)",1.0,22.0
431,"(38, 1)",1.0,22.0
432,"(38, 9)",1.0,22.0
433,"(40, 10)",1.0,22.0
434,"(44, 1)",1.0,22.0
435,"(44, 23)",1.0,22.0
436,"(44, 24)",1.0,22.0
437,"(46, 21)",1.0,22.0
438,"(46, 23)",1.0,22.0
439,"(50, 28)",1.0,22.0
440,"(51, 27)",1.0,22.0
441,"(51, 28)",1.0,22.0
442,"(52, 24)",1.0,22.0
443,"(52, 26)",1.0,22.0
444,"(54, 26)",1.0,22.0
445,"(56, 30)",1.0,22.0
446,"(63, 26)",1.0,22.0
447,"(63, 27)",1.0,22.0
448,"(64, 27)",1.0,22.0
449,"(65, 27)",1.0,22.0
450,"(70, 19)",1.0,22.0
451,"(70, 21)",1.0,22.0
452,"(71, 14)",1.0,22.0
453,"(71, 19)",1.0,22.0
454,"(72, 16)",1.0,22.0
455,"(72, 17)",1.0,22.0
456,"(72, 19)",1.0,22.0
457,"(32, 12)",1.0,23.0
458,"(32, 14)",1.0,23.0
459,"(33, 8)",1.0,23.0
460,"(33, 9)",1.0,23.0
461,"(33, 14)",1.0,23.0
462,"(33, 16)",1.0,23.0
463,"(35, 6)",1.0,23.0
464,"(36, 7)",1.0,23.0
465,"(36, 8)",1.0,23.0
466,"(37, 1)",1.0,23.0
467,"(39, 0)",1.0,23.0
468,"(39, 1)",1.0,23.0
469,"(39, 9)",1.0,23.0
470,"(41, 10)",1.0,23.0
471,"(44, 0)",1.0,23.0
472,"(44, 25)",1.0,23.0
473,"(45, 25)",1.0,23.0
474,"(46, 24)",1.0,23.0
475,"(53, 24)",1.0,23.0
476,"(55, 29)",1.0,23.0
477,"(55, 30)",1.0,23.0
478,"(55, 31)",1.0,23.0
479,"(62, 28)",1.0,23.0
480,"(63, 25)",1.0,23.0
481,"(64, 28)",1.0,23.0
482,"(65, 28)",1.0,23.0
483,"(66, 26)",1.0,23.0
484,"(71, 21)",1.0,23.0
485,"(71, 22)",1.0,23.0
486,"(72, 13)",1.0,23.0
487,"(72, 14)",1.0,23.0
488,"(72, 20)",1.0,23.0
489,"(73, 16)",1.0,23.0
490,"(73, 17)",1.0,23.0
491,"(73, 18)",1.0,23.0
492,"(31, 13)",1.0,24.0
493,"(31, 15)",1.0,24.0
494,"(32, 7)",1.0,24.0
495,"(32, 10)",1.0,24.0
496,"(32, 11)",1.0,24.0
497,"(32, 15)",1.0,24.0
498,"(34, 7)",1.0,24.0
499,"(34, 8)",1.0,24.0
500,"(35, 8)",1.0,24.0
501,"(36, 0)",1.0,24.0
502,"(36, 2)",1.0,24.0
503,"(40, 8)",1.0,24.0
504,"(43, 26)",1.0,24.0
505,"(46, 25)",1.0,24.0
506,"(46, 26)",1.0,24.0
507,"(53, 23)",1.0,24.0
508,"(54, 23)",1.0,24.0
509,"(54, 30)",1.0,24.0
510,"(54, 31)",1.0,24.0
511,"(56, 32)",1.0,24.0
512,"(64, 29)",1.0,24.0
513,"(66, 27)",1.0,24.0
514,"(67, 26)",1.0,24.0
515,"(70, 22)",1.0,24.0
516,"(71, 23)",1.0,24.0
517,"(72, 12)",1.0,24.0
518,"(72, 21)",1.0,24.0
519,"(73, 14)",1.0,24.0
520,"(73, 15)",1.0,24.0
521,"(73, 19)",1.0,24.0
522,"(73, 20)",1.0,24.0
523,"(74, 15)",1.0,24.0
524,"(74, 16)",1.0,24.0
525,"(74, 18)",1.0,24.0
526,"(30, 12)",1.0,25.0
527,"(31, 8)",1.0,25.0
528,"(31, 14)",1.0,25.0
529,"(31, 16)",1.0,25.0
530,"(33, 6)",1.0,25.0
531,"(34, 6)",1.0,25.0
532,"(35, 0)",1.0,25.0
533,"(37, 2)",1.0,25.0
534,"(37, 3)",1.0,25.0
535,"(52, 22)",1.0,25.0
536,"(53, 29)",1.0,25.0
537,"(54, 32)",1.0,25.0
538,"(55, 32)",1.0,25.0
539,"(55, 33)",1.0,25.0
540,"(63, 30)",1.0,25.0
541,"(64, 30)",1.0,25.0
542,"(67, 28)",1.0,25.0
543,"(68, 27)",1.0,25.0
544,"(71, 11)",1.0,25.0
545,"(71, 13)",1.0,25.0
546,"(72, 11)",1.0,25.0
547,"(72, 24)",1.0,25.0
548,"(73, 22)",1.0,25.0
549,"(74, 14)",1.0,25.0
550,"(74, 19)",1.0,25.0
551,"(74, 21)",1.0,25.0
552,"(75, 16)",1.0,25.0
553,"(29, 11)",1.0,26.0
554,"(29, 13)",1.0,26.0
555,"(30, 7)",1.0,26.0
556,"(30, 8)",1.0,26.0
557,"(30, 16)",1.0,26.0
558,"(30, 17)",1.0,26.0
559,"(31, 7)",1.0,26.0
560,"(32, 17)",1.0,26.0
561,"(33, 5)",1.0,26.0
562,"(33, 7)",1.0,26.0
563,"(34, 5)",1.0,26.0
564,"(35, 1)",1.0,26.0
565,"(36, 1)",1.0,26.0
566,"(38, 3)",1.0,26.0
567,"(53, 30)",1.0,26.0
568,"(56, 34)",1.0,26.0
569,"(66, 29)",1.0,26.0
570,"(69, 28)",1.0,26.0
571,"(71, 10)",1.0,26.0
572,"(71, 24)",1.0,26.0
573,"(72, 25)",1.0,26.0
574,"(73, 10)",1.0,26.0
575,"(73, 12)",1.0,26.0
576,"(73, 23)",1.0,26.0
577,"(73, 24)",1.0,26.0
578,"(74, 22)",1.0,26.0
579,"(28, 10)",1.0,27.0
580,"(28, 11)",1.0,27.0
581,"(28, 13)",1.0,27.0
582,"(28, 14)",1.0,27.0
583,"(29, 7)",1.0,27.0
584,"(29, 14)",1.0,27.0
585,"(29, 17)",1.0,27.0
586,"(30, 10)",1.0,27.0
587,"(30, 13)",1.0,27.0
588,"(30, 15)",1.0,27.0
589,"(30, 18)",1.0,27.0
590,"(31, 6)",1.0,27.0
591,"(31, 17)",1.0,27.0
592,"(32, 6)",1.0,27.0
593,"(33, 18)",1.0,27.0
594,"(34, 4)",1.0,27.0
595,"(52, 29)",1.0,27.0
596,"(52, 30)",1.0,27.0
597,"(55, 34)",1.0,27.0
598,"(55, 35)",1.0,27.0
599,"(57, 33)",1.0,27.0
600,"(66, 30)",1.0,27.0
601,"(67, 29)",1.0,27.0
602,"(67, 30)",1.0,27.0
603,"(68, 29)",1.0,27.0
604,"(69, 29)",1.0,27.0
605,"(70, 10)",1.0,27.0
606,"(72, 9)",1.0,27.0
607,"(72, 23)",1.0,27.0
608,"(74, 11)",1.0,27.0
609,"(74, 23)",1.0,27.0
610,"(27, 9)",1.0,28.0
611,"(27, 13)",1.0,28.0
612,"(27, 15)",1.0,28.0
613,"(28, 9)",1.0,28.0
614,"(28, 15)",1.0,28.0
615,"(29, 10)",1.0,28.0
616,"(29, 19)",1.0,28.0
617,"(30, 5)",1.0,28.0
618,"(30, 9)",1.0,28.0
619,"(32, 18)",1.0,28.0
620,"(32, 19)",1.0,28.0
621,"(34, 3)",1.0,28.0
622,"(51, 30)",1.0,28.0
623,"(56, 36)",1.0,28.0
624,"(57, 34)",1.0,28.0
625,"(58, 33)",1.0,28.0
626,"(65, 31)",1.0,28.0
627,"(67, 31)",1.0,28.0
628,"(70, 30)",1.0,28.0
629,"(71, 8)",1.0,28.0
630,"(72, 8)",1.0,28.0
631,"(74, 24)",1.0,28.0
632,"(75, 11)",1.0,28.0
633,"(75, 12)",1.0,28.0
634,"(26, 8)",1.0,29.0
635,"(26, 10)",1.0,29.0
636,"(26, 14)",1.0,29.0
637,"(27, 8)",1.0,29.0
638,"(27, 14)",1.0,29.0
639,"(27, 16)",1.0,29.0
640,"(28, 19)",1.0,29.0
641,"(28, 20)",1.0,29.0
642,"(29, 20)",1.0,29.0
643,"(30, 19)",1.0,29.0
644,"(33, 20)",1.0,29.0
645,"(55, 37)",1.0,29.0
646,"(56, 37)",1.0,29.0
647,"(57, 37)",1.0,29.0
648,"(58, 35)",1.0,29.0
649,"(59, 33)",1.0,29.0
650,"(65, 32)",1.0,29.0
651,"(66, 32)",1.0,29.0
652,"(68, 30)",1.0,29.0
653,"(68, 32)",1.0,29.0
654,"(70, 7)",1.0,29.0
655,"(70, 8)",1.0,29.0
656,"(71, 7)",1.0,29.0
657,"(71, 30)",1.0,29.0
658,"(71, 31)",1.0,29.0
659,"(73, 7)",1.0,29.0
660,"(73, 8)",1.0,29.0
661,"(76, 11)",1.0,29.0
662,"(25, 7)",1.0,30.0
663,"(25, 10)",1.0,30.0
664,"(26, 7)",1.0,30.0
665,"(26, 11)",1.0,30.0
666,"(26, 15)",1.0,30.0
667,"(27, 7)",1.0,30.0
668,"(27, 20)",1.0,30.0
669,"(27, 21)",1.0,30.0
670,"(28, 7)",1.0,30.0
671,"(28, 21)",1.0,30.0
672,"(32, 21)",1.0,30.0
673,"(33, 21)",1.0,30.0
674,"(34, 20)",1.0,30.0
675,"(54, 38)",1.0,30.0
676,"(56, 38)",1.0,30.0
677,"(57, 38)",1.0,30.0
678,"(58, 34)",1.0,30.0
679,"(58, 38)",1.0,30.0
680,"(59, 34)",1.0,30.0
681,"(60, 34)",1.0,30.0
682,"(65, 33)",1.0,30.0
683,"(66, 33)",1.0,30.0
684,"(67, 33)",1.0,30.0
685,"(68, 33)",1.0,30.0
686,"(69, 6)",1.0,30.0
687,"(69, 7)",1.0,30.0
688,"(69, 31)",1.0,30.0
689,"(69, 32)",1.0,30.0
690,"(69, 33)",1.0,30.0
691,"(70, 6)",1.0,30.0
692,"(70, 32)",1.0,30.0
693,"(71, 6)",1.0,30.0
694,"(72, 6)",1.0,30.0
695,"(72, 30)",1.0,30.0
696,"(73, 6)",1.0,30.0
697,"(73, 9)",1.0,30.0
698,"(74, 8)",1.0,30.0
699,"(77, 12)",1.0,30.0
700,"(24, 7)",1.0,31.0
701,"(24, 9)",1.0,31.0
702,"(25, 6)",1.0,31.0
703,"(25, 12)",1.0,31.0
704,"(26, 6)",1.0,31.0
705,"(26, 12)",1.0,31.0
706,"(26, 16)",1.0,31.0
707,"(26, 19)",1.0,31.0
708,"(26, 20)",1.0,31.0
709,"(26, 21)",1.0,31.0
710,"(28, 22)",1.0,31.0
711,"(34, 22)",1.0,31.0
712,"(35, 20)",1.0,31.0
713,"(54, 39)",1.0,31.0
714,"(56, 39)",1.0,31.0
715,"(57, 39)",1.0,31.0
716,"(58, 39)",1.0,31.0
717,"(59, 35)",1.0,31.0
718,"(61, 35)",1.0,31.0
719,"(64, 32)",1.0,31.0
720,"(66, 34)",1.0,31.0
721,"(67, 34)",1.0,31.0
722,"(68, 5)",1.0,31.0
723,"(68, 6)",1.0,31.0
724,"(68, 7)",1.0,31.0
725,"(69, 5)",1.0,31.0
726,"(69, 34)",1.0,31.0
727,"(70, 33)",1.0,31.0
728,"(71, 33)",1.0,31.0
729,"(72, 5)",1.0,31.0
730,"(73, 31)",1.0,31.0
731,"(74, 5)",1.0,31.0
732,"(74, 6)",1.0,31.0
733,"(75, 8)",1.0,31.0
734,"(75, 9)",1.0,31.0
735,"(78, 12)",1.0,31.0
736,"(23, 7)",1.0,32.0
737,"(23, 9)",1.0,32.0
738,"(23, 10)",1.0,32.0
739,"(24, 13)",1.0,32.0
740,"(25, 5)",1.0,32.0
741,"(25, 11)",1.0,32.0
742,"(25, 17)",1.0,32.0
743,"(25, 18)",1.0,32.0
744,"(25, 19)",1.0,32.0
745,"(25, 22)",1.0,32.0
746,"(26, 5)",1.0,32.0
747,"(27, 5)",1.0,32.0
748,"(27, 17)",1.0,32.0
749,"(35, 19)",1.0,32.0
750,"(35, 22)",1.0,32.0
751,"(35, 23)",1.0,32.0
752,"(36, 19)",1.0,32.0
753,"(55, 39)",1.0,32.0
754,"(56, 40)",1.0,32.0
755,"(57, 40)",1.0,32.0
756,"(58, 36)",1.0,32.0
757,"(58, 40)",1.0,32.0
758,"(59, 38)",1.0,32.0
759,"(60, 35)",1.0,32.0
760,"(61, 34)",1.0,32.0
761,"(61, 36)",1.0,32.0
762,"(62, 34)",1.0,32.0
763,"(62, 36)",1.0,32.0
764,"(63, 32)",1.0,32.0
765,"(66, 35)",1.0,32.0
766,"(67, 4)",1.0,32.0
767,"(67, 5)",1.0,32.0
768,"(67, 6)",1.0,32.0
769,"(67, 35)",1.0,32.0
770,"(69, 4)",1.0,32.0
771,"(70, 34)",1.0,32.0
772,"(71, 4)",1.0,32.0
773,"(72, 4)",1.0,32.0
774,"(73, 4)",1.0,32.0
775,"(73, 32)",1.0,32.0
